ts,label,session_type,experiment_start_ts,fx,fy,fz,mx,my,mz
1786495821.9820628,resting,fast,1786495821.887823,0.3190670907497406,-0.22939753532409668,-0.365978479385376,-0.012539495714008808,0.010454867966473103,0.009022671729326248
1786495822.1883035,resting,fast,1786495821.887823,0.3190670907497406,-0.22939753532409668,-0.365978479385376,-0.012539495714008808,0.010454867966473103,0.009022671729326248
1786495822.2008905,resting,fast,1786495821.887823,0.4352046847343445,0.06570456176996231,-0.29316580295562744,-0.0046353451907634735,0.009260554797947407,0.006241095717996359
1786495822.2125845,resting,fast,1786495821.887823,0.4352046847343445,0.06570456176996231,-0.29316580295562744,-0.0046353451907634735,0.009260554797947407,0.006241095717996359
1786495822.223313,resting,fast,1786495821.887823,0.4352046847343445,0.06570456176996231,-0.29316580295562744,-0.0046353451907634735,0.009260554797947407,0.006241095717996359
1786495822.2338738,resting,fast,1786495821.887823,0.4352046847343445,0.06570456176996231,-0.29316580295562744,-0.0046353451907634735,0.009260554797947407,0.006241095717996359
1786495822.2444243,resting,fast,1786495821.887823,0.4352046847343445,0.06570456176996231,-0.29316580295562744,-0.0046353451907634735,0.009260554797947407,0.006241095717996359
1786495822.2550454,resting,fast,1786495821.887823,0.4352046847343445,0.06570456176996231,-0.29316580295562744,-0.0046353451907634735,0.009260554797947407,0.006241095717996359
1786495822.2658186,resting,fast,1786495821.887823,0.4352046847343445,0.06570456176996231,-0.29316580295562744,-0.0046353451907634735,0.009260554797947407,0.006241095717996359
1786495822.2766933,resting,fast,1786495821.887823,0.4352046847343445,0.06570456176996231,-0.29316580295562744,-0.0046353451907634735,0.009260554797947407,0.006241095717996359
1786495822.287351,resting,fast,1786495821.887823,0.4352046847343445,0.06570456176996231,-0.29316580295562744,-0.0046353451907634735,0.009260554797947407,0.006241095717996359
1786495822.2978704,resting,fast,1786495821.887823,0.4352046847343445,0.06570456176996231,-0.29316580295562744,-0.0046353451907634735,0.009260554797947407,0.006241095717996359
1786495822.308513,resting,fast,1786495821.887823,0.4352046847343445,0.06570456176996231,-0.29316580295562744,-0.0046353451907634735,0.009260554797947407,0.006241095717996359
1786495822.3190722,resting,fast,1786495821.887823,0.4352046847343445,0.06570456176996231,-0.29316580295562744,-0.0046353451907634735,0.009260554797947407,0.006241095717996359
1786495822.3319323,resting,fast,1786495821.887823,0.4352046847343445,0.06570456176996231,-0.29316580295562744,-0.0046353451907634735,0.009260554797947407,0.006241095717996359
1786495822.343158,resting,fast,1786495821.887823,0.4352046847343445,0.06570456176996231,-0.29316580295562744,-0.0046353451907634735,0.009260554797947407,0.006241095717996359
1786495822.354321,resting,fast,1786495821.887823,0.4352046847343445,0.06570456176996231,-0.29316580295562744,-0.0046353451907634735,0.009260554797947407,0.006241095717996359
1786495822.3655198,resting,fast,1786495821.887823,0.39615705609321594,-0.10139911621809006,-0.15445728600025177,-0.005006976425647736,0.010094283148646355,0.011062365025281906
1786495822.3771899,resting,fast,1786495821.887823,0.39615705609321594,-0.10139911621809006,-0.15445728600025177,-0.005006976425647736,0.010094283148646355,0.011062365025281906
1786495822.3877647,resting,fast,1786495821.887823,0.39615705609321594,-0.10139911621809006,-0.15445728600025177,-0.005006976425647736,0.010094283148646355,0.011062365025281906
1786495822.3983462,resting,fast,1786495821.887823,0.39615705609321594,-0.10139911621809006,-0.15445728600025177,-0.005006976425647736,0.010094283148646355,0.011062365025281906
1786495822.4089549,resting,fast,1786495821.887823,0.39615705609321594,-0.10139911621809006,-0.15445728600025177,-0.005006976425647736,0.010094283148646355,0.011062365025281906
1786495822.4195302,resting,fast,1786495821.887823,0.39615705609321594,-0.10139911621809006,-0.15445728600025177,-0.005006976425647736,0.010094283148646355,0.011062365025281906
1786495822.4308498,resting,fast,1786495821.887823,0.39615705609321594,-0.10139911621809006,-0.15445728600025177,-0.005006976425647736,0.010094283148646355,0.011062365025281906
1786495822.441431,resting,fast,1786495821.887823,0.39615705609321594,-0.10139911621809006,-0.15445728600025177,-0.005006976425647736,0.010094283148646355,0.011062365025281906
1786495822.452045,resting,fast,1786495821.887823,0.39615705609321594,-0.10139911621809006,-0.15445728600025177,-0.005006976425647736,0.010094283148646355,0.011062365025281906
1786495822.4635146,resting,fast,1786495821.887823,0.39615705609321594,-0.10139911621809006,-0.15445728600025177,-0.005006976425647736,0.010094283148646355,0.011062365025281906
1786495822.4741151,resting,fast,1786495821.887823,0.39615705609321594,-0.10139911621809006,-0.15445728600025177,-0.005006976425647736,0.010094283148646355,0.011062365025281906
1786495822.4846718,resting,fast,1786495821.887823,0.39615705609321594,-0.10139911621809006,-0.15445728600025177,-0.005006976425647736,0.010094283148646355,0.011062365025281906
1786495822.4972203,resting,fast,1786495821.887823,0.39615705609321594,-0.10139911621809006,-0.15445728600025177,-0.005006976425647736,0.010094283148646355,0.011062365025281906
1786495822.5078456,resting,fast,1786495821.887823,0.39615705609321594,-0.10139911621809006,-0.15445728600025177,-0.005006976425647736,0.010094283148646355,0.011062365025281906
1786495822.5184278,resting,fast,1786495821.887823,0.39615705609321594,-0.10139911621809006,-0.15445728600025177,-0.005006976425647736,0.010094283148646355,0.011062365025281906
1786495822.529763,resting,fast,1786495821.887823,0.39615705609321594,-0.10139911621809006,-0.15445728600025177,-0.005006976425647736,0.010094283148646355,0.011062365025281906
1786495822.540393,resting,fast,1786495821.887823,0.39615705609321594,-0.10139911621809006,-0.15445728600025177,-0.005006976425647736,0.010094283148646355,0.011062365025281906
1786495822.5510175,resting,fast,1786495821.887823,0.39615705609321594,-0.10139911621809006,-0.15445728600025177,-0.005006976425647736,0.010094283148646355,0.011062365025281906
1786495822.5622878,resting,fast,1786495821.887823,0.5136086940765381,-0.09632806479930878,0.10686156153678894,-0.013532006181776524,0.00929191429167986,0.005293616093695164
1786495822.5729501,resting,fast,1786495821.887823,0.5136086940765381,-0.09632806479930878,0.10686156153678894,-0.013532006181776524,0.00929191429167986,0.005293616093695164
1786495822.5835085,resting,fast,1786495821.887823,0.5136086940765381,-0.09632806479930878,0.10686156153678894,-0.013532006181776524,0.00929191429167986,0.005293616093695164
1786495822.596827,resting,fast,1786495821.887823,0.5136086940765381,-0.09632806479930878,0.10686156153678894,-0.013532006181776524,0.00929191429167986,0.005293616093695164
1786495822.6075957,resting,fast,1786495821.887823,0.5136086940765381,-0.09632806479930878,0.10686156153678894,-0.013532006181776524,0.00929191429167986,0.005293616093695164
1786495822.6182992,resting,fast,1786495821.887823,0.5136086940765381,-0.09632806479930878,0.10686156153678894,-0.013532006181776524,0.00929191429167986,0.005293616093695164
1786495822.629485,resting,fast,1786495821.887823,0.5136086940765381,-0.09632806479930878,0.10686156153678894,-0.013532006181776524,0.00929191429167986,0.005293616093695164
1786495822.6401932,resting,fast,1786495821.887823,0.5136086940765381,-0.09632806479930878,0.10686156153678894,-0.013532006181776524,0.00929191429167986,0.005293616093695164
1786495822.650899,resting,fast,1786495821.887823,0.5136086940765381,-0.09632806479930878,0.10686156153678894,-0.013532006181776524,0.00929191429167986,0.005293616093695164
1786495822.6628206,resting,fast,1786495821.887823,0.5136086940765381,-0.09632806479930878,0.10686156153678894,-0.013532006181776524,0.00929191429167986,0.005293616093695164
1786495822.6735375,resting,fast,1786495821.887823,0.5136086940765381,-0.09632806479930878,0.10686156153678894,-0.013532006181776524,0.00929191429167986,0.005293616093695164
1786495822.684204,resting,fast,1786495821.887823,0.5136086940765381,-0.09632806479930878,0.10686156153678894,-0.013532006181776524,0.00929191429167986,0.005293616093695164
1786495822.6963243,resting,fast,1786495821.887823,0.5136086940765381,-0.09632806479930878,0.10686156153678894,-0.013532006181776524,0.00929191429167986,0.005293616093695164
1786495822.7069783,resting,fast,1786495821.887823,0.5136086940765381,-0.09632806479930878,0.10686156153678894,-0.013532006181776524,0.00929191429167986,0.005293616093695164
1786495822.717478,resting,fast,1786495821.887823,0.5136086940765381,-0.09632806479930878,0.10686156153678894,-0.013532006181776524,0.00929191429167986,0.005293616093695164
1786495822.7300127,resting,fast,1786495821.887823,0.5136086940765381,-0.09632806479930878,0.10686156153678894,-0.013532006181776524,0.00929191429167986,0.005293616093695164
1786495822.7407017,resting,fast,1786495821.887823,0.5136086940765381,-0.09632806479930878,0.10686156153678894,-0.013532006181776524,0.00929191429167986,0.005293616093695164
1786495822.7513185,resting,fast,1786495821.887823,0.5136086940765381,-0.09632806479930878,0.10686156153678894,-0.013532006181776524,0.00929191429167986,0.005293616093695164
1786495822.7619357,resting,fast,1786495821.887823,0.03965471684932709,-0.35066017508506775,-0.21027040481567383,-0.012872111983597279,0.015242493711411953,0.006463793106377125
1786495822.7726836,resting,fast,1786495821.887823,0.03965471684932709,-0.35066017508506775,-0.21027040481567383,-0.012872111983597279,0.015242493711411953,0.006463793106377125
1786495822.7832048,resting,fast,1786495821.887823,0.03965471684932709,-0.35066017508506775,-0.21027040481567383,-0.012872111983597279,0.015242493711411953,0.006463793106377125
1786495822.7957752,resting,fast,1786495821.887823,0.03965471684932709,-0.35066017508506775,-0.21027040481567383,-0.012872111983597279,0.015242493711411953,0.006463793106377125
1786495822.806508,resting,fast,1786495821.887823,0.03965471684932709,-0.35066017508506775,-0.21027040481567383,-0.012872111983597279,0.015242493711411953,0.006463793106377125
1786495822.8171897,resting,fast,1786495821.887823,0.03965471684932709,-0.35066017508506775,-0.21027040481567383,-0.012872111983597279,0.015242493711411953,0.006463793106377125
1786495822.8293464,resting,fast,1786495821.887823,0.03965471684932709,-0.35066017508506775,-0.21027040481567383,-0.012872111983597279,0.015242493711411953,0.006463793106377125
1786495822.8400037,resting,fast,1786495821.887823,0.03965471684932709,-0.35066017508506775,-0.21027040481567383,-0.012872111983597279,0.015242493711411953,0.006463793106377125
1786495822.8507564,resting,fast,1786495821.887823,0.03965471684932709,-0.35066017508506775,-0.21027040481567383,-0.012872111983597279,0.015242493711411953,0.006463793106377125
1786495822.8619661,resting,fast,1786495821.887823,0.03965471684932709,-0.35066017508506775,-0.21027040481567383,-0.012872111983597279,0.015242493711411953,0.006463793106377125
1786495822.8726459,resting,fast,1786495821.887823,0.03965471684932709,-0.35066017508506775,-0.21027040481567383,-0.012872111983597279,0.015242493711411953,0.006463793106377125
1786495822.8835294,resting,fast,1786495821.887823,0.03965471684932709,-0.35066017508506775,-0.21027040481567383,-0.012872111983597279,0.015242493711411953,0.006463793106377125
1786495822.8951797,resting,fast,1786495821.887823,0.03965471684932709,-0.35066017508506775,-0.21027040481567383,-0.012872111983597279,0.015242493711411953,0.006463793106377125
1786495822.9060135,resting,fast,1786495821.887823,0.03965471684932709,-0.35066017508506775,-0.21027040481567383,-0.012872111983597279,0.015242493711411953,0.006463793106377125
1786495822.9167151,resting,fast,1786495821.887823,0.03965471684932709,-0.35066017508506775,-0.21027040481567383,-0.012872111983597279,0.015242493711411953,0.006463793106377125
1786495822.928955,resting,fast,1786495821.887823,0.03965471684932709,-0.35066017508506775,-0.21027040481567383,-0.012872111983597279,0.015242493711411953,0.006463793106377125
1786495822.9401095,resting,fast,1786495821.887823,0.03965471684932709,-0.35066017508506775,-0.21027040481567383,-0.012872111983597279,0.015242493711411953,0.006463793106377125
1786495822.9511535,resting,fast,1786495821.887823,0.03965471684932709,-0.35066017508506775,-0.21027040481567383,-0.012872111983597279,0.015242493711411953,0.006463793106377125
1786495822.962642,resting,fast,1786495821.887823,0.5665459036827087,-0.23215597867965698,-0.35762861371040344,-0.00545832235366106,0.005193292163312435,0.007158658932894468
1786495822.9739728,resting,fast,1786495821.887823,0.5665459036827087,-0.23215597867965698,-0.35762861371040344,-0.00545832235366106,0.005193292163312435,0.007158658932894468
1786495822.9850903,resting,fast,1786495821.887823,0.5665459036827087,-0.23215597867965698,-0.35762861371040344,-0.00545832235366106,0.005193292163312435,0.007158658932894468
1786495822.996119,resting,fast,1786495821.887823,0.5665459036827087,-0.23215597867965698,-0.35762861371040344,-0.00545832235366106,0.005193292163312435,0.007158658932894468
1786495823.0072355,resting,fast,1786495821.887823,0.5665459036827087,-0.23215597867965698,-0.35762861371040344,-0.00545832235366106,0.005193292163312435,0.007158658932894468
1786495823.0184216,resting,fast,1786495821.887823,0.5665459036827087,-0.23215597867965698,-0.35762861371040344,-0.00545832235366106,0.005193292163312435,0.007158658932894468
1786495823.0308378,resting,fast,1786495821.887823,0.5665459036827087,-0.23215597867965698,-0.35762861371040344,-0.00545832235366106,0.005193292163312435,0.007158658932894468
1786495823.0419996,resting,fast,1786495821.887823,0.5665459036827087,-0.23215597867965698,-0.35762861371040344,-0.00545832235366106,0.005193292163312435,0.007158658932894468
1786495823.0531673,resting,fast,1786495821.887823,0.5665459036827087,-0.23215597867965698,-0.35762861371040344,-0.00545832235366106,0.005193292163312435,0.007158658932894468
1786495823.0643392,resting,fast,1786495821.887823,0.5665459036827087,-0.23215597867965698,-0.35762861371040344,-0.00545832235366106,0.005193292163312435,0.007158658932894468
1786495823.0754821,resting,fast,1786495821.887823,0.5665459036827087,-0.23215597867965698,-0.35762861371040344,-0.00545832235366106,0.005193292163312435,0.007158658932894468
1786495823.0877483,resting,fast,1786495821.887823,0.5665459036827087,-0.23215597867965698,-0.35762861371040344,-0.00545832235366106,0.005193292163312435,0.007158658932894468
1786495823.0988545,resting,fast,1786495821.887823,0.5665459036827087,-0.23215597867965698,-0.35762861371040344,-0.00545832235366106,0.005193292163312435,0.007158658932894468
