ts,label,session_type,experiment_start_ts,fx,fy,fz,mx,my,mz
1786492547.4778538,resting,fast,1786492547.3926182,-5.320000171661377,-5.699999809265137,17.600000381469727,-0.37400001287460327,0.4814999997615814,-0.014999999664723873
1786492547.5423288,resting,fast,1786492547.3926182,-5.320000171661377,-5.699999809265137,17.600000381469727,-0.37400001287460327,0.4814999997615814,-0.014999999664723873
1786492547.690453,resting,fast,1786492547.3926182,-5.980000019073486,-9.479999542236328,21.860000610351562,-0.1589999943971634,0.4869999885559082,0.0215000007301569
1786492547.7262783,resting,fast,1786492547.3926182,-5.980000019073486,-9.479999542236328,21.860000610351562,-0.1589999943971634,0.4869999885559082,0.0215000007301569
1786492547.7370448,resting,fast,1786492547.3926182,-5.980000019073486,-9.479999542236328,21.860000610351562,-0.1589999943971634,0.4869999885559082,0.0215000007301569
1786492547.7476943,resting,fast,1786492547.3926182,-5.980000019073486,-9.479999542236328,21.860000610351562,-0.1589999943971634,0.4869999885559082,0.0215000007301569
1786492547.7584362,resting,fast,1786492547.3926182,-5.980000019073486,-9.479999542236328,21.860000610351562,-0.1589999943971634,0.4869999885559082,0.0215000007301569
1786492547.7696104,resting,fast,1786492547.3926182,-5.980000019073486,-9.479999542236328,21.860000610351562,-0.1589999943971634,0.4869999885559082,0.0215000007301569
1786492547.7820587,resting,fast,1786492547.3926182,-5.980000019073486,-9.479999542236328,21.860000610351562,-0.1589999943971634,0.4869999885559082,0.0215000007301569
1786492547.793078,resting,fast,1786492547.3926182,-5.980000019073486,-9.479999542236328,21.860000610351562,-0.1589999943971634,0.4869999885559082,0.0215000007301569
1786492547.8043199,resting,fast,1786492547.3926182,-5.980000019073486,-9.479999542236328,21.860000610351562,-0.1589999943971634,0.4869999885559082,0.0215000007301569
1786492547.8149507,resting,fast,1786492547.3926182,-5.980000019073486,-9.479999542236328,21.860000610351562,-0.1589999943971634,0.4869999885559082,0.0215000007301569
1786492547.8254988,resting,fast,1786492547.3926182,-5.980000019073486,-9.479999542236328,21.860000610351562,-0.1589999943971634,0.4869999885559082,0.0215000007301569
1786492547.8360715,resting,fast,1786492547.3926182,-5.980000019073486,-9.479999542236328,21.860000610351562,-0.1589999943971634,0.4869999885559082,0.0215000007301569
1786492547.8472288,resting,fast,1786492547.3926182,-5.980000019073486,-9.479999542236328,21.860000610351562,-0.1589999943971634,0.4869999885559082,0.0215000007301569
1786492547.8579488,resting,fast,1786492547.3926182,-5.980000019073486,-9.479999542236328,21.860000610351562,-0.1589999943971634,0.4869999885559082,0.0215000007301569
1786492547.8685231,resting,fast,1786492547.3926182,-5.679999828338623,-8.9399995803833,21.979999542236328,-0.1420000046491623,0.4884999990463257,0.0215000007301569
1786492547.8816366,resting,fast,1786492547.3926182,-5.679999828338623,-8.9399995803833,21.979999542236328,-0.1420000046491623,0.4884999990463257,0.0215000007301569
1786492547.8922532,resting,fast,1786492547.3926182,-5.679999828338623,-8.9399995803833,21.979999542236328,-0.1420000046491623,0.4884999990463257,0.0215000007301569
1786492547.9029489,resting,fast,1786492547.3926182,-5.679999828338623,-8.9399995803833,21.979999542236328,-0.1420000046491623,0.4884999990463257,0.0215000007301569
1786492547.9141843,resting,fast,1786492547.3926182,-5.679999828338623,-8.9399995803833,21.979999542236328,-0.1420000046491623,0.4884999990463257,0.0215000007301569
1786492547.9248853,resting,fast,1786492547.3926182,-5.679999828338623,-8.9399995803833,21.979999542236328,-0.1420000046491623,0.4884999990463257,0.0215000007301569
1786492547.936158,resting,fast,1786492547.3926182,-5.679999828338623,-8.9399995803833,21.979999542236328,-0.1420000046491623,0.4884999990463257,0.0215000007301569
1786492547.9480433,resting,fast,1786492547.3926182,-5.679999828338623,-8.9399995803833,21.979999542236328,-0.1420000046491623,0.4884999990463257,0.0215000007301569
1786492547.9587564,resting,fast,1786492547.3926182,-5.679999828338623,-8.9399995803833,21.979999542236328,-0.1420000046491623,0.4884999990463257,0.0215000007301569
