id,label,session_type,start_ts,end_ts
1,resting,fast,1787169247.4640214,1787170602.030014
2,push +X,fast,1787170602.030014,1787171085.326717
3,resting,fast,1787171085.326717,1787171098.949573
4,push -X,fast,1787171098.949573,1787171289.4201047
5,resting,fast,1787171289.4201047,1787171292.91614
