ts,label,session_type,experiment_start_ts,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
1786563773.5411582,resting,fast,1786563773.254906,13740.0,13449.0,13720.0,14385.0,13781.0,13574.0,13684.0,13971.0,13370.0,13689.0,13839.0,13514.0,13941.0,13807.0,13701.0,13633.0
1786563773.5461433,resting,fast,1786563773.254906,13739.5,13448.5,13718.0,14382.0,13780.5,13573.0,13681.0,13971.0,13369.0,13686.5,13836.5,13512.0,13940.5,13807.0,13701.0,13630.5
1786563773.5473716,resting,fast,1786563773.254906,13740.0,13448.333333333334,13717.333333333334,14381.666666666666,13780.0,13573.333333333334,13680.0,13969.666666666666,13368.333333333334,13686.0,13836.0,13512.666666666666,13940.333333333334,13806.666666666666,13700.333333333334,13630.666666666666
1786563773.548533,resting,fast,1786563773.254906,13740.0,13447.666666666666,13717.0,14381.0,13780.0,13572.333333333334,13679.333333333334,13968.333333333334,13368.0,13684.666666666666,13833.333333333334,13513.666666666666,13941.333333333334,13807.0,13698.666666666666,13630.0
1786563773.5492542,resting,fast,1786563773.254906,13740.333333333334,13444.666666666666,13716.333333333334,14381.666666666666,13780.0,13567.666666666666,13678.666666666666,13966.333333333334,13368.0,13680.333333333334,13831.666666666666,13512.666666666666,13941.0,13800.666666666666,13694.666666666666,13630.333333333334
1786563773.549949,resting,fast,1786563773.254906,13738.666666666666,13444.666666666666,13716.0,14381.333333333334,13779.666666666666,13566.666666666666,13678.0,13967.666666666666,13367.666666666666,13681.666666666666,13829.0,13511.666666666666,13941.666666666666,13801.333333333334,13693.666666666666,13631.0
1786563773.550627,resting,fast,1786563773.254906,13738.0,13445.666666666666,13716.0,14378.333333333334,13779.0,13567.0,13678.0,13967.0,13367.333333333334,13681.0,13830.333333333334,13509.0,13940.0,13801.666666666666,13695.333333333334,13628.0
1786563773.5542157,resting,fast,1786563773.254906,13732.333333333334,13448.666666666666,13710.333333333334,14376.666666666666,13775.0,13572.666666666666,13675.0,13966.333333333334,13362.333333333334,13682.333333333334,13829.666666666666,13508.666666666666,13935.333333333334,13802.0,13694.666666666666,13629.0
1786563773.5827513,resting,fast,1786563773.254906,13733.666666666666,13448.0,13707.666666666666,14377.333333333334,13775.666666666666,13572.333333333334,13673.666666666666,13967.333333333334,13363.333333333334,13680.333333333334,13832.666666666666,13509.333333333334,13935.666666666666,13796.666666666666,13696.666666666666,13628.0
1786563773.6111634,resting,fast,1786563773.254906,13733.0,13446.666666666666,13707.666666666666,14379.333333333334,13775.333333333334,13571.0,13674.333333333334,13967.333333333334,13362.666666666666,13680.0,13834.0,13511.333333333334,13936.0,13794.666666666666,13696.666666666666,13627.666666666666
1786563773.6394696,resting,fast,1786563773.254906,13738.0,13448.0,13714.333333333334,14378.0,13779.333333333334,13569.666666666666,13678.333333333334,13966.0,13367.666666666666,13682.666666666666,13837.333333333334,13510.666666666666,13941.666666666666,13799.0,13702.0,13627.0
