ts,label,session_type,experiment_start_ts,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
1786493557.7872746,resting,fast,1786493557.4400568,13744.0,13450.0,13698.0,14339.0,13784.0,13570.0,13670.0,13951.0,13368.0,13653.0,13822.0,13535.0,13901.0,13784.0,13711.0,13635.0
1786493557.7892652,resting,fast,1786493557.4400568,13740.5,13451.5,13700.5,14339.0,13783.0,13573.5,13670.5,13952.0,13365.5,13653.5,13823.0,13535.0,13901.0,13783.0,13712.0,13633.5
1786493557.7899427,resting,fast,1786493557.4400568,13741.0,13451.333333333334,13700.666666666666,14337.333333333334,13785.0,13573.333333333334,13670.0,13949.666666666666,13367.666666666666,13653.333333333334,13822.0,13533.666666666666,13901.666666666666,13781.333333333334,13711.333333333334,13632.333333333334
1786493557.7906187,resting,fast,1786493557.4400568,13738.333333333334,13449.666666666666,13703.0,14334.666666666666,13783.666666666666,13573.333333333334,13671.333333333334,13947.333333333334,13366.333333333334,13652.333333333334,13821.666666666666,13533.333333333334,13900.333333333334,13780.666666666666,13711.666666666666,13631.666666666666
1786493557.7913208,resting,fast,1786493557.4400568,13736.0,13447.0,13702.333333333334,14329.666666666666,13781.333333333334,13569.666666666666,13669.333333333334,13941.333333333334,13369.0,13650.0,13817.666666666666,13528.333333333334,13899.666666666666,13780.666666666666,13711.0,13631.333333333334
1786493557.7919612,resting,fast,1786493557.4400568,13736.0,13447.666666666666,13697.666666666666,14329.666666666666,13778.666666666666,13569.0,13661.666666666666,13942.333333333334,13366.666666666666,13648.666666666666,13807.0,13530.333333333334,13898.666666666666,13780.666666666666,13703.333333333334,13633.0
1786493557.7926228,resting,fast,1786493557.4400568,13736.0,13447.0,13697.0,14331.0,13778.666666666666,13561.333333333334,13659.0,13942.666666666666,13367.0,13641.0,13806.666666666666,13530.333333333334,13900.333333333334,13774.666666666666,13702.666666666666,13633.0
1786493557.793316,resting,fast,1786493557.4400568,13739.333333333334,13451.0,13696.0,14335.666666666666,13780.333333333334,13564.333333333334,13658.666666666666,13946.0,13365.666666666666,13642.666666666666,13808.333333333334,13535.333333333334,13901.333333333334,13774.333333333334,13700.666666666666,13633.333333333334
1786493557.7939649,resting,fast,1786493557.4400568,13739.666666666666,13449.666666666666,13698.0,14332.333333333334,13782.333333333334,13564.666666666666,13663.333333333334,13937.333333333334,13366.333333333334,13643.333333333334,13817.666666666666,13523.0,13900.0,13775.333333333334,13708.0,13623.0
1786493557.806607,resting,fast,1786493557.4400568,13731.666666666666,13453.0,13697.333333333334,14332.333333333334,13775.666666666666,13572.333333333334,13663.333333333334,13938.333333333334,13362.0,13649.333333333334,13818.0,13522.0,13893.666666666666,13777.666666666666,13708.0,13617.0
1786493557.8340685,resting,fast,1786493557.4400568,13722.666666666666,13451.333333333334,13697.666666666666,14330.0,13768.666666666666,13570.0,13664.666666666666,13940.666666666666,13362.0,13648.666666666666,13818.333333333334,13521.0,13893.666666666666,13776.0,13712.0,13616.666666666666
1786493557.862477,resting,fast,1786493557.4400568,13723.333333333334,13452.0,13699.333333333334,14333.0,13768.666666666666,13570.333333333334,13666.666666666666,13946.666666666666,13363.0,13649.0,13817.333333333334,13531.0,13895.666666666666,13776.0,13710.666666666666,13625.0
1786493557.8909085,resting,fast,1786493557.4400568,13733.333333333334,13450.0,13699.0,14331.333333333334,13775.333333333334,13569.666666666666,13668.0,13947.666666666666,13368.666666666666,13650.0,13816.333333333334,13530.333333333334,13902.333333333334,13778.0,13709.333333333334,13629.666666666666
1786493557.9191608,resting,fast,1786493557.4400568,13737.666666666666,13450.0,13700.333333333334,14330.0,13779.666666666666,13571.666666666666,13665.333333333334,13944.666666666666,13366.0,13650.0,13814.0,13530.333333333334,13898.333333333334,13779.0,13706.666666666666,13629.666666666666
1786493557.9475374,resting,fast,1786493557.4400568,13735.666666666666,13448.333333333334,13701.666666666666,14330.0,13778.0,13569.666666666666,13665.666666666666,13947.666666666666,13364.333333333334,13648.0,13814.666666666666,13532.0,13898.0,13778.333333333334,13708.333333333334,13630.333333333334
1786493557.9761872,resting,fast,1786493557.4400568,13733.0,13450.0,13702.0,14330.0,13778.666666666666,13570.0,13665.666666666666,13945.333333333334,13363.0,13649.0,13815.0,13532.666666666666,13896.333333333334,13780.333333333334,13709.666666666666,13630.666666666666
1786493558.0049355,resting,fast,1786493557.4400568,13737.0,13450.0,13700.0,14331.666666666666,13782.333333333334,13570.0,13666.666666666666,13947.333333333334,13365.333333333334,13648.666666666666,13814.333333333334,13532.0,13901.0,13778.333333333334,13705.333333333334,13629.666666666666
1786493558.0327728,resting,fast,1786493557.4400568,13734.666666666666,13452.333333333334,13699.333333333334,14332.0,13782.666666666666,13572.333333333334,13666.333333333334,13948.0,13364.0,13650.333333333334,13813.333333333334,13531.0,13897.333333333334,13778.0,13704.666666666666,13629.666666666666
1786493558.061267,resting,fast,1786493557.4400568,13736.333333333334,13450.666666666666,13699.333333333334,14333.333333333334,13783.0,13571.333333333334,13665.333333333334,13948.333333333334,13364.0,13649.333333333334,13812.666666666666,13531.666666666666,13898.0,13777.0,13705.333333333334,13630.0
1786493558.0894847,resting,fast,1786493557.4400568,13736.666666666666,13450.666666666666,13697.333333333334,14334.0,13782.333333333334,13570.666666666666,13664.333333333334,13949.0,13364.333333333334,13649.666666666666,13816.0,13532.333333333334,13896.0,13778.666666666666,13709.333333333334,13628.0
1786493558.11751,resting,fast,1786493557.4400568,13737.666666666666,13449.666666666666,13697.333333333334,14333.333333333334,13782.333333333334,13570.666666666666,13664.333333333334,13948.0,13366.0,13649.333333333334,13817.0,13530.333333333334,13899.0,13780.333333333334,13708.666666666666,13624.333333333334
1786493558.1460671,resting,fast,1786493557.4400568,13737.333333333334,13451.0,13697.0,14331.333333333334,13782.666666666666,13572.0,13664.666666666666,13944.333333333334,13367.0,13649.666666666666,13817.0,13529.666666666666,13899.333333333334,13780.0,13706.666666666666,13621.666666666666
1786493558.174229,resting,fast,1786493557.4400568,13735.666666666666,13448.666666666666,13700.333333333334,14329.0,13783.0,13568.666666666666,13666.666666666666,13943.333333333334,13367.0,13647.333333333334,13815.333333333334,13529.333333333334,13900.0,13779.333333333334,13705.666666666666,13625.0
1786493558.2032852,resting,fast,1786493557.4400568,13735.333333333334,13450.333333333334,13700.666666666666,14331.0,13779.333333333334,13568.333333333334,13667.0,13946.0,13365.666666666666,13647.666666666666,13815.0,13530.666666666666,13898.666666666666,13778.333333333334,13706.0,13628.0
1786493558.2308517,resting,fast,1786493557.4400568,13734.333333333334,13449.666666666666,13699.666666666666,14334.0,13776.666666666666,13568.666666666666,13667.0,13950.333333333334,13365.333333333334,13647.333333333334,13816.333333333334,13529.333333333334,13897.333333333334,13778.333333333334,13708.0,13627.666666666666
1786493558.2592747,resting,fast,1786493557.4400568,13737.0,13451.333333333334,13699.0,14334.0,13776.333333333334,13570.666666666666,13667.0,13950.333333333334,13363.333333333334,13648.333333333334,13818.0,13529.666666666666,13894.333333333334,13777.333333333334,13709.333333333334,13626.666666666666
1786493558.2875757,resting,fast,1786493557.4400568,13739.0,13448.666666666666,13698.666666666666,14332.333333333334,13779.333333333334,13571.0,13667.666666666666,13950.0,13366.0,13645.333333333334,13819.333333333334,13531.666666666666,13897.333333333334,13774.333333333334,13708.0,13626.0
1786493558.3162313,resting,fast,1786493557.4400568,13739.0,13448.666666666666,13699.666666666666,14332.666666666666,13781.0,13570.333333333334,13668.333333333334,13951.0,13367.333333333334,13645.666666666666,13817.333333333334,13533.0,13898.666666666666,13775.0,13707.0,13629.0
1786493558.3444977,resting,fast,1786493557.4400568,13739.333333333334,13445.0,13699.333333333334,14334.333333333334,13783.0,13570.333333333334,13668.0,13947.666666666666,13370.666666666666,13646.0,13815.666666666666,13530.666666666666,13901.0,13775.333333333334,13706.0,13627.0
