ts,label,session_type,experiment_start_ts,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
1786497122.0351744,resting,fast,1786497121.65051,13751.0,13448.0,13708.0,14356.0,13792.0,13571.0,13670.0,13956.0,13371.0,13661.0,13832.0,13534.0,13915.0,13796.0,13704.0,13626.0
1786497122.0372217,resting,fast,1786497121.65051,13749.0,13448.5,13704.5,14351.0,13791.5,13572.0,13668.5,13952.0,13370.0,13659.5,13829.5,13530.0,13913.0,13796.0,13704.5,13622.5
1786497122.038052,resting,fast,1786497121.65051,13749.0,13448.0,13703.666666666666,14343.666666666666,13790.666666666666,13568.666666666666,13667.666666666666,13947.0,13370.0,13657.333333333334,13829.333333333334,13522.333333333334,13914.0,13795.333333333334,13706.0,13616.0
1786497122.0603569,resting,fast,1786497121.65051,13744.333333333334,13450.0,13702.333333333334,14342.666666666666,13788.0,13568.333333333334,13667.0,13944.0,13369.0,13656.666666666666,13828.0,13520.666666666666,13913.0,13795.666666666666,13706.333333333334,13617.0
1786497122.0612824,resting,fast,1786497121.65051,13743.0,13451.666666666666,13699.666666666666,14344.333333333334,13785.333333333334,13565.666666666666,13664.666666666666,13947.666666666666,13367.666666666666,13655.333333333334,13826.666666666666,13522.333333333334,13913.333333333334,13796.0,13705.666666666666,13619.0
1786497122.0620258,resting,fast,1786497121.65051,13741.666666666666,13449.666666666666,13700.333333333334,14353.666666666666,13784.666666666666,13567.333333333334,13665.333333333334,13953.666666666666,13367.0,13657.333333333334,13827.333333333334,13530.333333333334,13912.333333333334,13796.0,13705.666666666666,13625.0
1786497122.062752,resting,fast,1786497121.65051,13745.0,13449.0,13699.666666666666,14353.666666666666,13786.333333333334,13568.0,13664.333333333334,13957.333333333334,13367.0,13656.333333333334,13828.0,13531.0,13910.666666666666,13795.666666666666,13704.666666666666,13623.0
1786497122.0634577,resting,fast,1786497121.65051,13746.333333333334,13449.0,13702.333333333334,14353.0,13788.0,13570.333333333334,13665.666666666666,13957.0,13368.0,13657.0,13828.666666666666,13530.333333333334,13912.333333333334,13795.0,13704.0,13621.666666666666
1786497122.064234,resting,fast,1786497121.65051,13745.333333333334,13450.333333333334,13698.666666666666,14353.666666666666,13786.666666666666,13570.0,13662.666666666666,13959.333333333334,13367.0,13655.666666666666,13826.333333333334,13529.666666666666,13913.333333333334,13795.333333333334,13703.0,13623.666666666666
1786497122.0650294,resting,fast,1786497121.65051,13738.0,13450.666666666666,13698.333333333334,14354.0,13783.333333333334,13569.333333333334,13663.0,13959.0,13365.333333333334,13657.0,13824.333333333334,13529.666666666666,13912.333333333334,13795.0,13701.333333333334,13624.333333333334
1786497122.065789,resting,fast,1786497121.65051,13737.333333333334,13446.333333333334,13698.666666666666,14355.666666666666,13781.333333333334,13566.333333333334,13664.333333333334,13957.0,13364.0,13656.333333333334,13824.333333333334,13527.333333333334,13910.0,13794.666666666666,13703.0,13623.0
1786497122.0665402,resting,fast,1786497121.65051,13735.0,13447.666666666666,13698.0,14352.666666666666,13782.0,13567.0,13661.333333333334,13957.666666666666,13363.0,13656.333333333334,13822.333333333334,13528.0,13905.333333333334,13794.333333333334,13697.666666666666,13623.666666666666
1786497122.080704,resting,fast,1786497121.65051,13742.666666666666,13440.0,13696.333333333334,14352.666666666666,13784.666666666666,13561.333333333334,13659.666666666666,13959.0,13364.0,13655.0,13824.666666666666,13527.666666666666,13908.0,13794.666666666666,13699.333333333334,13622.333333333334
1786497122.1115346,resting,fast,1786497121.65051,13742.666666666666,13441.666666666666,13696.666666666666,14349.0,13785.0,13564.333333333334,13659.0,13959.333333333334,13364.333333333334,13657.0,13825.666666666666,13530.666666666666,13904.666666666666,13795.666666666666,13698.666666666666,13625.0
1786497122.1376665,resting,fast,1786497121.65051,13744.0,13438.0,13700.0,14350.333333333334,13783.333333333334,13563.666666666666,13664.0,13957.333333333334,13363.333333333334,13657.333333333334,13828.0,13530.666666666666,13905.666666666666,13796.0,13704.0,13623.666666666666
1786497122.1661687,resting,fast,1786497121.65051,13742.333333333334,13443.333333333334,13701.0,14350.333333333334,13782.0,13568.666666666666,13666.666666666666,13957.666666666666,13363.666666666666,13658.333333333334,13827.666666666666,13531.333333333334,13905.666666666666,13796.0,13705.333333333334,13625.333333333334
1786497122.1943262,resting,fast,1786497121.65051,13742.333333333334,13446.0,13698.666666666666,14352.666666666666,13782.333333333334,13568.333333333334,13665.666666666666,13957.0,13363.333333333334,13657.0,13826.333333333334,13530.333333333334,13906.333333333334,13794.333333333334,13704.666666666666,13625.666666666666
1786497122.2229915,resting,fast,1786497121.65051,13744.666666666666,13447.0,13696.0,14353.0,13784.0,13567.666666666666,13663.0,13956.666666666666,13366.333333333334,13656.333333333334,13827.0,13530.0,13909.0,13794.0,13704.666666666666,13625.333333333334
1786497122.2511637,resting,fast,1786497121.65051,13746.666666666666,13449.0,13694.0,14353.666666666666,13785.333333333334,13569.0,13661.0,13955.0,13366.666666666666,13656.333333333334,13823.0,13529.0,13908.666666666666,13793.666666666666,13702.666666666666,13623.333333333334
1786497122.2794688,resting,fast,1786497121.65051,13745.333333333334,13446.666666666666,13693.333333333334,14355.0,13784.666666666666,13568.333333333334,13659.666666666666,13955.333333333334,13368.333333333334,13656.0,13824.0,13529.333333333334,13913.333333333334,13794.333333333334,13704.333333333334,13622.333333333334
1786497122.3091013,resting,fast,1786497121.65051,13746.333333333334,13450.666666666666,13695.666666666666,14354.0,13784.666666666666,13570.666666666666,13662.333333333334,13955.333333333334,13367.0,13657.333333333334,13823.666666666666,13528.666666666666,13913.0,13792.666666666666,13702.666666666666,13622.666666666666
1786497122.3362923,resting,fast,1786497121.65051,13742.666666666666,13450.666666666666,13698.333333333334,14354.0,13783.666666666666,13570.333333333334,13662.666666666666,13953.666666666666,13366.0,13657.666666666666,13825.666666666666,13527.333333333334,13913.0,13793.0,13704.333333333334,13622.333333333334
1786497122.364643,resting,fast,1786497121.65051,13743.333333333334,13452.333333333334,13700.666666666666,14352.666666666666,13784.666666666666,13569.0,13665.666666666666,13954.333333333334,13365.666666666666,13657.666666666666,13825.0,13527.666666666666,13912.333333333334,13793.333333333334,13703.666666666666,13621.666666666666
1786497122.3929944,resting,fast,1786497121.65051,13743.0,13451.0,13699.666666666666,14354.333333333334,13785.666666666666,13569.333333333334,13664.0,13955.666666666666,13366.333333333334,13657.666666666666,13822.0,13528.666666666666,13912.666666666666,13794.333333333334,13702.0,13622.0
1786497122.4213402,resting,fast,1786497121.65051,13745.666666666666,13450.666666666666,13700.666666666666,14353.666666666666,13787.333333333334,13567.666666666666,13663.666666666666,13954.666666666666,13366.333333333334,13658.333333333334,13821.0,13530.0,13912.666666666666,13795.0,13700.333333333334,13622.666666666666
1786497122.4497414,resting,fast,1786497121.65051,13746.666666666666,13450.0,13698.333333333334,14354.333333333334,13787.333333333334,13569.333333333334,13661.666666666666,13956.0,13366.0,13659.333333333334,13823.333333333334,13530.0,13910.333333333334,13795.333333333334,13701.0,13624.0
1786497122.478265,resting,fast,1786497121.65051,13746.0,13449.666666666666,13697.666666666666,14353.666666666666,13786.666666666666,13568.333333333334,13662.0,13954.666666666666,13366.666666666666,13658.333333333334,13826.666666666666,13529.666666666666,13911.0,13795.333333333334,13704.666666666666,13624.0
1786497122.507485,resting,fast,1786497121.65051,13746.0,13448.333333333334,13694.0,14352.333333333334,13786.333333333334,13566.333333333334,13661.666666666666,13958.0,13366.666666666666,13654.666666666666,13829.333333333334,13528.666666666666,13911.333333333334,13794.666666666666,13706.0,13623.666666666666
1786497122.5349593,resting,fast,1786497121.65051,13738.0,13447.0,13695.333333333334,14353.333333333334,13784.666666666666,13565.666666666666,13662.666666666666,13960.0,13367.333333333334,13653.666666666666,13828.666666666666,13530.333333333334,13913.333333333334,13796.666666666666,13705.666666666666,13623.666666666666
1786497122.5631537,resting,fast,1786497121.65051,13736.333333333334,13444.666666666666,13696.333333333334,14351.333333333334,13783.666666666666,13563.333333333334,13664.0,13960.0,13365.333333333334,13654.333333333334,13829.666666666666,13529.333333333334,13911.333333333334,13797.0,13705.333333333334,13622.0
1786497122.591394,resting,fast,1786497121.65051,13736.666666666666,13444.333333333334,13698.0,14352.666666666666,13784.0,13566.333333333334,13665.0,13961.666666666666,13367.333333333334,13656.0,13828.666666666666,13532.333333333334,13912.333333333334,13796.333333333334,13703.0,13624.666666666666
1786497122.6197991,resting,fast,1786497121.65051,13744.333333333334,13445.333333333334,13697.0,14352.666666666666,13786.0,13566.333333333334,13665.333333333334,13961.333333333334,13366.666666666666,13657.0,13825.333333333334,13531.333333333334,13912.333333333334,13795.666666666666,13701.0,13624.666666666666
1786497122.6482372,resting,fast,1786497121.65051,13744.666666666666,13448.0,13698.0,14354.333333333334,13786.333333333334,13569.0,13663.333333333334,13961.333333333334,13367.333333333334,13657.333333333334,13823.0,13532.0,13912.666666666666,13797.0,13700.666666666666,13625.666666666666
1786497122.6767232,resting,fast,1786497121.65051,13744.333333333334,13449.0,13698.0,14355.666666666666,13786.666666666666,13568.666666666666,13662.0,13957.333333333334,13366.666666666666,13658.333333333334,13822.666666666666,13530.666666666666,13912.0,13798.0,13702.333333333334,13625.666666666666
1786497122.7051702,resting,fast,1786497121.65051,13741.666666666666,13450.333333333334,13699.666666666666,14355.0,13785.666666666666,13568.666666666666,13662.0,13956.0,13367.333333333334,13657.666666666666,13823.666666666666,13530.0,13912.333333333334,13791.666666666666,13703.333333333334,13624.333333333334
1786497122.7334764,resting,fast,1786497121.65051,13741.333333333334,13449.0,13698.666666666666,14356.0,13784.0,13568.0,13664.0,13958.666666666666,13366.666666666666,13657.333333333334,13823.666666666666,13531.0,13912.666666666666,13789.333333333334,13704.0,13624.0
1786497122.7618244,resting,fast,1786497121.65051,13740.666666666666,13444.0,13699.666666666666,14354.666666666666,13783.333333333334,13566.0,13665.0,13961.0,13366.333333333334,13656.0,13824.666666666666,13530.0,13912.666666666666,13786.666666666666,13705.333333333334,13623.0
1786497122.7901914,resting,fast,1786497121.65051,13742.666666666666,13443.0,13699.0,14354.666666666666,13784.333333333334,13566.666666666666,13663.666666666666,13959.666666666666,13365.333333333334,13656.333333333334,13825.0,13530.0,13913.666666666666,13791.333333333334,13706.333333333334,13623.666666666666
1786497122.818609,resting,fast,1786497121.65051,13741.333333333334,13444.666666666666,13700.666666666666,14354.333333333334,13786.666666666666,13566.0,13663.666666666666,13955.0,13365.666666666666,13655.666666666666,13824.0,13528.0,13913.0,13791.0,13703.666666666666,13623.0
1786497122.8469045,resting,fast,1786497121.65051,13740.333333333334,13449.0,13701.333333333334,14354.333333333334,13785.333333333334,13569.0,13664.0,13952.666666666666,13364.0,13656.0,13824.0,13527.333333333334,13912.333333333334,13792.666666666666,13704.0,13620.666666666666
1786497122.8758433,resting,fast,1786497121.65051,13741.666666666666,13446.333333333334,13702.333333333334,14353.666666666666,13786.333333333334,13568.666666666666,13665.0,13952.666666666666,13365.333333333334,13656.0,13826.0,13527.333333333334,13910.666666666666,13794.0,13703.666666666666,13618.666666666666
1786497122.903949,resting,fast,1786497121.65051,13743.333333333334,13445.0,13701.333333333334,14353.666666666666,13785.333333333334,13567.666666666666,13664.666666666666,13956.0,13366.333333333334,13655.333333333334,13828.666666666666,13527.666666666666,13911.0,13793.666666666666,13707.0,13619.666666666666
1786497122.9324226,resting,fast,1786497121.65051,13744.666666666666,13444.333333333334,13699.666666666666,14355.0,13785.0,13566.333333333334,13665.0,13956.0,13367.333333333334,13655.333333333334,13829.0,13528.0,13910.0,13793.333333333334,13706.0,13622.0
1786497122.960668,resting,fast,1786497121.65051,13744.333333333334,13447.333333333334,13699.333333333334,14357.333333333334,13785.333333333334,13566.0,13665.0,13958.0,13366.333333333334,13654.666666666666,13828.666666666666,13526.666666666666,13910.666666666666,13790.0,13707.333333333334,13622.333333333334
1786497122.9891245,resting,fast,1786497121.65051,13745.333333333334,13450.333333333334,13697.0,14356.0,13787.0,13568.666666666666,13664.333333333334,13956.0,13367.333333333334,13656.333333333334,13827.333333333334,13527.333333333334,13909.666666666666,13793.666666666666,13706.666666666666,13622.333333333334
1786497123.0173025,resting,fast,1786497121.65051,13745.666666666666,13453.0,13695.333333333334,14354.666666666666,13788.333333333334,13568.666666666666,13662.666666666666,13957.0,13366.666666666666,13657.0,13826.0,13527.666666666666,13909.333333333334,13794.666666666666,13707.0,13619.666666666666
1786497123.0459964,resting,fast,1786497121.65051,13744.333333333334,13452.0,13696.0,14352.333333333334,13786.666666666666,13569.666666666666,13663.0,13956.333333333334,13365.0,13658.333333333334,13825.333333333334,13527.333333333334,13908.0,13797.666666666666,13705.666666666666,13619.666666666666
1786497123.0740569,resting,fast,1786497121.65051,13743.333333333334,13449.333333333334,13698.333333333334,14352.0,13786.333333333334,13568.0,13663.333333333334,13957.333333333334,13363.0,13657.666666666666,13825.0,13526.666666666666,13908.333333333334,13794.333333333334,13704.666666666666,13616.666666666666
1786497123.10245,resting,fast,1786497121.65051,13742.666666666666,13448.333333333334,13701.0,14351.0,13785.666666666666,13568.0,13664.666666666666,13956.0,13364.0,13657.0,13822.333333333334,13528.0,13909.0,13794.333333333334,13703.0,13619.0
