ts,label,session_type,experiment_start_ts,fx,fy,fz,mx,my,mz
1786734933.4545765,resting,fast,1786734933.3503866,-5.539999961853027,-2.359999895095825,20.940000534057617,-0.44850000739097595,0.4790000021457672,0.029500000178813934
1786734933.5019999,resting,fast,1786734933.3503866,-5.539999961853027,-2.359999895095825,20.940000534057617,-0.44850000739097595,0.4790000021457672,0.029500000178813934
1786734933.6242812,resting,fast,1786734933.3503866,-5.539999961853027,-2.359999895095825,20.940000534057617,-0.44850000739097595,0.4790000021457672,0.029500000178813934
1786734933.6349247,resting,fast,1786734933.3503866,-4.960000038146973,-2.9000000953674316,21.260000228881836,-0.4569999873638153,0.5195000171661377,-0.013500000350177288
1786734933.6455538,resting,fast,1786734933.3503866,-4.960000038146973,-2.9000000953674316,21.260000228881836,-0.4569999873638153,0.5195000171661377,-0.013500000350177288
1786734933.6572044,resting,fast,1786734933.3503866,-4.960000038146973,-2.9000000953674316,21.260000228881836,-0.4569999873638153,0.5195000171661377,-0.013500000350177288
1786734933.668113,resting,fast,1786734933.3503866,-4.960000038146973,-2.9000000953674316,21.260000228881836,-0.4569999873638153,0.5195000171661377,-0.013500000350177288
1786734933.6791239,resting,fast,1786734933.3503866,-4.960000038146973,-2.9000000953674316,21.260000228881836,-0.4569999873638153,0.5195000171661377,-0.013500000350177288
1786734933.6905851,resting,fast,1786734933.3503866,-4.960000038146973,-2.9000000953674316,21.260000228881836,-0.4569999873638153,0.5195000171661377,-0.013500000350177288
1786734933.701577,resting,fast,1786734933.3503866,-4.960000038146973,-2.9000000953674316,21.260000228881836,-0.4569999873638153,0.5195000171661377,-0.013500000350177288
1786734933.712224,resting,fast,1786734933.3503866,-4.960000038146973,-2.9000000953674316,21.260000228881836,-0.4569999873638153,0.5195000171661377,-0.013500000350177288
1786734933.723775,resting,fast,1786734933.3503866,-4.960000038146973,-2.9000000953674316,21.260000228881836,-0.4569999873638153,0.5195000171661377,-0.013500000350177288
1786734933.7344294,resting,fast,1786734933.3503866,-4.960000038146973,-2.9000000953674316,21.260000228881836,-0.4569999873638153,0.5195000171661377,-0.013500000350177288
