ts,label,session_type,experiment_start_ts,fx,fy,fz,mx,my,mz
1786496844.548692,resting,fast,1786496844.4721546,-7.519999980926514,-3.7799999713897705,19.899999618530273,-0.4025000035762787,0.4894999861717224,-0.014000000432133675
1786496844.6098473,resting,fast,1786496844.4721546,-7.519999980926514,-3.7799999713897705,19.899999618530273,-0.4025000035762787,0.4894999861717224,-0.014000000432133675
1786496844.7538817,resting,fast,1786496844.4721546,-7.5,-3.7799999713897705,21.559999465942383,-0.41100001335144043,0.45249998569488525,0.0024999999441206455
1786496844.7650473,resting,fast,1786496844.4721546,-7.5,-3.7799999713897705,21.559999465942383,-0.41100001335144043,0.45249998569488525,0.0024999999441206455
1786496844.7781072,resting,fast,1786496844.4721546,-7.5,-3.7799999713897705,21.559999465942383,-0.41100001335144043,0.45249998569488525,0.0024999999441206455
1786496844.7886612,resting,fast,1786496844.4721546,-7.5,-3.7799999713897705,21.559999465942383,-0.41100001335144043,0.45249998569488525,0.0024999999441206455
1786496844.7996116,resting,fast,1786496844.4721546,-7.5,-3.7799999713897705,21.559999465942383,-0.41100001335144043,0.45249998569488525,0.0024999999441206455
1786496844.810508,resting,fast,1786496844.4721546,-7.5,-3.7799999713897705,21.559999465942383,-0.41100001335144043,0.45249998569488525,0.0024999999441206455
1786496844.8210974,resting,fast,1786496844.4721546,-7.5,-3.7799999713897705,21.559999465942383,-0.41100001335144043,0.45249998569488525,0.0024999999441206455
1786496844.8328543,resting,fast,1786496844.4721546,-7.5,-3.7799999713897705,21.559999465942383,-0.41100001335144043,0.45249998569488525,0.0024999999441206455
1786496844.843689,resting,fast,1786496844.4721546,-7.5,-3.7799999713897705,21.559999465942383,-0.41100001335144043,0.45249998569488525,0.0024999999441206455
1786496844.854369,resting,fast,1786496844.4721546,-7.5,-3.7799999713897705,21.559999465942383,-0.41100001335144043,0.45249998569488525,0.0024999999441206455
1786496844.8665133,resting,fast,1786496844.4721546,-7.5,-3.7799999713897705,21.559999465942383,-0.41100001335144043,0.45249998569488525,0.0024999999441206455
1786496844.8771539,resting,fast,1786496844.4721546,-7.5,-3.7799999713897705,21.559999465942383,-0.41100001335144043,0.45249998569488525,0.0024999999441206455
1786496844.8876734,resting,fast,1786496844.4721546,-7.5,-3.7799999713897705,21.559999465942383,-0.41100001335144043,0.45249998569488525,0.0024999999441206455
1786496844.899081,resting,fast,1786496844.4721546,-7.5,-3.7799999713897705,21.559999465942383,-0.41100001335144043,0.45249998569488525,0.0024999999441206455
1786496844.909691,resting,fast,1786496844.4721546,-7.5,-3.7799999713897705,21.559999465942383,-0.41100001335144043,0.45249998569488525,0.0024999999441206455
1786496844.9202259,resting,fast,1786496844.4721546,-7.5,-3.7799999713897705,21.559999465942383,-0.41100001335144043,0.45249998569488525,0.0024999999441206455
1786496844.932132,resting,fast,1786496844.4721546,-7.5,-3.7799999713897705,21.559999465942383,-0.41100001335144043,0.45249998569488525,0.0024999999441206455
1786496844.9429774,resting,fast,1786496844.4721546,-7.5,-3.7799999713897705,21.559999465942383,-0.41100001335144043,0.45249998569488525,0.0024999999441206455
1786496844.9538147,resting,fast,1786496844.4721546,-7.800000190734863,-3.740000009536743,21.8799991607666,-0.39800000190734863,0.45649999380111694,0.0
1786496844.9646533,resting,fast,1786496844.4721546,-7.800000190734863,-3.740000009536743,21.8799991607666,-0.39800000190734863,0.45649999380111694,0.0
