ts,label,session_type,experiment_start_ts,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
1786490917.2456996,resting,fast,1786490917.042172,13746.0,13465.0,13720.0,14349.0,13791.0,13588.0,13684.0,13964.0,13379.0,13666.0,13826.0,13541.0,13916.0,13788.0,13717.0,13645.0
1786490917.24998,resting,fast,1786490917.042172,13748.5,13466.0,13718.5,14350.0,13792.0,13587.0,13683.0,13963.0,13379.0,13666.0,13824.5,13539.0,13916.5,13787.0,13716.0,13644.5
1786490917.254581,resting,fast,1786490917.042172,13745.0,13463.0,13718.333333333334,14349.666666666666,13791.666666666666,13585.0,13682.333333333334,13962.0,13378.0,13663.0,13824.0,13537.666666666666,13914.666666666666,13783.333333333334,13715.0,13643.333333333334
1786490917.255754,resting,fast,1786490917.042172,13744.333333333334,13463.333333333334,13716.0,14346.333333333334,13790.666666666666,13583.666666666666,13680.333333333334,13958.333333333334,13375.666666666666,13661.666666666666,13822.666666666666,13533.666666666666,13913.666666666666,13781.333333333334,13715.0,13641.0
1786490917.2621243,resting,fast,1786490917.042172,13740.333333333334,13458.0,13711.333333333334,14341.333333333334,13787.666666666666,13577.666666666666,13674.0,13954.333333333334,13371.666666666666,13659.0,13817.333333333334,13532.0,13909.333333333334,13778.333333333334,13709.333333333334,13639.333333333334
1786490917.2910604,resting,fast,1786490917.042172,13743.0,13459.0,13710.666666666666,14341.0,13786.0,13579.333333333334,13674.666666666666,13954.0,13369.666666666666,13661.333333333334,13818.333333333334,13533.0,13911.0,13781.666666666666,13710.666666666666,13640.333333333334
1786490917.3193276,resting,fast,1786490917.042172,13742.0,13458.333333333334,13712.333333333334,14342.666666666666,13788.0,13580.0,13676.333333333334,13956.333333333334,13371.0,13662.333333333334,13819.333333333334,13535.0,13912.333333333334,13780.666666666666,13709.666666666666,13641.666666666666
1786490917.3474371,resting,fast,1786490917.042172,13744.333333333334,13461.333333333334,13717.0,14347.333333333334,13789.666666666666,13585.0,13682.666666666666,13959.333333333334,13373.666666666666,13665.0,13825.666666666666,13536.666666666666,13914.666666666666,13784.666666666666,13715.666666666666,13643.0
1786490917.376021,resting,fast,1786490917.042172,13745.0,13462.333333333334,13717.333333333334,14348.333333333334,13791.333333333334,13584.333333333334,13682.0,13959.0,13376.333333333334,13664.333333333334,13825.333333333334,13536.0,13914.0,13783.333333333334,13717.0,13645.0
1786490917.4041374,resting,fast,1786490917.042172,13747.666666666666,13462.666666666666,13718.0,14350.333333333334,13790.666666666666,13584.0,13681.333333333334,13959.0,13377.666666666666,13664.666666666666,13824.666666666666,13536.666666666666,13913.333333333334,13785.333333333334,13718.0,13646.333333333334
1786490917.432491,resting,fast,1786490917.042172,13748.333333333334,13464.666666666666,13718.666666666666,14349.333333333334,13791.666666666666,13583.666666666666,13681.0,13959.666666666666,13378.0,13663.666666666666,13824.0,13536.333333333334,13915.0,13783.666666666666,13717.666666666666,13645.666666666666
1786490917.4611626,resting,fast,1786490917.042172,13748.333333333334,13465.0,13717.333333333334,14350.0,13792.0,13584.333333333334,13680.333333333334,13961.666666666666,13377.666666666666,13663.333333333334,13822.666666666666,13536.333333333334,13915.333333333334,13784.0,13715.666666666666,13643.666666666666
1786490917.4896212,resting,fast,1786490917.042172,13748.0,13463.0,13716.333333333334,14349.0,13791.666666666666,13583.333333333334,13680.0,13962.333333333334,13377.333333333334,13662.333333333334,13822.666666666666,13535.666666666666,13917.0,13783.333333333334,13715.666666666666,13644.0
1786490917.5194998,resting,fast,1786490917.042172,13747.333333333334,13462.666666666666,13716.666666666666,14348.666666666666,13790.666666666666,13583.0,13678.0,13961.333333333334,13377.333333333334,13662.666666666666,13819.0,13535.333333333334,13916.333333333334,13783.333333333334,13714.333333333334,13644.333333333334
1786490917.5463543,resting,fast,1786490917.042172,13747.0,13463.0,13718.0,14347.333333333334,13791.333333333334,13582.0,13678.333333333334,13961.0,13377.333333333334,13664.0,13820.333333333334,13535.333333333334,13916.333333333334,13782.666666666666,13714.666666666666,13644.333333333334
1786490917.5747097,resting,fast,1786490917.042172,13745.666666666666,13464.0,13719.0,14348.0,13791.0,13583.333333333334,13679.333333333334,13960.666666666666,13376.333333333334,13664.0,13821.666666666666,13535.333333333334,13914.0,13782.666666666666,13714.333333333334,13642.333333333334
1786490917.6030343,resting,fast,1786490917.042172,13745.333333333334,13463.666666666666,13716.666666666666,14349.333333333334,13791.666666666666,13584.0,13681.0,13960.0,13376.333333333334,13664.333333333334,13825.0,13536.0,13915.333333333334,13782.666666666666,13715.666666666666,13643.666666666666
1786490917.6312144,resting,fast,1786490917.042172,13744.333333333334,13461.0,13716.666666666666,14349.333333333334,13790.0,13584.0,13681.333333333334,13957.333333333334,13376.0,13663.0,13825.0,13537.333333333334,13915.333333333334,13782.0,13715.666666666666,13643.333333333334
1786490917.6598392,resting,fast,1786490917.042172,13745.333333333334,13461.0,13715.666666666666,14348.666666666666,13791.333333333334,13584.0,13680.0,13955.0,13377.0,13664.0,13824.0,13537.333333333334,13916.666666666666,13782.666666666666,13715.0,13643.666666666666
1786490917.688094,resting,fast,1786490917.042172,13745.333333333334,13462.666666666666,13717.0,14349.666666666666,13792.0,13584.333333333334,13680.333333333334,13957.666666666666,13376.666666666666,13664.666666666666,13824.666666666666,13538.333333333334,13915.333333333334,13784.0,13715.0,13643.0
1786490917.71657,resting,fast,1786490917.042172,13745.666666666666,13464.666666666666,13717.0,14345.333333333334,13792.666666666666,13585.333333333334,13681.333333333334,13956.666666666666,13377.333333333334,13666.0,13825.333333333334,13535.333333333334,13915.333333333334,13785.666666666666,13715.333333333334,13640.0
1786490917.7448053,resting,fast,1786490917.042172,13745.0,13464.0,13715.666666666666,14346.666666666666,13790.333333333334,13583.333333333334,13681.333333333334,13960.666666666666,13376.0,13665.0,13824.333333333334,13536.666666666666,13914.666666666666,13784.666666666666,13715.666666666666,13641.666666666666
1786490917.7732472,resting,fast,1786490917.042172,13745.0,13461.333333333334,13716.666666666666,14346.0,13790.333333333334,13583.333333333334,13681.333333333334,13956.666666666666,13378.0,13663.666666666666,13824.0,13536.0,13915.0,13783.0,13715.333333333334,13643.0
1786490917.801545,resting,fast,1786490917.042172,13744.333333333334,13461.333333333334,13716.666666666666,14352.0,13790.666666666666,13582.333333333334,13680.333333333334,13961.0,13378.666666666666,13664.0,13823.333333333334,13539.333333333334,13915.0,13783.666666666666,13717.0,13647.0
1786490917.8300028,resting,fast,1786490917.042172,13745.0,13461.0,13718.666666666666,14351.0,13792.0,13582.0,13681.333333333334,13957.666666666666,13379.0,13664.333333333334,13824.666666666666,13539.333333333334,13913.0,13785.0,13718.0,13647.333333333334
1786490917.8582656,resting,fast,1786490917.042172,13745.666666666666,13463.0,13717.333333333334,14347.666666666666,13792.0,13584.333333333334,13681.0,13958.333333333334,13378.333333333334,13665.666666666666,13825.333333333334,13538.666666666666,13914.0,13786.333333333334,13719.333333333334,13647.0
1786490917.8869169,resting,fast,1786490917.042172,13746.666666666666,13462.666666666666,13718.0,14347.333333333334,13791.666666666666,13585.666666666666,13681.666666666666,13956.333333333334,13378.0,13666.0,13825.666666666666,13537.333333333334,13915.0,13786.666666666666,13719.0,13646.666666666666
1786490917.9151654,resting,fast,1786490917.042172,13746.666666666666,13464.333333333334,13717.0,14348.333333333334,13791.333333333334,13587.0,13681.333333333334,13957.0,13378.333333333334,13666.333333333334,13826.333333333334,13533.666666666666,13916.0,13785.333333333334,13718.666666666666,13643.666666666666
1786490917.943525,resting,fast,1786490917.042172,13747.0,13463.0,13718.0,14350.666666666666,13791.666666666666,13584.0,13681.666666666666,13958.0,13378.0,13665.666666666666,13825.0,13534.0,13914.333333333334,13784.666666666666,13716.666666666666,13643.333333333334
1786490917.9721346,resting,fast,1786490917.042172,13747.333333333334,13464.333333333334,13717.666666666666,14350.333333333334,13793.0,13583.666666666666,13681.333333333334,13960.0,13378.0,13665.666666666666,13826.0,13534.0,13914.333333333334,13784.333333333334,13717.0,13643.666666666666
1786490918.000495,resting,fast,1786490917.042172,13746.666666666666,13465.0,13718.666666666666,14349.333333333334,13792.333333333334,13584.0,13681.333333333334,13960.666666666666,13378.0,13666.0,13824.0,13538.0,13916.0,13786.333333333334,13715.666666666666,13646.666666666666
1786490918.0287852,resting,fast,1786490917.042172,13746.666666666666,13465.666666666666,13719.333333333334,14347.666666666666,13793.0,13585.0,13682.0,13962.333333333334,13378.666666666666,13665.333333333334,13825.0,13537.333333333334,13916.666666666666,13786.0,13718.666666666666,13646.0
1786490918.0575023,resting,fast,1786490917.042172,13746.666666666666,13464.666666666666,13720.0,14348.666666666666,13792.333333333334,13585.0,13682.666666666666,13961.0,13378.666666666666,13665.666666666666,13825.333333333334,13537.666666666666,13915.666666666666,13786.333333333334,13716.666666666666,13646.333333333334
1786490918.0861182,resting,fast,1786490917.042172,13745.666666666666,13462.666666666666,13719.0,14349.666666666666,13793.333333333334,13585.0,13682.333333333334,13959.333333333334,13378.666666666666,13665.666666666666,13826.666666666666,13537.666666666666,13914.0,13786.0,13718.0,13646.666666666666
1786490918.114325,resting,fast,1786490917.042172,13745.333333333334,13462.0,13717.333333333334,14351.666666666666,13791.0,13584.666666666666,13682.0,13958.0,13377.0,13666.333333333334,13826.333333333334,13538.666666666666,13912.666666666666,13786.0,13716.333333333334,13648.666666666666
1786490918.1427536,resting,fast,1786490917.042172,13745.666666666666,13460.666666666666,13717.0,14351.0,13790.0,13583.666666666666,13682.0,13958.333333333334,13375.333333333334,13664.666666666666,13825.0,13538.0,13909.0,13784.333333333334,13715.666666666666,13647.0
1786490918.1710157,resting,fast,1786490917.042172,13746.666666666666,13460.666666666666,13717.333333333334,14351.666666666666,13789.666666666666,13584.666666666666,13682.333333333334,13961.333333333334,13375.333333333334,13664.0,13825.666666666666,13538.333333333334,13910.666666666666,13784.333333333334,13715.0,13646.666666666666
1786490918.1995463,resting,fast,1786490917.042172,13747.666666666666,13460.333333333334,13717.333333333334,14350.666666666666,13790.0,13584.0,13682.0,13963.666666666666,13376.333333333334,13663.666666666666,13826.333333333334,13538.333333333334,13911.333333333334,13783.333333333334,13715.0,13644.666666666666
1786490918.227815,resting,fast,1786490917.042172,13748.0,13463.0,13717.666666666666,14349.333333333334,13790.666666666666,13585.333333333334,13681.0,13962.666666666666,13379.0,13665.333333333334,13826.0,13538.0,13916.333333333334,13784.333333333334,13716.333333333334,13644.666666666666
1786490918.2561998,resting,fast,1786490917.042172,13748.333333333334,13464.666666666666,13717.666666666666,14349.0,13791.0,13585.0,13680.666666666666,13961.333333333334,13379.0,13665.333333333334,13825.333333333334,13537.333333333334,13916.333333333334,13783.666666666666,13717.333333333334,13643.666666666666
1786490918.2847326,resting,fast,1786490917.042172,13747.0,13463.333333333334,13716.666666666666,14349.666666666666,13792.0,13585.333333333334,13680.666666666666,13962.0,13378.0,13665.0,13824.666666666666,13538.0,13917.0,13785.333333333334,13718.666666666666,13645.333333333334
