ts,label,session_type,experiment_start_ts,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
1786683728.2700803,resting,fast,1786683727.9663248,13953.0,13460.0,13501.0,14167.0,13938.0,13534.0,13474.0,13828.0,13319.0,13452.0,13796.0,13715.0,13655.0,13846.0,13781.0,13484.0
1786683728.282391,resting,fast,1786683727.9663248,13945.5,13455.5,13495.5,14166.5,13932.5,13522.5,13464.0,13831.5,13310.0,13444.0,13787.5,13717.0,13651.5,13845.0,13772.5,13486.0
1786683728.2842934,resting,fast,1786683727.9663248,13943.0,13453.333333333334,13499.0,14167.333333333334,13935.333333333334,13521.666666666666,13468.666666666666,13831.666666666666,13312.333333333334,13443.333333333334,13792.333333333334,13711.0,13652.333333333334,13842.0,13777.666666666666,13479.333333333334
1786683728.2850184,resting,fast,1786683727.9663248,13942.666666666666,13454.0,13499.666666666666,14164.0,13936.333333333334,13523.333333333334,13468.0,13827.0,13312.666666666666,13443.666666666666,13795.666666666666,13707.0,13651.333333333334,13839.333333333334,13782.0,13477.0
1786683728.2862735,resting,fast,1786683727.9663248,13943.0,13451.333333333334,13505.0,14164.666666666666,13935.0,13526.0,13472.0,13824.333333333334,13311.0,13445.333333333334,13799.0,13705.0,13647.666666666666,13836.666666666666,13788.333333333334,13475.333333333334
1786683728.287697,resting,fast,1786683727.9663248,13944.0,13453.333333333334,13500.0,14166.333333333334,13928.666666666666,13530.0,13469.666666666666,13825.0,13304.666666666666,13449.666666666666,13795.666666666666,13712.333333333334,13640.333333333334,13839.333333333334,13786.666666666666,13481.666666666666
1786683728.2889845,resting,fast,1786683727.9663248,13945.0,13454.0,13492.333333333334,14170.0,13927.0,13527.0,13467.0,13829.666666666666,13299.333333333334,13449.0,13795.0,13717.666666666666,13637.333333333334,13841.0,13784.0,13484.333333333334
1786683728.3004615,resting,fast,1786683727.9663248,13947.666666666666,13459.666666666666,13490.333333333334,14167.666666666666,13927.666666666666,13531.0,13469.666666666666,13829.666666666666,13303.666666666666,13453.333333333334,13799.333333333334,13716.666666666666,13638.333333333334,13843.333333333334,13785.333333333334,13482.333333333334
1786683728.3287437,resting,fast,1786683727.9663248,13950.0,13462.0,13494.666666666666,14166.0,13931.666666666666,13532.333333333334,13471.0,13825.666666666666,13309.333333333334,13453.666666666666,13802.666666666666,13714.666666666666,13644.333333333334,13844.0,13787.666666666666,13476.666666666666
1786683728.3570983,resting,fast,1786683727.9663248,13950.333333333334,13460.333333333334,13501.0,14164.0,13933.0,13534.333333333334,13473.666666666666,13824.333333333334,13312.333333333334,13455.333333333334,13801.333333333334,13710.333333333334,13646.0,13843.666666666666,13790.0,13474.666666666666
1786683728.3854423,resting,fast,1786683727.9663248,13953.0,13461.333333333334,13504.0,14162.0,13938.0,13538.0,13475.0,13826.0,13316.0,13457.0,13801.0,13711.333333333334,13652.333333333334,13845.333333333334,13791.333333333334,13476.0
1786683728.4138403,resting,fast,1786683727.9663248,13956.666666666666,13458.666666666666,13505.333333333334,14163.333333333334,13940.333333333334,13536.666666666666,13476.0,13829.666666666666,13316.0,13455.0,13801.333333333334,13713.333333333334,13652.0,13844.333333333334,13790.666666666666,13481.333333333334
1786683728.4432504,resting,fast,1786683727.9663248,13954.0,13463.0,13505.0,14165.0,13932.333333333334,13538.666666666666,13478.666666666666,13830.666666666666,13311.0,13456.0,13802.0,13715.333333333334,13652.0,13846.666666666666,13789.0,13482.0
1786683728.4706311,resting,fast,1786683727.9663248,13949.333333333334,13463.333333333334,13503.333333333334,14172.0,13928.666666666666,13537.0,13476.666666666666,13833.0,13309.666666666666,13454.666666666666,13799.333333333334,13717.333333333334,13650.0,13844.333333333334,13784.0,13482.333333333334
1786683728.49897,resting,fast,1786683727.9663248,13947.333333333334,13465.333333333334,13504.0,14167.0,13927.666666666666,13538.333333333334,13475.666666666666,13830.0,13310.0,13457.0,13801.333333333334,13714.0,13650.0,13844.666666666666,13786.333333333334,13479.0
1786683728.527262,resting,fast,1786683727.9663248,13951.0,13462.333333333334,13497.666666666666,14164.0,13937.333333333334,13537.333333333334,13466.0,13830.0,13316.0,13456.333333333334,13799.0,13715.0,13653.0,13844.333333333334,13786.333333333334,13479.666666666666
1786683728.5558112,resting,fast,1786683727.9663248,13954.0,13461.333333333334,13494.333333333334,14157.666666666666,13936.666666666666,13535.333333333334,13467.333333333334,13821.333333333334,13309.333333333334,13454.333333333334,13802.333333333334,13710.666666666666,13648.0,13843.333333333334,13787.0,13478.333333333334
1786683728.5839841,resting,fast,1786683727.9663248,13955.666666666666,13456.333333333334,13493.0,14156.333333333334,13939.0,13535.666666666666,13468.666666666666,13815.333333333334,13311.333333333334,13454.0,13801.333333333334,13708.666666666666,13650.666666666666,13843.0,13782.666666666666,13481.666666666666
1786683728.6123474,resting,fast,1786683727.9663248,13953.666666666666,13455.333333333334,13502.0,14156.666666666666,13937.0,13533.333333333334,13478.333333333334,13810.0,13311.333333333334,13451.666666666666,13805.666666666666,13702.666666666666,13650.0,13840.0,13782.666666666666,13480.333333333334
1786683728.6407104,resting,fast,1786683727.9663248,13956.333333333334,13455.333333333334,13505.0,14152.666666666666,13941.0,13534.666666666666,13477.666666666666,13808.333333333334,13315.333333333334,13452.666666666666,13805.0,13704.666666666666,13651.333333333334,13841.666666666666,13786.333333333334,13482.333333333334
1786683728.6693783,resting,fast,1786683727.9663248,13953.666666666666,13455.666666666666,13506.333333333334,14160.0,13938.0,13527.0,13477.666666666666,13816.333333333334,13312.666666666666,13450.333333333334,13803.0,13710.666666666666,13650.0,13841.666666666666,13785.0,13483.0
1786683728.6976259,resting,fast,1786683727.9663248,13953.0,13453.0,13507.0,14161.333333333334,13936.0,13527.333333333334,13477.333333333334,13822.666666666666,13307.0,13452.333333333334,13803.0,13715.666666666666,13641.666666666666,13842.666666666666,13786.666666666666,13483.333333333334
1786683728.7258832,resting,fast,1786683727.9663248,13952.666666666666,13450.666666666666,13507.0,14170.0,13937.333333333334,13522.333333333334,13477.0,13831.666666666666,13310.666666666666,13450.333333333334,13803.0,13717.666666666666,13645.666666666666,13845.0,13781.0,13483.333333333334
1786683728.7542272,resting,fast,1786683727.9663248,13953.0,13455.666666666666,13504.0,14167.666666666666,13938.0,13528.666666666666,13473.333333333334,13832.666666666666,13311.333333333334,13453.333333333334,13800.0,13713.666666666666,13642.666666666666,13845.666666666666,13783.666666666666,13482.333333333334
1786683728.7826412,resting,fast,1786683727.9663248,13947.0,13458.666666666666,13502.0,14169.333333333334,13934.0,13529.0,13473.0,13830.333333333334,13316.0,13453.333333333334,13799.0,13709.333333333334,13650.333333333334,13846.666666666666,13783.0,13474.0
1786683728.8109703,resting,fast,1786683727.9663248,13946.333333333334,13461.666666666666,13498.666666666666,14169.666666666666,13933.666666666666,13532.333333333334,13466.333333333334,13831.666666666666,13316.333333333334,13456.0,13795.666666666666,13709.0,13650.666666666666,13845.0,13788.0,13475.0
1786683728.8400846,resting,fast,1786683727.9663248,13937.0,13460.666666666666,13499.666666666666,14165.0,13930.333333333334,13531.0,13466.666666666666,13826.666666666666,13315.666666666666,13452.0,13798.0,13706.666666666666,13653.333333333334,13840.333333333334,13787.666666666666,13474.666666666666
1786683728.867809,resting,fast,1786683727.9663248,13937.333333333334,13461.666666666666,13500.666666666666,14165.666666666666,13933.666666666666,13527.666666666666,13461.666666666666,13829.333333333334,13317.333333333334,13445.666666666666,13790.666666666666,13711.666666666666,13654.0,13836.0,13780.0,13483.333333333334
1786683728.8960798,resting,fast,1786683727.9663248,13936.666666666666,13455.0,13505.333333333334,14164.666666666666,13932.333333333334,13522.333333333334,13469.666666666666,13826.333333333334,13314.333333333334,13443.0,13791.333333333334,13710.666666666666,13648.0,13836.0,13777.666666666666,13479.666666666666
1786683728.9244833,resting,fast,1786683727.9663248,13944.333333333334,13459.0,13506.666666666666,14167.333333333334,13932.333333333334,13525.333333333334,13472.333333333334,13830.0,13315.333333333334,13444.666666666666,13792.666666666666,13713.666666666666,13648.666666666666,13838.333333333334,13778.666666666666,13479.333333333334
1786683728.9529781,resting,fast,1786683727.9663248,13951.666666666666,13456.333333333334,13506.0,14167.666666666666,13936.333333333334,13525.0,13476.0,13830.666666666666,13317.0,13446.666666666666,13798.0,13715.333333333334,13649.666666666666,13841.0,13782.333333333334,13479.333333333334
1786683728.9813032,resting,fast,1786683727.9663248,13952.333333333334,13459.333333333334,13498.666666666666,14154.666666666666,13935.666666666666,13528.0,13472.333333333334,13820.0,13316.333333333334,13446.0,13798.0,13709.666666666666,13652.666666666666,13836.0,13780.333333333334,13478.333333333334
1786683729.0098708,resting,fast,1786683727.9663248,13947.333333333334,13458.666666666666,13493.0,14157.333333333334,13931.333333333334,13528.0,13467.666666666666,13819.0,13311.0,13447.333333333334,13793.333333333334,13710.333333333334,13650.666666666666,13837.333333333334,13776.666666666666,13479.0
1786683729.038014,resting,fast,1786683727.9663248,13942.333333333334,13461.333333333334,13494.333333333334,14154.333333333334,13927.0,13532.0,13467.333333333334,13812.666666666666,13307.666666666666,13450.333333333334,13794.666666666666,13703.333333333334,13648.0,13838.0,13780.0,13478.0
1786683729.0663924,resting,fast,1786683727.9663248,13942.666666666666,13459.0,13491.0,14158.666666666666,13929.0,13530.333333333334,13459.666666666666,13820.0,13310.666666666666,13448.0,13787.666666666666,13704.666666666666,13650.333333333334,13837.0,13774.666666666666,13476.0
1786683729.0947788,resting,fast,1786683727.9663248,13951.0,13457.333333333334,13494.0,14154.666666666666,13937.333333333334,13527.0,13463.0,13818.666666666666,13315.333333333334,13442.333333333334,13791.0,13701.333333333334,13652.0,13825.666666666666,13777.0,13472.0
1786683729.123196,resting,fast,1786683727.9663248,13955.0,13455.0,13493.0,14153.333333333334,13942.0,13521.666666666666,13466.0,13823.666666666666,13318.666666666666,13435.666666666666,13792.666666666666,13706.333333333334,13655.666666666666,13823.666666666666,13778.666666666666,13474.0
1786683729.151929,resting,fast,1786683727.9663248,13955.0,13460.0,13504.333333333334,14164.333333333334,13941.0,13525.666666666666,13478.666666666666,13827.333333333334,13314.0,13441.0,13804.666666666666,13711.0,13651.333333333334,13829.0,13791.0,13478.0
1786683729.1798863,resting,fast,1786683727.9663248,13950.333333333334,13461.333333333334,13507.0,14163.333333333334,13938.666666666666,13528.0,13481.0,13826.0,13316.333333333334,13447.0,13808.0,13711.333333333334,13652.666666666666,13842.666666666666,13793.666666666666,13480.666666666666
1786683729.208522,resting,fast,1786683727.9663248,13950.333333333334,13463.333333333334,13505.0,14168.0,13937.666666666666,13533.666666666666,13478.0,13826.0,13315.0,13454.666666666666,13807.666666666666,13712.333333333334,13650.666666666666,13844.666666666666,13792.0,13477.666666666666
1786683729.2367797,resting,fast,1786683727.9663248,13948.333333333334,13464.666666666666,13503.666666666666,14165.0,13934.0,13536.0,13478.333333333334,13827.0,13313.0,13456.333333333334,13807.666666666666,13713.333333333334,13648.333333333334,13846.0,13789.0,13480.333333333334
1786683729.2652855,resting,fast,1786683727.9663248,13952.333333333334,13462.666666666666,13497.0,14166.333333333334,13935.0,13537.333333333334,13475.666666666666,13830.0,13310.666666666666,13457.333333333334,13805.666666666666,13717.0,13643.333333333334,13847.333333333334,13787.333333333334,13482.666666666666
1786683729.2936583,resting,fast,1786683727.9663248,13948.0,13458.333333333334,13497.666666666666,14164.0,13930.666666666666,13535.333333333334,13476.333333333334,13829.333333333334,13310.666666666666,13456.333333333334,13804.0,13711.0,13645.333333333334,13848.666666666666,13788.666666666666,13480.666666666666
1786683729.3219082,resting,fast,1786683727.9663248,13947.0,13456.666666666666,13497.666666666666,14165.666666666666,13934.333333333334,13531.666666666666,13473.0,13827.333333333334,13319.0,13454.666666666666,13802.0,13710.0,13654.0,13849.666666666666,13790.666666666666,13477.333333333334
1786683729.3501945,resting,fast,1786683727.9663248,13948.666666666666,13457.0,13503.0,14167.333333333334,13936.666666666666,13529.666666666666,13474.0,13826.333333333334,13320.0,13452.666666666666,13802.333333333334,13710.0,13658.666666666666,13846.0,13787.0,13475.666666666666
1786683729.3787372,resting,fast,1786683727.9663248,13954.333333333334,13462.666666666666,13506.0,14167.333333333334,13941.666666666666,13532.666666666666,13476.0,13826.0,13320.0,13454.333333333334,13803.0,13714.666666666666,13656.0,13847.0,13786.666666666666,13478.0
1786683729.4074628,resting,fast,1786683727.9663248,13958.0,13466.0,13505.666666666666,14167.0,13942.666666666666,13535.666666666666,13477.333333333334,13826.0,13318.333333333334,13455.0,13802.0,13714.666666666666,13655.0,13845.333333333334,13785.666666666666,13480.333333333334
1786683729.436867,resting,fast,1786683727.9663248,13952.666666666666,13467.666666666666,13507.666666666666,14167.666666666666,13941.333333333334,13537.333333333334,13480.333333333334,13828.0,13317.0,13456.0,13803.666666666666,13713.666666666666,13652.0,13845.666666666666,13791.333333333334,13480.333333333334
1786683729.4638178,resting,fast,1786683727.9663248,13952.0,13468.333333333334,13504.0,14170.666666666666,13936.666666666666,13536.666666666666,13481.0,13829.333333333334,13313.0,13455.333333333334,13804.0,13715.666666666666,13651.333333333334,13844.333333333334,13790.666666666666,13484.0
1786683729.492213,resting,fast,1786683727.9663248,13952.0,13467.0,13504.666666666666,14170.333333333334,13936.666666666666,13536.666666666666,13481.333333333334,13828.666666666666,13313.666666666666,13454.666666666666,13805.333333333334,13715.666666666666,13651.0,13843.333333333334,13792.0,13483.0
1786683729.5207324,resting,fast,1786683727.9663248,13956.666666666666,13465.333333333334,13503.0,14171.666666666666,13937.666666666666,13536.666666666666,13479.333333333334,13830.333333333334,13315.666666666666,13451.666666666666,13799.333333333334,13715.666666666666,13654.333333333334,13840.0,13786.0,13483.333333333334
1786683729.5488124,resting,fast,1786683727.9663248,13957.666666666666,13463.333333333334,13505.0,14169.666666666666,13943.0,13536.666666666666,13476.666666666666,13832.0,13321.0,13452.0,13799.333333333334,13715.0,13656.0,13837.333333333334,13787.0,13483.333333333334
1786683729.577387,resting,fast,1786683727.9663248,13956.333333333334,13461.666666666666,13506.0,14170.333333333334,13943.333333333334,13533.0,13477.666666666666,13835.666666666666,13322.333333333334,13450.333333333334,13799.333333333334,13714.666666666666,13656.333333333334,13839.333333333334,13785.666666666666,13480.666666666666
1786683729.6058047,resting,fast,1786683727.9663248,13956.666666666666,13463.333333333334,13501.666666666666,14169.666666666666,13943.333333333334,13533.333333333334,13476.333333333334,13835.333333333334,13322.666666666666,13454.333333333334,13804.0,13716.0,13656.333333333334,13844.666666666666,13790.0,13480.666666666666
1786683729.6340828,resting,fast,1786683727.9663248,13948.0,13465.666666666666,13502.666666666666,14170.666666666666,13935.333333333334,13534.333333333334,13477.666666666666,13836.333333333334,13318.0,13455.0,13804.333333333334,13715.666666666666,13656.0,13848.666666666666,13790.0,13477.0
1786683729.663074,resting,fast,1786683727.9663248,13950.0,13469.666666666666,13502.0,14166.333333333334,13935.0,13539.666666666666,13476.333333333334,13833.0,13317.0,13459.0,13805.0,13713.0,13655.333333333334,13848.666666666666,13791.333333333334,13478.666666666666
