ts,uf_raw_fx,uf_raw_fy,uf_raw_fz,uf_raw_mx,uf_raw_my,uf_raw_mz,uf_cal_fx,uf_cal_fy,uf_cal_fz,uf_cal_mx,uf_cal_my,uf_cal_mz,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,old_fx,old_fy,old_fz,old_mx,old_my,old_mz,new_fx,new_fy,new_fz,new_mx,new_my,new_mz
1786587331.4926147,-6.340000152587891,-8.920000076293945,22.420000076293945,-0.24150000512599945,0.4790000021457672,-0.0215000007301569,0.15691249072551727,-0.1584496945142746,0.8344148397445679,0.0016304381424561143,-0.0009632613509893417,-0.011262813583016396,13743.333333333334,13440.0,13700.333333333334,14375.666666666666,13779.0,13554.666666666666,13658.666666666666,13970.0,13363.666666666666,13662.333333333334,13836.666666666666,13524.333333333334,13927.333333333334,13802.333333333334,13696.0,13617.666666666666,-2.7174451928800436,3.3630226748093697,-9.961557557651837,-0.16823592976550936,-0.0013429599336706108,-0.2019051770305354,-2.060384831521798,-1.6076982587466382,-4.7452709237706525,0.17840674360680236,-0.018240442457995748,-0.060937757028562814
1786587331.5257518,-6.340000152587891,-8.920000076293945,22.420000076293945,-0.24150000512599945,0.4790000021457672,-0.0215000007301569,0.15691249072551727,-0.1584496945142746,0.8344148397445679,0.0016304381424561143,-0.0009632613509893417,-0.011262813583016396,13745.333333333334,13440.666666666666,13700.333333333334,14375.333333333334,13777.666666666666,13554.666666666666,13659.333333333334,13969.333333333334,13363.333333333334,13662.0,13835.333333333334,13523.666666666666,13927.0,13803.333333333334,13694.0,13617.0,2.2905473502808746,2.8590782108562878,-5.209297589035965,-0.08228112445361568,-0.0022788000988926485,-0.2407405543244144,-2.5796789391971804,-3.4076863491357496,-3.2346731085920357,0.2848224871507913,-0.06413104029126483,-0.11794189090723638
1786587331.5589933,-6.679999828338623,-9.15999984741211,22.239999771118164,-0.22349999845027924,0.48899999260902405,-0.010999999940395355,0.24290746450424194,-0.006978162098675966,0.35209038853645325,0.010297856293618679,-0.0021005335729569197,-0.007272420916706324,13747.666666666666,13441.666666666666,13702.333333333334,14370.666666666666,13777.666666666666,13553.0,13660.333333333334,13966.666666666666,13362.666666666666,13659.666666666666,13834.666666666666,13522.333333333334,13925.666666666666,13803.333333333334,13691.666666666666,13615.0,8.20390053384807,-0.5575144679357193,1.4513030545216594,-0.1226315872600501,-0.014165313348830498,-0.24215438654909535,-3.7203894720408432,-6.6547243729296355,-1.6058928622375666,0.48423448006803804,-0.1562335637728578,-0.12563548072279596
1786587331.5920992,-6.679999828338623,-9.15999984741211,22.239999771118164,-0.22349999845027924,0.48899999260902405,-0.010999999940395355,0.24290746450424194,-0.006978162098675966,0.35209038853645325,0.010297856293618679,-0.0021005335729569197,-0.007272420916706324,13748.0,13440.333333333334,13702.666666666666,14371.666666666666,13779.0,13553.0,13661.0,13965.333333333334,13363.333333333334,13660.333333333334,13836.0,13524.0,13926.333333333334,13804.333333333334,13692.666666666666,13612.0,6.296603658501455,0.8744830818437559,3.6117490392249763,-0.22598391621791053,-0.2223600525164016,-0.5639045697798044,-0.5638757070177665,-5.767937665317437,1.105834836521031,0.3367601200735494,0.07656363814249043,-0.27950884105188756
1786587331.6260915,-6.679999828338623,-9.15999984741211,22.239999771118164,-0.22349999845027924,0.48899999260902405,-0.010999999940395355,0.24290746450424194,-0.006978162098675966,0.35209038853645325,0.010297856293618679,-0.0021005335729569197,-0.007272420916706324,13746.666666666666,13438.666666666666,13702.333333333334,14376.333333333334,13777.0,13553.333333333334,13662.0,13966.666666666666,13364.0,13660.666666666666,13837.0,13524.666666666666,13928.333333333334,13804.666666666666,13694.666666666666,13612.666666666666,4.660920101281628,3.4007007384894057,2.8485136081293514,-0.17123584752109805,-0.18715451979289613,-0.5795037352450694,0.7636300998721719,-3.4598716039563433,1.8012110258491827,0.19943174818381698,0.20361994892042024,-0.3177477543082978
1786587331.6601284,-6.679999828338623,-9.15999984741211,22.239999771118164,-0.22349999845027924,0.48899999260902405,-0.010999999940395355,0.24290746450424194,-0.006978162098675966,0.35209038853645325,0.010297856293618679,-0.0021005335729569197,-0.007272420916706324,13746.0,13440.666666666666,13699.666666666666,14376.333333333334,13777.666666666666,13553.666666666666,13660.333333333334,13968.666666666666,13363.666666666666,13660.0,13836.0,13523.666666666666,13927.666666666666,13804.666666666666,13693.333333333334,13613.666666666666,3.4365330602339546,2.5013434392242027,-1.450622925752974,-0.06105313638472351,-0.1144993518950497,-0.3762774642839692,-0.3205849693837197,-2.8702266487143104,-0.7373827995376661,0.18341618211719576,0.07789651841541055,-0.21687572819490253
1786587331.6931937,-6.679999828338623,-9.15999984741211,22.239999771118164,-0.22349999845027924,0.48899999260902405,-0.010999999940395355,0.24290746450424194,-0.006978162098675966,0.35209038853645325,0.010297856293618679,-0.0021005335729569197,-0.007272420916706324,13746.0,13440.0,13700.0,14373.333333333334,13777.0,13553.0,13660.333333333334,13968.333333333334,13362.333333333334,13659.333333333334,13837.0,13523.333333333334,13925.666666666666,13805.333333333334,13694.333333333334,13617.0,7.416175278478966,7.015185569908912,-1.6608385759361095,0.010450767937936964,0.05688120944086881,-0.1897775182605372,1.6337366023529905,-5.837980184588227,-1.0633978329846525,0.470987441941839,0.16568221020632196,-0.09369990562616425
1786587331.7262177,-6.679999828338623,-9.15999984741211,22.239999771118164,-0.22349999845027924,0.48899999260902405,-0.010999999940395355,0.24290746450424194,-0.006978162098675966,0.35209038853645325,0.010297856293618679,-0.0021005335729569197,-0.007272420916706324,13746.0,13442.0,13700.666666666666,14371.666666666666,13777.333333333334,13554.666666666666,13663.333333333334,13969.666666666666,13361.666666666666,13662.0,13838.666666666666,13522.666666666666,13927.333333333334,13808.333333333334,13693.666666666666,13614.0,9.168922733096226,3.9121351470944705,0.5058144131986967,0.036137514655521424,-0.16608905874895194,-0.5135880890506015,0.3615613405388336,-5.818716036011112,1.7055530920506083,0.3445564562472396,0.0522951847488262,-0.3509528696207658
1786587331.7592053,-6.079999923706055,-9.15999984741211,22.219999313354492,-0.23600000143051147,0.47749999165534973,-0.012000000104308128,0.31361275911331177,-0.026510022580623627,0.4550301730632782,0.0003419562126509845,-0.006601600907742977,-0.010594313964247704,13744.333333333334,13442.666666666666,13697.666666666666,14374.666666666666,13777.0,13555.0,13661.666666666666,13972.0,13363.0,13662.0,13837.333333333334,13521.0,13929.333333333334,13806.0,13691.0,13613.333333333334,2.401622509371271,1.1353039913123442,-5.692823728388457,0.11295638984680796,-0.18407392283868762,-0.38362823231335474,-3.016851104516749,-0.6603870620859482,-2.755948730622496,-0.02626938326273369,-0.15537935407429287,-0.34161054920437767
1786587331.7922826,-6.079999923706055,-9.15999984741211,22.219999313354492,-0.23600000143051147,0.47749999165534973,-0.012000000104308128,0.31361275911331177,-0.026510022580623627,0.4550301730632782,0.0003419562126509845,-0.006601600907742977,-0.010594313964247704,13744.666666666666,13444.666666666666,13700.333333333334,14376.0,13777.333333333334,13553.333333333334,13660.666666666666,13968.333333333334,13362.666666666666,13660.333333333334,13836.666666666666,13522.666666666666,13928.333333333334,13804.333333333334,13691.333333333334,13615.666666666666,1.6360146142678573,-1.064468982188254,-0.5844879680759499,-0.13534052782874262,-0.05817692871429463,-0.25421961808681676,-3.0012820932462017,-2.6803631198448548,-0.6451084237445155,0.18913820140977622,-0.07860796952329821,-0.20193251946818447
1786587331.8251603,-6.079999923706055,-9.15999984741211,22.219999313354492,-0.23600000143051147,0.47749999165534973,-0.012000000104308128,0.31361275911331177,-0.026510022580623627,0.4550301730632782,0.0003419562126509845,-0.006601600907742977,-0.010594313964247704,13744.0,13442.0,13698.0,14376.0,13779.0,13553.333333333334,13659.333333333334,13968.666666666666,13364.666666666666,13661.0,13837.0,13524.0,13929.666666666666,13803.333333333334,13693.0,13616.333333333334,-2.5245866685428044,4.626872303739136,-6.910770088842417,-0.1576115453569697,-0.08883025814113191,-0.23488444392410918,0.0599415446327054,-0.7717392867523623,-3.0176001807020114,0.07676434182963424,0.16249544778689778,-0.15350546160786624
1786587331.8584392,-6.079999923706055,-9.15999984741211,22.219999313354492,-0.23600000143051147,0.47749999165534973,-0.012000000104308128,0.31361275911331177,-0.026510022580623627,0.4550301730632782,0.0003419562126509845,-0.006601600907742977,-0.010594313964247704,13745.333333333334,13442.0,13699.0,14375.0,13780.333333333334,13551.333333333334,13658.666666666666,13968.666666666666,13365.333333333334,13661.0,13837.0,13524.666666666666,13929.0,13804.0,13695.333333333334,13615.333333333334,-2.527019810814212,8.245289505273288,-3.5569244245639875,-0.3328744011953585,-0.013826448654659075,-0.13685744692232024,3.427315275249984,-1.443222252802272,-0.7809176170016796,0.15273754155724895,0.4175211239780592,-0.07837873133668662
1786587331.8914182,-6.079999923706055,-9.15999984741211,22.219999313354492,-0.23600000143051147,0.47749999165534973,-0.012000000104308128,0.31361275911331177,-0.026510022580623627,0.4550301730632782,0.0003419562126509845,-0.006601600907742977,-0.010594313964247704,13746.333333333334,13441.0,13698.0,14374.333333333334,13780.0,13552.666666666666,13658.666666666666,13972.0,13365.333333333334,13662.666666666666,13837.333333333334,13524.333333333334,13929.0,13805.0,13696.333333333334,13614.0,-1.841822389933791,11.622388724755954,-4.364571489213892,-0.19647902968512815,-0.047473081550801384,-0.13171085162197038,4.083461872619357,-0.49121300189562955,-0.646007964829773,0.053555871487213635,0.40239942145748064,-0.10330636576999297
1786587331.9244843,-6.079999923706055,-9.15999984741211,22.219999313354492,-0.23600000143051147,0.47749999165534973,-0.012000000104308128,0.31361275911331177,-0.026510022580623627,0.4550301730632782,0.0003419562126509845,-0.006601600907742977,-0.010594313964247704,13746.0,13439.666666666666,13700.0,14376.0,13778.333333333334,13551.333333333334,13660.0,13972.666666666666,13361.666666666666,13663.0,13838.333333333334,13524.333333333334,13925.666666666666,13807.0,13695.666666666666,13616.333333333334,-1.1650185606533592,11.458720475794411,-1.7040325422313454,-0.09199877837582073,0.02355644465703821,-0.1072900993209596,4.5976098511626,-0.5907942282687273,0.5648488856480633,0.08152680602918269,0.3458613658130775,-0.08539451213199577
1786587331.9574926,-6.079999923706055,-9.15999984741211,22.219999313354492,-0.23600000143051147,0.47749999165534973,-0.012000000104308128,0.31361275911331177,-0.026510022580623627,0.4550301730632782,0.0003419562126509845,-0.006601600907742977,-0.010594313964247704,13746.333333333334,13441.333333333334,13702.0,14378.666666666666,13778.333333333334,13553.666666666666,13663.0,13973.666666666666,13361.666666666666,13662.0,13840.0,13524.666666666666,13924.0,13809.666666666666,13696.666666666666,13617.0,2.1013240443092824,5.90154096862072,3.077217802824072,0.05873745832817892,-0.06321883836410713,-0.298691635114871,2.558966822537789,-1.815084638160476,5.1508201745333135,0.10587699434621597,0.15489636986289332,-0.1589655763598456
1786587331.990273,-6.039999961853027,-9.779999732971191,22.18000030517578,-0.24250000715255737,0.47850000858306885,-0.004999999888241291,0.20339806377887726,-0.324506014585495,0.29765868186950684,0.010182838886976242,-0.0037758408579975367,-0.003198825055733323,13746.0,13443.0,13701.333333333334,14379.0,13777.666666666666,13554.0,13663.333333333334,13975.0,13364.333333333334,13662.0,13838.333333333334,13524.333333333334,13926.0,13807.666666666666,13696.0,13615.333333333334,-0.1406575492693659,1.9393163137493379,2.9404395646615487,-0.001218251618775111,-0.09748498061414837,-0.18421270895218758,-1.3063934018551782,0.44526511467330954,4.321003099317915,-0.06334650494434962,-0.019750014137654606,-0.12816233690904563
1786587332.0235932,-6.039999961853027,-9.779999732971191,22.18000030517578,-0.24250000715255737,0.47850000858306885,-0.004999999888241291,0.20339806377887726,-0.324506014585495,0.29765868186950684,0.010182838886976242,-0.0037758408579975367,-0.003198825055733323,13746.0,13443.333333333334,13701.0,14379.0,13776.333333333334,13554.333333333334,13663.0,13974.666666666666,13363.0,13662.333333333334,13838.0,13523.0,13925.333333333334,13804.666666666666,13695.333333333334,13616.666666666666,-0.4303287589300878,1.2306976094765556,1.1714727393034696,0.14349692080425747,-0.014138995403877287,0.000698456203552654,-4.420399304775995,0.5060241024945412,1.8114704235879904,-0.034959312445688215,-0.2746277138178804,-0.047772683130107824
1786587332.0565102,-6.039999961853027,-9.779999732971191,22.18000030517578,-0.24250000715255737,0.47850000858306885,-0.004999999888241291,0.20339806377887726,-0.324506014585495,0.29765868186950684,0.010182838886976242,-0.0037758408579975367,-0.003198825055733323,13746.333333333334,13443.0,13700.0,14377.0,13777.333333333334,13554.333333333334,13663.0,13971.0,13364.0,13662.0,13838.666666666666,13525.0,13925.666666666666,13802.666666666666,13695.666666666666,13617.333333333334,-0.7525504301993883,4.33008570332774,1.0256533077937244,0.09242327404842808,-0.10826189940844971,-0.046443015946446814,-2.490938990575521,-1.0470267731389975,2.139267796085813,0.07060694015669443,-0.10347085478053974,-0.016526559060910193
1786587332.0896127,-6.039999961853027,-9.779999732971191,22.18000030517578,-0.24250000715255737,0.47850000858306885,-0.004999999888241291,0.20339806377887726,-0.324506014585495,0.29765868186950684,0.010182838886976242,-0.0037758408579975367,-0.003198825055733323,13746.333333333334,13443.0,13702.0,14374.666666666666,13779.333333333334,13555.333333333334,13661.0,13968.0,13362.666666666666,13661.0,13837.333333333334,13525.666666666666,13925.333333333334,13804.0,13696.333333333334,13617.666666666666,4.188152442806849,1.2539469527589717,-0.4999012796020724,-0.091391878060522,-0.05835538998127179,-0.2630901353025812,-1.811435014247162,-6.225786975667141,1.3698734212591397,0.4601696268940772,-0.05577325076165815,-0.054737254431345764
1786587332.1224036,-6.039999961853027,-9.779999732971191,22.18000030517578,-0.24250000715255737,0.47850000858306885,-0.004999999888241291,0.20339806377887726,-0.324506014585495,0.29765868186950684,0.010182838886976242,-0.0037758408579975367,-0.003198825055733323,13747.0,13441.666666666666,13701.666666666666,14375.0,13779.666666666666,13554.666666666666,13661.0,13968.333333333334,13362.0,13662.0,13836.333333333334,13527.666666666666,13926.333333333334,13805.666666666666,13694.666666666666,13616.666666666666,2.8327276247300777,1.7880593484032503,-0.007172244000661854,-0.1613237016409817,-0.17501645335497143,-0.3856951563122384,0.012763259245164527,-5.107652841747045,1.9646067369579168,0.34678093304769053,0.07747380937155018,-0.11703106339529709
1786587332.1559396,-6.039999961853027,-9.779999732971191,22.18000030517578,-0.24250000715255737,0.47850000858306885,-0.004999999888241291,0.20339806377887726,-0.324506014585495,0.29765868186950684,0.010182838886976242,-0.0037758408579975367,-0.003198825055733323,13744.666666666666,13442.333333333334,13699.0,14377.333333333334,13775.666666666666,13552.666666666666,13660.333333333334,13972.333333333334,13361.0,13661.666666666666,13837.0,13526.0,13929.0,13807.0,13695.0,13616.666666666666,1.9786989271453321,8.161686509799328,-1.2858503102932732,-0.10919260990934294,0.06252756174298715,-0.03723505744003908,3.1153280474723823,-2.224716076638325,0.981574379887437,0.23333899763563568,0.2983102447234594,-0.07028111551753168
1786587332.1890457,-6.420000076293945,-9.979999542236328,22.31999969482422,-0.23149999976158142,0.4855000078678131,-0.006500000134110451,0.28899335861206055,-0.45309096574783325,0.4257790446281433,0.006122147664427757,-0.0064620887860655785,-0.003380857640877366,13743.333333333334,13442.333333333334,13700.666666666666,14376.666666666666,13775.0,13554.333333333334,13660.666666666666,13969.333333333334,13359.0,13661.333333333334,13838.0,13524.333333333334,13927.666666666666,13803.333333333334,13695.0,13617.666666666666,2.6960697083625744,3.0290190335313514,-4.049348001718916,0.001074887488855543,0.06401304854951342,-0.1105712213386447,-1.7186116333343184,-3.943064832608189,-1.7973118080836068,0.3513023326191467,-0.08426052701286757,-0.08736072859295338
1786587332.222385,-6.420000076293945,-9.979999542236328,22.31999969482422,-0.23149999976158142,0.4855000078678131,-0.006500000134110451,0.28899335861206055,-0.45309096574783325,0.4257790446281433,0.006122147664427757,-0.0064620887860655785,-0.003380857640877366,13743.333333333334,13439.666666666666,13700.666666666666,14375.666666666666,13775.666666666666,13554.666666666666,13659.333333333334,13971.333333333334,13359.0,13663.0,13836.0,13524.666666666666,13927.333333333334,13802.666666666666,13691.666666666666,13616.666666666666,-2.410693946627617,-0.008429206844552173,-8.214894100634446,-0.033676089296509164,-0.07923545516756975,-0.1963163511933033,-4.494615252405603,-0.38832391620285,-5.4741391573829095,0.051146152369372755,-0.2770170308014435,-0.11415898369316627
1786587332.2558405,-6.420000076293945,-9.979999542236328,22.31999969482422,-0.23149999976158142,0.4855000078678131,-0.006500000134110451,0.28899335861206055,-0.45309096574783325,0.4257790446281433,0.006122147664427757,-0.0064620887860655785,-0.003380857640877366,13744.333333333334,13438.0,13701.333333333334,14374.333333333334,13776.0,13555.666666666666,13661.333333333334,13970.333333333334,13360.0,13662.666666666666,13835.0,13524.333333333334,13926.333333333334,13802.333333333334,13691.666666666666,13618.0,1.7781420388127485,-3.137211118278614,-9.42464219498451,0.11841034767123147,-0.10883175424351535,-0.268029543670001,-7.4215200468566795,-2.346326921091376,-6.471500469800883,0.18341973137346973,-0.4863899583574112,-0.11190753869069449
1786587332.2898378,-6.420000076293945,-9.979999542236328,22.31999969482422,-0.23149999976158142,0.4855000078678131,-0.006500000134110451,0.28899335861206055,-0.45309096574783325,0.4257790446281433,0.006122147664427757,-0.0064620887860655785,-0.003380857640877366,13744.0,13438.0,13699.666666666666,14374.333333333334,13776.0,13553.666666666666,13662.0,13970.0,13363.0,13662.666666666666,13833.666666666666,13525.666666666666,13927.333333333334,13804.333333333334,13690.666666666666,13618.333333333334,1.3908476970501384,-0.26018721161698677,-7.912205778233848,-0.03184279213635274,-0.13242589782153483,-0.2694711483947956,-4.504406661697865,-1.6266821757745757,-5.2304593135570325,0.15043256961270968,-0.16272331082871438,-0.12252246726225796
1786587332.3228726,-6.420000076293945,-9.979999542236328,22.31999969482422,-0.23149999976158142,0.4855000078678131,-0.006500000134110451,0.28899335861206055,-0.45309096574783325,0.4257790446281433,0.006122147664427757,-0.0064620887860655785,-0.003380857640877366,13745.0,13438.666666666666,13700.666666666666,14376.0,13778.333333333334,13554.0,13662.666666666666,13969.0,13364.333333333334,13662.666666666666,13835.333333333334,13525.333333333334,13927.666666666666,13806.0,13693.333333333334,13616.666666666666,2.2926277571617883,0.5190719804860406,-5.029470146735653,-0.09007581949255547,-0.1887604954681222,-0.502030194091377,-1.9997067688781445,-2.4648583553857213,-1.724219371127802,0.1609374152589759,0.013295967743730402,-0.2461413541285904
1786587332.3558936,-6.440000057220459,-9.359999656677246,21.600000381469727,-0.23000000417232513,0.47200000286102295,-0.013000000268220901,0.2804265022277832,-0.24161842465400696,0.04006144031882286,0.008273517712950706,-0.005976260639727116,-0.0026574674993753433,13744.333333333334,13439.333333333334,13702.0,14376.333333333334,13776.666666666666,13553.333333333334,13662.666666666666,13973.0,13363.0,13662.0,13834.0,13525.666666666666,13927.333333333334,13807.666666666666,13694.0,13616.666666666666,3.2149526139242814,-2.540859421893055,-4.0727038342692845,-0.13916209808529367,-0.0400665321816765,-0.2579688210775353,-3.403721775574675,-1.9863624574603942,-1.45669990269402,0.18348679454888733,-0.09681432209786381,-0.11841530421985688
1786587332.3889098,-6.440000057220459,-9.359999656677246,21.600000381469727,-0.23000000417232513,0.47200000286102295,-0.013000000268220901,0.2804265022277832,-0.24161842465400696,0.04006144031882286,0.008273517712950706,-0.005976260639727116,-0.0026574674993753433,13745.333333333334,13440.333333333334,13702.666666666666,14374.666666666666,13777.333333333334,13553.0,13663.333333333334,13974.666666666666,13363.0,13662.0,13834.666666666666,13525.666666666666,13925.666666666666,13807.333333333334,13693.0,13618.666666666666,1.4519577057636397,-3.2413380510214598,-2.544381291335208,-0.08000293701335587,-0.02895793649894058,-0.05030437864616069,-5.092395262591023,-1.0189934792625275,-0.7918837340376546,0.11812208794389314,-0.2460054431587267,0.010679665067814547
1786587332.4218998,-6.440000057220459,-9.359999656677246,21.600000381469727,-0.23000000417232513,0.47200000286102295,-0.013000000268220901,0.2804265022277832,-0.24161842465400696,0.04006144031882286,0.008273517712950706,-0.005976260639727116,-0.0026574674993753433,13744.666666666666,13442.666666666666,13704.0,14375.0,13776.0,13554.333333333334,13663.666666666666,13973.333333333334,13361.666666666666,13662.0,13835.0,13524.666666666666,13926.0,13808.666666666666,13693.0,13618.333333333334,6.080156449121918,-5.824321775699385,0.3769383683142996,-0.11116091772646315,0.0063040272130381395,-0.21512313104910144,-6.001819185805851,-3.9934948822353045,0.8197750602939468,0.31888067366552375,-0.3051511427138852,-0.11522852341857631
