ts,uf_raw_fx,uf_raw_fy,uf_raw_fz,uf_raw_mx,uf_raw_my,uf_raw_mz,uf_cal_fx,uf_cal_fy,uf_cal_fz,uf_cal_mx,uf_cal_my,uf_cal_mz,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,old_OLS_fx,old_OLS_fy,old_OLS_fz,old_OLS_mx,old_OLS_my,old_OLS_mz,old_ridge_fx,old_ridge_fy,old_ridge_fz,old_ridge_mx,old_ridge_my,old_ridge_mz,new_OLS_fx,new_OLS_fy,new_OLS_fz,new_OLS_mx,new_OLS_my,new_OLS_mz,new_ridge_fx,new_ridge_fy,new_ridge_fz,new_ridge_mx,new_ridge_my,new_ridge_mz
1786744695.3702023,-5.440000057220459,-7.980000019073486,21.280000686645508,-0.32350000739097595,0.515500009059906,-0.017000000923871994,0.39502429962158203,1.6648494005203247,-0.09501691907644272,-0.08549558371305466,-0.010784233920276165,0.0032785627990961075,13684.666666666666,13468.666666666666,13692.333333333334,14189.666666666666,13720.333333333334,13682.0,13650.333333333334,13676.666666666666,13360.0,13687.333333333334,13693.333333333334,13420.0,13779.333333333334,13804.333333333334,13677.0,13506.333333333334,18.09605254625745,5.850450023580197,18.359946732862916,-0.13436358292742126,1.5856605654804916,0.6170812976304301,14.101956429526563,0.28757295783878356,20.877893315244616,0.15080580927181153,1.048227853698206,0.49650671117591527,-0.17797871792819503,9.363456545164729,16.015155179850936,-1.093301930041207,0.2275542220407635,0.24568067021392118,0.5934279326388012,9.257987959930054,16.110061181943667,-1.0841337967440459,0.25737746824539837,0.22809161581180695
1786744695.404201,-5.440000057220459,-7.980000019073486,21.280000686645508,-0.32350000739097595,0.515500009059906,-0.017000000923871994,0.39502429962158203,1.6648494005203247,-0.09501691907644272,-0.08549558371305466,-0.010784233920276165,0.0032785627990961075,13686.333333333334,13468.666666666666,13692.0,14191.666666666666,13721.333333333334,13682.0,13651.0,13673.666666666666,13362.333333333334,13686.666666666666,13694.0,13419.0,13782.333333333334,13802.666666666666,13681.666666666666,13507.0,22.65115417932091,1.5945912773319035,18.429173344200592,0.28936764855200814,1.8248003626418887,0.6585026130904839,16.29027315305315,-2.3736649356000044,21.936530876273984,0.399913981997701,1.2498482445531398,0.49527181967714995,1.9695661791273529,8.730395479525583,19.035046778884723,-1.139632084459044,0.4866605140504617,0.17870242148650084,2.645864296625816,8.752333890789936,18.860887454546287,-1.1286583002962272,0.5073184767232214,0.1638667627198855
1786744695.4366233,-5.440000057220459,-7.980000019073486,21.280000686645508,-0.32350000739097595,0.515500009059906,-0.017000000923871994,0.39502429962158203,1.6648494005203247,-0.09501691907644272,-0.08549558371305466,-0.010784233920276165,0.0032785627990961075,13683.666666666666,13473.0,13690.666666666666,14194.666666666666,13717.0,13685.333333333334,13651.666666666666,13672.0,13358.666666666666,13687.666666666666,13694.333333333334,13419.0,13779.333333333334,13803.333333333334,13681.333333333334,13507.666666666666,20.090830207472674,-3.738458927321415,21.212963947263177,0.6151934107652315,1.4651389156746553,0.482469949189864,14.230321951065793,-6.510749873762046,23.759955373333106,0.6712920809405596,1.0352680023605498,0.3805295808117495,3.2717422290346128,7.853688988249279,21.921447919831735,-0.9787294320079176,0.58460181535934,0.08147529269475784,3.73625195287051,7.813532428704594,21.504921598292352,-0.9651265579687103,0.5977529785932464,0.07643850794665084
1786744695.4704506,-5.440000057220459,-7.980000019073486,21.280000686645508,-0.32350000739097595,0.515500009059906,-0.017000000923871994,0.39502429962158203,1.6648494005203247,-0.09501691907644272,-0.08549558371305466,-0.010784233920276165,0.0032785627990961075,13683.333333333334,13473.333333333334,13692.0,14193.0,13715.666666666666,13684.333333333334,13651.0,13670.666666666666,13356.666666666666,13687.0,13693.666666666666,13418.666666666666,13775.0,13803.333333333334,13681.0,13506.666666666666,18.927513983555773,-6.288989653445296,25.067337055624485,0.8206337023044794,1.4486255402612567,0.4827679581563937,14.139533656102728,-8.934146579285327,24.386713366258487,0.8491576713289377,0.9892523221829925,0.419401401670487,3.5286056870968507,8.096632043920856,22.385746879102783,-1.0318253306159153,0.5427380055110687,0.13699818419577067,4.226019977004861,8.07365332507699,21.526276880324303,-1.0128191169862042,0.5710584705562013,0.14395132083456672
1786744695.5036807,-5.440000057220459,-7.980000019073486,21.280000686645508,-0.32350000739097595,0.515500009059906,-0.017000000923871994,0.39502429962158203,1.6648494005203247,-0.09501691907644272,-0.08549558371305466,-0.010784233920276165,0.0032785627990961075,13683.666666666666,13473.666666666666,13692.0,14188.333333333334,13716.666666666666,13680.333333333334,13650.333333333334,13667.666666666666,13358.333333333334,13683.666666666666,13692.666666666666,13420.333333333334,13780.333333333334,13801.333333333334,13679.666666666666,13505.666666666666,19.605373752947752,-5.289765887133471,25.50777605256521,0.815648147998592,1.846148238243597,0.7526505101434657,16.52993449593878,-9.024206126863005,23.495177240556583,0.9261599312617583,1.3038916652596142,0.5573497533192525,6.128674566153677,10.340709914459007,17.915529687358234,-1.4094740501963847,0.7919408263369232,0.3964013604540064,7.122637492007888,9.911014284041237,17.76550013760699,-1.3387181824884402,0.843829905346006,0.3500570095662216
1786744695.536493,-5.440000057220459,-7.980000019073486,21.280000686645508,-0.32350000739097595,0.515500009059906,-0.017000000923871994,0.39502429962158203,1.6648494005203247,-0.09501691907644272,-0.08549558371305466,-0.010784233920276165,0.0032785627990961075,13685.0,13474.333333333334,13693.333333333334,14188.666666666666,13721.333333333334,13680.666666666666,13650.333333333334,13668.666666666666,13361.666666666666,13683.666666666666,13692.0,13419.666666666666,13780.666666666666,13799.333333333334,13679.666666666666,13504.0,12.11474478311874,1.112831533386113,23.490604943269773,0.2691253977175578,1.4661598192961645,0.71554231020144,12.016327806566512,-5.619772220903121,22.708936062340072,0.6173286553125137,1.0288500292175433,0.5826045883863403,2.0768061534028734,9.747204302407367,17.448525731036824,-1.340499820372981,0.31202333704692153,0.5422755392298584,3.4947682543764955,9.322933932654692,17.48362745036146,-1.2712339557418413,0.4091126987825644,0.4866621912189979
1786744695.5700324,-5.440000057220459,-7.980000019073486,21.280000686645508,-0.32350000739097595,0.515500009059906,-0.017000000923871994,0.39502429962158203,1.6648494005203247,-0.09501691907644272,-0.08549558371305466,-0.010784233920276165,0.0032785627990961075,13685.666666666666,13474.333333333334,13693.333333333334,14188.666666666666,13723.333333333334,13681.0,13651.666666666666,13670.666666666666,13363.666666666666,13684.666666666666,13693.333333333334,13421.0,13783.666666666666,13800.666666666666,13679.666666666666,13503.666666666666,12.528074146730628,4.91097652532225,23.294431529170552,-0.11708060494409098,1.5523135141944695,0.6490204126251009,12.841700501953142,-2.687548892868481,24.510002192929697,0.3574377161302881,1.1270788322319376,0.5304691367763154,1.1949435897489287,10.761855865955017,16.359496955285053,-1.4179796036154608,0.20430700718846156,0.5746551081612695,2.49388271992919,10.220998633769002,17.070882575477388,-1.3479712519229423,0.3023929356085202,0.49287357793133374
1786744695.603478,-5.440000057220459,-7.980000019073486,21.280000686645508,-0.32350000739097595,0.515500009059906,-0.017000000923871994,0.39502429962158203,1.6648494005203247,-0.09501691907644272,-0.08549558371305466,-0.010784233920276165,0.0032785627990961075,13684.666666666666,13472.666666666666,13692.333333333334,14187.333333333334,13723.0,13683.666666666666,13651.0,13669.333333333334,13363.666666666666,13686.666666666666,13693.666666666666,13419.666666666666,13783.0,13801.666666666666,13680.333333333334,13505.0,16.198586494064553,0.5748853815980038,18.712396053075693,0.1542559507670465,1.6751362264688563,0.36219189864346585,13.647499418305745,-5.651911693778922,22.24683698534283,0.5612578656676509,1.1643620258987002,0.37116209170672204,2.2891432303329284,9.523647905217702,14.55483496498002,-1.2924342403944968,0.3242091944383658,0.32208681290972446,3.3556040538494587,9.112553971329927,15.23206758713972,-1.237380875803635,0.3954843363708972,0.2845396397317496
1786744695.635749,-5.440000057220459,-7.980000019073486,21.280000686645508,-0.32350000739097595,0.515500009059906,-0.017000000923871994,0.39502429962158203,1.6648494005203247,-0.09501691907644272,-0.08549558371305466,-0.010784233920276165,0.0032785627990961075,13685.333333333334,13469.666666666666,13690.333333333334,14187.333333333334,13722.0,13679.666666666666,13650.333333333334,13668.333333333334,13362.333333333334,13683.0,13693.333333333334,13420.666666666666,13779.333333333334,13801.666666666666,13679.0,13508.0,22.435614114823228,-0.07346465529039137,19.459641178545784,0.3529036612241855,1.921347921731999,0.7120343175490409,18.45397248096867,-5.86649514499187,21.441124910979536,0.6707205823870375,1.425466658222479,0.6201582391695049,5.149665819945673,10.803801664160055,13.406192605850812,-1.3996570202436707,0.6159968119443092,0.315512749337505,5.963692172092201,10.561308305774487,13.439381585773841,-1.3650930609802214,0.6511414522455945,0.3158392750883276
1786744695.6695478,-5.440000057220459,-7.980000019073486,21.280000686645508,-0.32350000739097595,0.515500009059906,-0.017000000923871994,0.39502429962158203,1.6648494005203247,-0.09501691907644272,-0.08549558371305466,-0.010784233920276165,0.0032785627990961075,13685.333333333334,13472.0,13690.0,14190.666666666666,13720.0,13681.666666666666,13649.666666666666,13672.0,13358.666666666666,13684.666666666666,13691.0,13420.333333333334,13772.666666666666,13803.0,13676.666666666666,13508.0,16.217230520807313,-0.20779939704669304,21.79641288683018,0.3380587159130655,1.2820506232066378,0.7337789288510266,13.693554253636073,-5.704569311322167,21.787144289845305,0.6135720705762462,0.9416658036456872,0.6611743781312391,3.0256139388279064,9.247496469257843,17.247041010421334,-1.0669674840996564,0.37461420715021987,0.3686108201633527,3.820812180306782,9.316596728177316,16.48974202616413,-1.0740128585811934,0.41057532325500185,0.37760106551970757
1786744695.7023916,-5.440000057220459,-7.980000019073486,21.280000686645508,-0.32350000739097595,0.515500009059906,-0.017000000923871994,0.39502429962158203,1.6648494005203247,-0.09501691907644272,-0.08549558371305466,-0.010784233920276165,0.0032785627990961075,13686.333333333334,13472.0,13689.0,14191.0,13720.0,13686.333333333334,13648.333333333334,13674.0,13360.333333333334,13688.0,13690.0,13419.666666666666,13776.333333333334,13803.666666666666,13675.0,13508.333333333334,16.932998792712908,-1.0310766022229148,18.37576669315378,0.29003904805797864,1.2515128450248945,0.4763307184933196,11.322128114714499,-5.083430829532741,20.159820308059086,0.5138872084933341,0.8148813611187711,0.4636536609246057,2.2089781420004253,8.184932419223125,17.074186593510824,-0.9784433577502747,0.3350836955121638,0.18846408229869313,2.6230090170204505,8.306174610916408,16.44746922987833,-0.9923694051033478,0.34075384357373284,0.21594394840116968
1786744695.7360957,-5.440000057220459,-7.980000019073486,21.280000686645508,-0.32350000739097595,0.515500009059906,-0.017000000923871994,0.39502429962158203,1.6648494005203247,-0.09501691907644272,-0.08549558371305466,-0.010784233920276165,0.0032785627990961075,13686.0,13471.666666666666,13687.0,14189.666666666666,13719.333333333334,13686.0,13648.666666666666,13672.333333333334,13361.0,13684.666666666666,13692.0,13418.666666666666,13775.666666666666,13801.0,13676.0,13507.0,19.49434510158086,-2.2557614011125375,18.12336558915228,0.3611954564636307,1.2407127386625438,0.5972663540188445,12.501065504934633,-5.533899416459073,19.72300284392664,0.5417596996527675,0.8490485228543934,0.5368011395425829,4.727603024823354,8.69707951495496,14.49067048702265,-0.9704508467704336,0.4700071346130599,0.2106442137994579,4.812070905275778,8.796623685800686,13.752870114073428,-0.9912100801585496,0.4526497289212785,0.26277903626245314
1786744695.7696002,-5.440000057220459,-7.980000019073486,21.280000686645508,-0.32350000739097595,0.515500009059906,-0.017000000923871994,0.39502429962158203,1.6648494005203247,-0.09501691907644272,-0.08549558371305466,-0.010784233920276165,0.0032785627990961075,13687.0,13470.666666666666,13687.666666666666,14187.0,13721.666666666666,13685.333333333334,13651.0,13668.0,13364.333333333334,13684.0,13695.333333333334,13419.0,13783.0,13801.333333333334,13680.0,13504.333333333334,25.314916081992045,-5.772979667454057,19.29967408351518,0.49564758796205854,1.811481657953388,0.3221545378753001,18.16695413386717,-7.556514042661858,22.814456514395474,0.6569691809370661,1.365699915608004,0.32982212507466224,8.96447761156837,10.811707473889497,11.615043046033428,-1.3120024329278137,0.8421781152923202,0.1288887942929044,8.785931716184225,10.478548345761538,12.089848766905096,-1.2858577853027793,0.8193425090863498,0.14189123306977874
1786744695.802055,-5.440000057220459,-7.980000019073486,21.280000686645508,-0.32350000739097595,0.515500009059906,-0.017000000923871994,0.39502429962158203,1.6648494005203247,-0.09501691907644272,-0.08549558371305466,-0.010784233920276165,0.0032785627990961075,13686.666666666666,13471.666666666666,13688.666666666666,14185.333333333334,13722.333333333334,13683.333333333334,13651.666666666666,13663.333333333334,13364.666666666666,13683.0,13695.666666666666,13418.0,13783.0,13799.666666666666,13681.333333333334,13503.333333333334,24.71388376095248,-7.957166751726219,21.087379980043075,0.6821570216881048,1.9204972346521636,0.2884116250682642,18.790489679162018,-10.302794022688767,23.18567840085941,0.8732346718405403,1.4628812438392287,0.3091598232731191,8.893239927421783,10.762226542539576,11.43508040317947,-1.44034507149498,0.8052137160813737,0.1972011749915061,9.261667210708891,10.33966246552538,11.916741707510859,-1.3873149534822025,0.8299911800965412,0.18840670250027844
1786744695.8355887,-5.440000057220459,-7.980000019073486,21.280000686645508,-0.32350000739097595,0.515500009059906,-0.017000000923871994,0.39502429962158203,1.6648494005203247,-0.09501691907644272,-0.08549558371305466,-0.010784233920276165,0.0032785627990961075,13685.0,13473.0,13692.0,14185.666666666666,13720.0,13683.666666666666,13651.666666666666,13666.666666666666,13362.666666666666,13686.0,13695.333333333334,13419.0,13783.0,13802.666666666666,13682.0,13505.333333333334,23.724276277780103,-7.825773219149657,23.728507303764875,0.8064024977184319,2.0841388294373657,0.33469895490866525,17.908948900013797,-10.40541402347378,24.910695677519605,0.9351806453370218,1.4511024464163857,0.3084163223546803,6.6523322130845255,9.820426151627524,16.36238272866888,-1.3806873655288552,0.7619596125236571,0.18884355118964027,7.328511615322927,9.50706261684211,16.594861971726687,-1.3316253507447846,0.7913912989495879,0.1729907017978671
1786744695.8686142,-5.440000057220459,-7.980000019073486,21.280000686645508,-0.32350000739097595,0.515500009059906,-0.017000000923871994,0.39502429962158203,1.6648494005203247,-0.09501691907644272,-0.08549558371305466,-0.010784233920276165,0.0032785627990961075,13682.333333333334,13472.666666666666,13691.0,14192.666666666666,13717.666666666666,13685.0,13648.666666666666,13673.666666666666,13360.0,13688.0,13693.666666666666,13420.666666666666,13777.666666666666,13803.0,13678.0,13509.666666666666,20.399241321137797,3.8795737293987065,20.075060559135565,0.08421040905647287,1.7344452675793018,0.5677169218692715,13.961901209130936,-3.2880088489867116,22.134941168087714,0.45423946524708936,1.0910426715399881,0.4930290353053879,-1.340548463941753,9.306612048798222,19.388734193588153,-1.2522522173796515,0.11369988911861528,0.12717413851668255,-0.3216497151434517,9.17028725640377,18.8256569046778,-1.2212472191887356,0.1594380700216359,0.16144606126318004
1786744695.9026222,-5.440000057220459,-7.980000019073486,21.280000686645508,-0.32350000739097595,0.515500009059906,-0.017000000923871994,0.39502429962158203,1.6648494005203247,-0.09501691907644272,-0.08549558371305466,-0.010784233920276165,0.0032785627990961075,13680.0,13472.0,13690.333333333334,14192.333333333334,13717.333333333334,13684.333333333334,13648.333333333334,13673.666666666666,13361.0,13687.666666666666,13692.333333333334,13419.666666666666,13779.333333333334,13803.0,13676.0,13508.0,16.611944622958635,5.9288265965145035,15.983577640281071,-0.09408849472169917,1.6098722419262605,0.46417302460965765,12.325844178833343,-1.4223707773751941,18.96827710392333,0.3113867916908651,1.049457298679191,0.40343515076229136,-1.8308336306088155,8.602266930197972,16.323520541040104,-1.1771017872414968,0.0598136110704752,0.11415798097286955,-1.011481210931591,8.43612361365561,16.076565082641597,-1.1493693881112685,0.09486687081382407,0.13620972938774503
1786744695.9359198,-5.440000057220459,-7.980000019073486,21.280000686645508,-0.32350000739097595,0.515500009059906,-0.017000000923871994,0.39502429962158203,1.6648494005203247,-0.09501691907644272,-0.08549558371305466,-0.010784233920276165,0.0032785627990961075,13680.333333333334,13471.333333333334,13691.0,14190.666666666666,13716.0,13684.333333333334,13650.666666666666,13674.333333333334,13360.666666666666,13688.666666666666,13692.333333333334,13418.666666666666,13782.666666666666,13805.0,13680.666666666666,13506.666666666666,19.458985221902378,-2.752088514584117,15.481685575903525,0.6131466258210821,1.7609993861444813,0.4744166993899382,13.943407224772397,-5.11099879180532,19.75543063955654,0.6250411134030105,1.1714933119226085,0.3345028561243746,3.552011257092729,6.854673193601421,17.801497250411835,-0.9197070093353491,0.6524485474683799,0.13680892842270612,3.742985529098509,6.938224551318157,17.783761845754718,-0.9263149638656656,0.6324192746660402,0.11562314006474747
1786744695.968899,-5.440000057220459,-7.980000019073486,21.280000686645508,-0.32350000739097595,0.515500009059906,-0.017000000923871994,0.39502429962158203,1.6648494005203247,-0.09501691907644272,-0.08549558371305466,-0.010784233920276165,0.0032785627990961075,13682.666666666666,13471.666666666666,13692.0,14185.666666666666,13719.333333333334,13681.0,13652.0,13671.333333333334,13364.0,13685.666666666666,13693.333333333334,13419.666666666666,13784.333333333334,13806.0,13681.666666666666,13506.0,22.374953273800855,-5.327569418906308,20.507718372142115,0.76905888426865,2.189246290841838,0.5433452032250654,18.521558528808146,-7.273486179819367,23.31178067230382,0.789485031130039,1.5827374488044819,0.4036057860709559,7.682195762290291,8.826957346476625,16.051342956795743,-1.1865362375037027,0.947757764825397,0.2754370016186929,7.777571573867115,8.864892338808927,16.28174995136172,-1.1955771561835806,0.9160903008813526,0.2445838489073105
