ts,label,session_type,experiment_start_ts,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
1787255809.1838574,resting,fast,1787255809.0055292,21648.0,20641.0,20133.0,20804.0,21477.0,20892.0,20101.0,20191.0,20131.0,20127.0,20599.0,20976.0,20125.0,21291.0,21433.0,20092.0
1787255809.1861353,resting,fast,1787255809.0055292,21644.0,20641.5,20135.0,20803.5,21468.5,20894.5,20098.5,20188.0,20124.0,20129.5,20598.0,20970.5,20119.0,21298.0,21435.5,20087.5
1787255809.1870725,resting,fast,1787255809.0055292,21644.333333333332,20640.666666666668,20132.666666666668,20805.0,21470.0,20893.333333333332,20096.0,20187.666666666668,20125.333333333332,20129.333333333332,20593.666666666668,20970.666666666668,20120.333333333332,21300.333333333332,21432.666666666668,20086.0
1787255809.1878278,resting,fast,1787255809.0055292,21642.333333333332,20638.333333333332,20131.333333333332,20806.666666666668,21469.0,20893.0,20090.666666666668,20188.666666666668,20123.666666666668,20131.0,20589.0,20970.0,20120.666666666668,21306.333333333332,21430.0,20084.333333333332
1787255809.188563,resting,fast,1787255809.0055292,21640.666666666668,20636.0,20132.0,20804.666666666668,21470.0,20890.333333333332,20090.0,20188.333333333332,20123.666666666668,20129.333333333332,20590.0,20971.666666666668,20119.333333333332,21304.333333333332,21428.0,20085.333333333332
1787255809.1893873,resting,fast,1787255809.0055292,21638.333333333332,20627.666666666668,20135.333333333332,20803.666666666668,21466.333333333332,20886.666666666668,20091.666666666668,20187.666666666668,20119.333333333332,20128.333333333332,20594.0,20971.333333333332,20112.666666666668,21302.333333333332,21428.333333333332,20086.0
1787255809.1902943,resting,fast,1787255809.0055292,21639.666666666668,20628.666666666668,20135.666666666668,20799.333333333332,21465.0,20886.0,20092.666666666668,20183.0,20119.333333333332,20124.666666666668,20593.0,20968.333333333332,20111.0,21296.0,21427.333333333332,20084.0
1787255809.1910248,resting,fast,1787255809.0055292,21643.0,20629.0,20128.666666666668,20801.333333333332,21465.666666666668,20885.0,20087.333333333332,20184.0,20121.666666666668,20125.333333333332,20586.0,20969.333333333332,20117.666666666668,21296.0,21423.0,20084.0
1787255809.1983163,resting,fast,1787255809.0055292,21645.0,20637.666666666668,20129.333333333332,20802.0,21469.666666666668,20890.333333333332,20085.666666666668,20185.666666666668,20125.333333333332,20127.0,20581.333333333332,20971.333333333332,20123.333333333332,21301.333333333332,21421.666666666668,20085.666666666668
1787255809.19911,resting,fast,1787255809.0055292,21646.0,20639.0,20131.666666666668,20803.666666666668,21471.0,20893.0,20088.0,20189.0,20126.333333333332,20131.666666666668,20583.666666666668,20973.0,20125.666666666668,21307.666666666668,21422.0,20086.333333333332
1787255809.1998887,resting,fast,1787255809.0055292,21639.0,20635.0,20136.333333333332,20799.0,21467.333333333332,20890.666666666668,20093.333333333332,20181.666666666668,20120.333333333332,20127.666666666668,20588.0,20964.666666666668,20115.666666666668,21302.666666666668,21425.333333333332,20079.0
