ts,label,session_type,experiment_start_ts,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
1786681557.8326645,resting,fast,1786681557.4986658,13956.0,13457.0,13514.0,14167.0,13937.0,13524.0,13484.0,13840.0,13321.0,13441.0,13820.0,13722.0,13661.0,13840.0,13800.0,13482.0
1786681557.8360445,resting,fast,1786681557.4986658,13961.5,13458.0,13501.5,14176.0,13942.5,13531.0,13474.5,13845.5,13321.0,13451.5,13815.0,13724.0,13660.5,13850.0,13798.5,13485.5
1786681557.8380868,resting,fast,1786681557.4986658,13963.0,13463.666666666666,13502.333333333334,14178.333333333334,13942.0,13536.0,13472.666666666666,13843.666666666666,13318.333333333334,13454.333333333334,13810.666666666666,13721.666666666666,13657.0,13851.333333333334,13797.333333333334,13484.666666666666
1786681557.8388364,resting,fast,1786681557.4986658,13964.333333333334,13464.333333333334,13498.666666666666,14180.333333333334,13939.666666666666,13532.0,13469.0,13840.666666666666,13312.333333333334,13453.0,13805.0,13720.0,13655.0,13851.666666666666,13792.666666666666,13482.0
1786681557.8484128,resting,fast,1786681557.4986658,13959.666666666666,13466.666666666666,13506.666666666666,14172.333333333334,13938.0,13532.0,13474.333333333334,13832.666666666666,13310.666666666666,13452.0,13807.333333333334,13714.0,13655.0,13850.333333333334,13792.333333333334,13477.333333333334
1786681557.8510833,resting,fast,1786681557.4986658,13960.666666666666,13464.333333333334,13504.666666666666,14170.333333333334,13939.333333333334,13529.666666666666,13473.666666666666,13833.0,13311.333333333334,13451.333333333334,13810.0,13716.666666666666,13657.666666666666,13849.666666666666,13792.0,13478.666666666666
1786681557.8523052,resting,fast,1786681557.4986658,13961.666666666666,13465.0,13502.0,14167.333333333334,13945.0,13535.666666666666,13468.0,13830.0,13316.0,13454.666666666666,13804.666666666666,13716.0,13659.0,13848.0,13786.0,13481.333333333334
1786681557.8805842,resting,fast,1786681557.4986658,13959.333333333334,13466.666666666666,13499.666666666666,14170.333333333334,13944.0,13531.333333333334,13465.333333333334,13831.333333333334,13316.666666666666,13447.333333333334,13800.333333333334,13717.666666666666,13658.0,13839.666666666666,13783.333333333334,13480.0
1786681557.911393,resting,fast,1786681557.4986658,13958.0,13469.0,13505.333333333334,14175.333333333334,13945.0,13531.0,13471.0,13831.0,13317.666666666666,13446.333333333334,13801.0,13718.333333333334,13658.0,13842.0,13785.333333333334,13480.333333333334
1786681557.9376066,resting,fast,1786681557.4986658,13959.333333333334,13473.0,13505.0,14182.0,13943.666666666666,13534.0,13478.0,13838.0,13312.333333333334,13450.666666666666,13810.0,13721.666666666666,13650.666666666666,13848.0,13795.333333333334,13483.0
1786681557.9660237,resting,fast,1786681557.4986658,13968.666666666666,13473.0,13508.0,14185.0,13946.666666666666,13537.666666666666,13479.666666666666,13840.666666666666,13313.0,13456.333333333334,13812.0,13724.666666666666,13652.0,13854.0,13796.0,13487.333333333334
1786681557.994332,resting,fast,1786681557.4986658,13969.333333333334,13471.0,13507.0,14181.333333333334,13945.333333333334,13537.333333333334,13480.333333333334,13837.666666666666,13312.666666666666,13456.666666666666,13813.666666666666,13722.0,13652.0,13849.333333333334,13795.333333333334,13486.0
