id,label,session_type,start_ts,end_ts
1,resting,fast,1786741866.0982385,1786741882.8509521
2,twist +Z,fast,1786741882.8509521,1786741907.2548862
3,resting,fast,1786741907.2548862,1786741917.6923182
4,twist -Z,fast,1786741917.6923182,1786741935.415276
5,resting,fast,1786741935.415276,1786741939.045725
