ts,label,session_type,experiment_start_ts,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
1786734933.6132708,resting,fast,1786734933.3503866,13945.0,13458.0,13507.0,14173.0,13929.0,13530.0,13481.0,13840.0,13313.0,13456.0,13810.0,13711.0,13649.0,13838.0,13790.0,13477.0
1786734933.6154351,resting,fast,1786734933.3503866,13949.5,13462.5,13500.5,14166.0,13934.5,13532.0,13478.5,13831.0,13315.5,13457.0,13806.0,13707.0,13651.5,13841.0,13783.5,13477.0
1786734933.616261,resting,fast,1786734933.3503866,13948.333333333334,13464.333333333334,13502.0,14165.666666666666,13934.666666666666,13532.666666666666,13477.666666666666,13830.333333333334,13315.666666666666,13456.666666666666,13805.0,13708.333333333334,13653.0,13840.666666666666,13784.333333333334,13477.666666666666
1786734933.6170883,resting,fast,1786734933.3503866,13949.0,13465.0,13499.0,14166.0,13935.0,13534.0,13474.0,13830.0,13314.666666666666,13457.0,13802.0,13709.333333333334,13654.0,13842.0,13781.0,13476.666666666666
1786734933.618296,resting,fast,1786734933.3503866,13947.666666666666,13460.333333333334,13503.0,14170.0,13933.666666666666,13530.666666666666,13474.666666666666,13831.333333333334,13312.333333333334,13454.333333333334,13804.333333333334,13712.0,13650.0,13839.333333333334,13784.0,13478.0
1786734933.6229355,resting,fast,1786734933.3503866,13947.666666666666,13456.333333333334,13503.0,14169.333333333334,13932.333333333334,13526.333333333334,13475.0,13832.666666666666,13311.333333333334,13450.0,13804.666666666666,13708.666666666666,13647.666666666666,13836.333333333334,13783.0,13475.333333333334
1786734933.6447875,resting,fast,1786734933.3503866,13947.0,13454.333333333334,13504.666666666666,14165.333333333334,13928.0,13525.666666666666,13476.0,13827.0,13306.666666666666,13448.333333333334,13804.333333333334,13706.0,13644.666666666666,13834.0,13783.333333333334,13475.666666666666
1786734933.6732602,resting,fast,1786734933.3503866,13945.666666666666,13455.333333333334,13502.666666666666,14165.0,13925.666666666666,13527.333333333334,13473.666666666666,13830.0,13306.333333333334,13449.333333333334,13801.333333333334,13705.666666666666,13647.0,13834.666666666666,13782.666666666666,13475.333333333334
1786734933.7015483,resting,fast,1786734933.3503866,13947.666666666666,13454.0,13503.0,14169.0,13927.333333333334,13529.666666666666,13473.333333333334,13831.333333333334,13307.0,13452.666666666666,13801.333333333334,13708.666666666666,13648.333333333334,13836.666666666666,13782.333333333334,13479.0
1786734933.7301579,resting,fast,1786734933.3503866,13948.333333333334,13455.333333333334,13502.666666666666,14170.666666666666,13933.0,13529.0,13473.0,13833.666666666666,13311.666666666666,13455.0,13803.333333333334,13708.0,13649.666666666666,13839.333333333334,13782.666666666666,13479.333333333334
1786734933.7584262,resting,fast,1786734933.3503866,13950.333333333334,13458.0,13504.666666666666,14172.333333333334,13935.666666666666,13529.0,13474.333333333334,13833.0,13312.666666666666,13454.333333333334,13804.0,13708.333333333334,13647.666666666666,13839.333333333334,13782.333333333334,13479.333333333334
1786734933.7870004,resting,fast,1786734933.3503866,13950.0,13460.666666666666,13504.333333333334,14169.666666666666,13936.333333333334,13529.333333333334,13475.0,13832.0,13311.666666666666,13455.333333333334,13804.0,13709.0,13644.333333333334,13840.666666666666,13782.333333333334,13477.666666666666
1786734933.8152823,resting,fast,1786734933.3503866,13950.0,13457.666666666666,13505.0,14171.0,13935.0,13528.333333333334,13476.333333333334,13835.0,13311.666666666666,13453.666666666666,13803.0,13712.333333333334,13643.333333333334,13838.333333333334,13783.0,13480.0
1786734933.8434167,resting,fast,1786734933.3503866,13950.0,13453.0,13505.666666666666,14166.666666666666,13935.0,13527.333333333334,13475.333333333334,13832.666666666666,13312.0,13454.333333333334,13803.666666666666,13710.666666666666,13644.666666666666,13837.0,13784.333333333334,13479.666666666666
1786734933.872107,resting,fast,1786734933.3503866,13948.666666666666,13454.0,13505.333333333334,14167.333333333334,13932.666666666666,13527.0,13475.0,13829.666666666666,13313.666666666666,13453.666666666666,13803.0,13708.0,13648.333333333334,13836.666666666666,13783.333333333334,13480.0
1786734933.9006057,resting,fast,1786734933.3503866,13948.666666666666,13455.333333333334,13504.666666666666,14167.666666666666,13932.333333333334,13525.0,13474.666666666666,13828.333333333334,13314.666666666666,13453.0,13801.666666666666,13706.333333333334,13650.0,13837.666666666666,13782.0,13478.333333333334
