ts,label,session_type,experiment_start_ts,fx,fy,fz,mx,my,mz
1787279983.8784673,resting,fast,1787279983.8225672,0.17071612179279327,-0.6281622648239136,0.4395428001880646,0.1921004056930542,-0.015651855617761612,0.008334730751812458
1787279983.9987547,resting,fast,1787279983.8225672,0.17071612179279327,-0.6281622648239136,0.4395428001880646,0.1921004056930542,-0.015651855617761612,0.008334730751812458
1787279984.010602,resting,fast,1787279983.8225672,0.17071612179279327,-0.6281622648239136,0.4395428001880646,0.1921004056930542,-0.015651855617761612,0.008334730751812458
1787279984.0226548,resting,fast,1787279983.8225672,0.17071612179279327,-0.6281622648239136,0.4395428001880646,0.1921004056930542,-0.015651855617761612,0.008334730751812458
1787279984.0333962,resting,fast,1787279983.8225672,0.17071612179279327,-0.6281622648239136,0.4395428001880646,0.1921004056930542,-0.015651855617761612,0.008334730751812458
1787279984.044232,resting,fast,1787279983.8225672,0.17071612179279327,-0.6281622648239136,0.4395428001880646,0.1921004056930542,-0.015651855617761612,0.008334730751812458
1787279984.0563655,resting,fast,1787279983.8225672,0.17071612179279327,-0.6281622648239136,0.4395428001880646,0.1921004056930542,-0.015651855617761612,0.008334730751812458
1787279984.0672398,resting,fast,1787279983.8225672,-0.9765862822532654,-0.29138949513435364,-0.5665438771247864,0.03372465446591377,-0.19500522315502167,0.012329665012657642
1787279984.0783057,resting,fast,1787279983.8225672,-0.9765862822532654,-0.29138949513435364,-0.5665438771247864,0.03372465446591377,-0.19500522315502167,0.012329665012657642
1787279984.0904112,resting,fast,1787279983.8225672,-0.9765862822532654,-0.29138949513435364,-0.5665438771247864,0.03372465446591377,-0.19500522315502167,0.012329665012657642
1787279984.1013448,resting,fast,1787279983.8225672,-0.9765862822532654,-0.29138949513435364,-0.5665438771247864,0.03372465446591377,-0.19500522315502167,0.012329665012657642
1787279984.1125448,resting,fast,1787279983.8225672,-0.9765862822532654,-0.29138949513435364,-0.5665438771247864,0.03372465446591377,-0.19500522315502167,0.012329665012657642
1787279984.1239898,resting,fast,1787279983.8225672,-0.9765862822532654,-0.29138949513435364,-0.5665438771247864,0.03372465446591377,-0.19500522315502167,0.012329665012657642
1787279984.1351285,resting,fast,1787279983.8225672,-0.9765862822532654,-0.29138949513435364,-0.5665438771247864,0.03372465446591377,-0.19500522315502167,0.012329665012657642
1787279984.146309,resting,fast,1787279983.8225672,-0.9765862822532654,-0.29138949513435364,-0.5665438771247864,0.03372465446591377,-0.19500522315502167,0.012329665012657642
1787279984.1573539,resting,fast,1787279983.8225672,-0.9765862822532654,-0.29138949513435364,-0.5665438771247864,0.03372465446591377,-0.19500522315502167,0.012329665012657642
1787279984.1696894,resting,fast,1787279983.8225672,-0.9765862822532654,-0.29138949513435364,-0.5665438771247864,0.03372465446591377,-0.19500522315502167,0.012329665012657642
1787279984.1807878,resting,fast,1787279983.8225672,-0.9765862822532654,-0.29138949513435364,-0.5665438771247864,0.03372465446591377,-0.19500522315502167,0.012329665012657642
1787279984.1946952,resting,fast,1787279983.8225672,-0.9765862822532654,-0.29138949513435364,-0.5665438771247864,0.03372465446591377,-0.19500522315502167,0.012329665012657642
1787279984.2056372,resting,fast,1787279983.8225672,-0.9765862822532654,-0.29138949513435364,-0.5665438771247864,0.03372465446591377,-0.19500522315502167,0.012329665012657642
1787279984.2164447,resting,fast,1787279983.8225672,-0.9765862822532654,-0.29138949513435364,-0.5665438771247864,0.03372465446591377,-0.19500522315502167,0.012329665012657642
1787279984.2275894,resting,fast,1787279983.8225672,-0.9765862822532654,-0.29138949513435364,-0.5665438771247864,0.03372465446591377,-0.19500522315502167,0.012329665012657642
1787279984.2384067,resting,fast,1787279983.8225672,-0.9765862822532654,-0.29138949513435364,-0.5665438771247864,0.03372465446591377,-0.19500522315502167,0.012329665012657642
1787279984.2491834,resting,fast,1787279983.8225672,-0.9765862822532654,-0.29138949513435364,-0.5665438771247864,0.03372465446591377,-0.19500522315502167,0.012329665012657642
1787279984.2610166,resting,fast,1787279983.8225672,-0.9765862822532654,-0.29138949513435364,-0.5665438771247864,0.03372465446591377,-0.19500522315502167,0.012329665012657642
1787279984.2718337,resting,fast,1787279983.8225672,-0.20708338916301727,-0.7951567769050598,0.6087045669555664,0.17298032343387604,-0.07241208851337433,0.01000351831316948
1787279984.282649,resting,fast,1787279983.8225672,-0.20708338916301727,-0.7951567769050598,0.6087045669555664,0.17298032343387604,-0.07241208851337433,0.01000351831316948
1787279984.2944665,resting,fast,1787279983.8225672,-0.20708338916301727,-0.7951567769050598,0.6087045669555664,0.17298032343387604,-0.07241208851337433,0.01000351831316948
1787279984.3052104,resting,fast,1787279983.8225672,-0.20708338916301727,-0.7951567769050598,0.6087045669555664,0.17298032343387604,-0.07241208851337433,0.01000351831316948
1787279984.3158767,resting,fast,1787279983.8225672,-0.20708338916301727,-0.7951567769050598,0.6087045669555664,0.17298032343387604,-0.07241208851337433,0.01000351831316948
1787279984.327095,resting,fast,1787279983.8225672,-0.20708338916301727,-0.7951567769050598,0.6087045669555664,0.17298032343387604,-0.07241208851337433,0.01000351831316948
1787279984.3380527,resting,fast,1787279983.8225672,-0.20708338916301727,-0.7951567769050598,0.6087045669555664,0.17298032343387604,-0.07241208851337433,0.01000351831316948
1787279984.3488865,resting,fast,1787279983.8225672,-0.20708338916301727,-0.7951567769050598,0.6087045669555664,0.17298032343387604,-0.07241208851337433,0.01000351831316948
1787279984.3600795,resting,fast,1787279983.8225672,-0.20708338916301727,-0.7951567769050598,0.6087045669555664,0.17298032343387604,-0.07241208851337433,0.01000351831316948
1787279984.3711042,resting,fast,1787279983.8225672,-0.20708338916301727,-0.7951567769050598,0.6087045669555664,0.17298032343387604,-0.07241208851337433,0.01000351831316948
1787279984.3821323,resting,fast,1787279983.8225672,-0.20708338916301727,-0.7951567769050598,0.6087045669555664,0.17298032343387604,-0.07241208851337433,0.01000351831316948
1787279984.3930202,resting,fast,1787279983.8225672,-0.20708338916301727,-0.7951567769050598,0.6087045669555664,0.17298032343387604,-0.07241208851337433,0.01000351831316948
1787279984.4041154,resting,fast,1787279983.8225672,-0.20708338916301727,-0.7951567769050598,0.6087045669555664,0.17298032343387604,-0.07241208851337433,0.01000351831316948
1787279984.4151073,resting,fast,1787279983.8225672,-0.20708338916301727,-0.7951567769050598,0.6087045669555664,0.17298032343387604,-0.07241208851337433,0.01000351831316948
