ts,label,session_type,experiment_start_ts,fx,fy,fz,mx,my,mz
1786736921.2058127,resting,fast,1786736921.0942347,0.3533160388469696,0.10087040811777115,-2.0277774333953857,-0.044927891343832016,-0.037492044270038605,0.0009605498053133488
1786736921.250278,resting,fast,1786736921.0942347,0.3533160388469696,0.10087040811777115,-2.0277774333953857,-0.044927891343832016,-0.037492044270038605,0.0009605498053133488
1786736921.3740008,resting,fast,1786736921.0942347,0.3533160388469696,0.10087040811777115,-2.0277774333953857,-0.044927891343832016,-0.037492044270038605,0.0009605498053133488
1786736921.3858871,resting,fast,1786736921.0942347,0.20957325398921967,0.1852152943611145,-1.9351204633712769,-0.04760639742016792,-0.037196654826402664,-0.008475461974740028
1786736921.3972867,resting,fast,1786736921.0942347,0.20957325398921967,0.1852152943611145,-1.9351204633712769,-0.04760639742016792,-0.037196654826402664,-0.008475461974740028
1786736921.408092,resting,fast,1786736921.0942347,0.20957325398921967,0.1852152943611145,-1.9351204633712769,-0.04760639742016792,-0.037196654826402664,-0.008475461974740028
1786736921.4187899,resting,fast,1786736921.0942347,0.20957325398921967,0.1852152943611145,-1.9351204633712769,-0.04760639742016792,-0.037196654826402664,-0.008475461974740028
1786736921.4298494,resting,fast,1786736921.0942347,0.20957325398921967,0.1852152943611145,-1.9351204633712769,-0.04760639742016792,-0.037196654826402664,-0.008475461974740028
1786736921.4408066,resting,fast,1786736921.0942347,0.20957325398921967,0.1852152943611145,-1.9351204633712769,-0.04760639742016792,-0.037196654826402664,-0.008475461974740028
1786736921.4516935,resting,fast,1786736921.0942347,0.20957325398921967,0.1852152943611145,-1.9351204633712769,-0.04760639742016792,-0.037196654826402664,-0.008475461974740028
1786736921.4626038,resting,fast,1786736921.0942347,0.20957325398921967,0.1852152943611145,-1.9351204633712769,-0.04760639742016792,-0.037196654826402664,-0.008475461974740028
1786736921.4734097,resting,fast,1786736921.0942347,0.20957325398921967,0.1852152943611145,-1.9351204633712769,-0.04760639742016792,-0.037196654826402664,-0.008475461974740028
1786736921.4845033,resting,fast,1786736921.0942347,0.20957325398921967,0.1852152943611145,-1.9351204633712769,-0.04760639742016792,-0.037196654826402664,-0.008475461974740028
1786736921.4955015,resting,fast,1786736921.0942347,0.20957325398921967,0.1852152943611145,-1.9351204633712769,-0.04760639742016792,-0.037196654826402664,-0.008475461974740028
1786736921.506387,resting,fast,1786736921.0942347,0.20957325398921967,0.1852152943611145,-1.9351204633712769,-0.04760639742016792,-0.037196654826402664,-0.008475461974740028
1786736921.517605,resting,fast,1786736921.0942347,0.20957325398921967,0.1852152943611145,-1.9351204633712769,-0.04760639742016792,-0.037196654826402664,-0.008475461974740028
1786736921.5285997,resting,fast,1786736921.0942347,0.20957325398921967,0.1852152943611145,-1.9351204633712769,-0.04760639742016792,-0.037196654826402664,-0.008475461974740028
1786736921.5398266,resting,fast,1786736921.0942347,0.20957325398921967,0.1852152943611145,-1.9351204633712769,-0.04760639742016792,-0.037196654826402664,-0.008475461974740028
1786736921.5510397,resting,fast,1786736921.0942347,0.20957325398921967,0.1852152943611145,-1.9351204633712769,-0.04760639742016792,-0.037196654826402664,-0.008475461974740028
