ts,label,session_type,experiment_start_ts,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
1786495822.1893563,resting,fast,1786495821.887823,13729.0,13443.0,13698.0,14353.0,13766.0,13569.0,13663.0,13950.0,13359.0,13655.0,13818.0,13522.0,13912.0,13785.0,13693.0,13628.0
1786495822.1934192,resting,fast,1786495821.887823,13734.0,13445.0,13695.5,14350.5,13774.0,13568.5,13662.0,13950.5,13362.5,13654.0,13817.5,13523.5,13910.5,13786.0,13695.0,13626.5
1786495822.1941197,resting,fast,1786495821.887823,13734.0,13444.666666666666,13697.333333333334,14350.666666666666,13775.666666666666,13568.0,13663.0,13953.333333333334,13363.666666666666,13650.333333333334,13818.333333333334,13523.0,13911.0,13781.666666666666,13698.333333333334,13626.0
1786495822.1991808,resting,fast,1786495821.887823,13736.666666666666,13445.333333333334,13697.0,14346.0,13780.666666666666,13567.333333333334,13663.666666666666,13945.666666666666,13365.333333333334,13650.666666666666,13818.333333333334,13512.666666666666,13909.666666666666,13782.333333333334,13700.333333333334,13617.333333333334
1786495822.1999078,resting,fast,1786495821.887823,13733.666666666666,13444.666666666666,13700.0,14345.666666666666,13777.333333333334,13565.666666666666,13665.0,13945.0,13359.666666666666,13650.0,13817.333333333334,13512.333333333334,13904.666666666666,13781.666666666666,13700.333333333334,13617.666666666666
1786495822.2006161,resting,fast,1786495821.887823,13734.0,13444.666666666666,13700.0,14343.0,13778.333333333334,13565.0,13666.0,13941.333333333334,13359.0,13652.666666666666,13817.666666666666,13512.0,13904.333333333334,13782.333333333334,13698.666666666666,13617.0
1786495822.2013948,resting,fast,1786495821.887823,13732.333333333334,13445.666666666666,13701.333333333334,14345.666666666666,13777.333333333334,13565.666666666666,13665.333333333334,13951.0,13358.0,13653.333333333334,13815.333333333334,13521.333333333334,13903.0,13781.666666666666,13694.666666666666,13618.333333333334
1786495822.2023969,resting,fast,1786495821.887823,13734.0,13443.666666666666,13699.666666666666,14345.333333333334,13779.333333333334,13563.666666666666,13664.333333333334,13950.666666666666,13359.0,13649.666666666666,13813.333333333334,13519.0,13900.0,13774.666666666666,13692.0,13616.333333333334
1786495822.2232947,resting,fast,1786495821.887823,13733.333333333334,13445.333333333334,13699.666666666666,14340.666666666666,13777.333333333334,13565.666666666666,13664.333333333334,13940.666666666666,13358.0,13651.333333333334,13812.333333333334,13510.666666666666,13899.333333333334,13777.333333333334,13693.0,13611.666666666666
1786495822.2518306,resting,fast,1786495821.887823,13733.666666666666,13444.666666666666,13698.666666666666,14341.666666666666,13776.333333333334,13561.333333333334,13665.0,13938.333333333334,13358.333333333334,13646.333333333334,13815.0,13511.666666666666,13902.666666666666,13777.0,13698.666666666666,13617.666666666666
1786495822.28006,resting,fast,1786495821.887823,13733.333333333334,13446.666666666666,13695.666666666666,14342.333333333334,13776.666666666666,13564.333333333334,13663.666666666666,13940.0,13362.0,13650.666666666666,13818.0,13513.666666666666,13911.0,13783.666666666666,13702.333333333334,13619.333333333334
1786495822.308497,resting,fast,1786495821.887823,13735.0,13443.0,13695.0,14348.666666666666,13778.666666666666,13562.0,13662.666666666666,13949.333333333334,13363.333333333334,13650.666666666666,13817.0,13520.333333333334,13910.666666666666,13784.333333333334,13699.666666666666,13622.666666666666
1786495822.336919,resting,fast,1786495821.887823,13737.0,13442.0,13695.333333333334,14346.0,13781.0,13565.666666666666,13662.333333333334,13951.333333333334,13364.333333333334,13655.333333333334,13817.0,13520.0,13908.666666666666,13783.666666666666,13698.666666666666,13622.0
1786495822.365369,resting,fast,1786495821.887823,13736.333333333334,13444.333333333334,13698.333333333334,14346.0,13780.666666666666,13565.666666666666,13664.666666666666,13949.666666666666,13363.333333333334,13656.333333333334,13816.666666666666,13519.333333333334,13908.666666666666,13783.0,13698.333333333334,13621.333333333334
1786495822.3939123,resting,fast,1786495821.887823,13733.666666666666,13445.333333333334,13697.0,14347.333333333334,13779.0,13565.0,13664.333333333334,13951.666666666666,13362.333333333334,13655.666666666666,13816.666666666666,13518.666666666666,13908.666666666666,13783.333333333334,13698.333333333334,13621.0
1786495822.4223735,resting,fast,1786495821.887823,13732.333333333334,13446.333333333334,13697.333333333334,14349.0,13777.333333333334,13563.0,13664.0,13951.666666666666,13361.333333333334,13654.0,13813.333333333334,13519.333333333334,13908.333333333334,13784.0,13695.666666666666,13621.0
1786495822.4506648,resting,fast,1786495821.887823,13734.666666666666,13444.666666666666,13698.0,14348.0,13777.333333333334,13562.666666666666,13664.0,13954.666666666666,13362.0,13651.333333333334,13814.333333333334,13519.666666666666,13905.333333333334,13782.333333333334,13696.0,13621.333333333334
1786495822.4789717,resting,fast,1786495821.887823,13736.666666666666,13448.0,13698.666666666666,14343.333333333334,13778.0,13565.666666666666,13663.666666666666,13954.333333333334,13362.666666666666,13652.666666666666,13814.666666666666,13522.0,13905.333333333334,13781.666666666666,13696.0,13623.666666666666
1786495822.5072513,resting,fast,1786495821.887823,13736.333333333334,13447.0,13695.333333333334,14342.666666666666,13778.0,13568.0,13662.0,13951.333333333334,13363.0,13655.666666666666,13818.666666666666,13520.666666666666,13906.666666666666,13782.0,13698.333333333334,13624.0
1786495822.535865,resting,fast,1786495821.887823,13735.0,13447.333333333334,13697.0,14343.0,13778.0,13567.666666666666,13662.666666666666,13948.0,13362.666666666666,13658.0,13819.0,13519.666666666666,13907.333333333334,13784.666666666666,13697.333333333334,13621.333333333334
1786495822.5642838,resting,fast,1786495821.887823,13734.0,13444.0,13698.333333333334,14344.666666666666,13775.333333333334,13566.666666666666,13663.0,13946.333333333334,13360.666666666666,13658.0,13819.333333333334,13519.0,13907.333333333334,13786.0,13697.666666666666,13620.666666666666
1786495822.5927157,resting,fast,1786495821.887823,13734.666666666666,13446.333333333334,13701.333333333334,14346.333333333334,13776.333333333334,13566.0,13666.0,13950.666666666666,13362.0,13655.666666666666,13818.0,13520.333333333334,13907.0,13786.333333333334,13697.0,13620.333333333334
1786495822.6210656,resting,fast,1786495821.887823,13734.333333333334,13442.666666666666,13700.0,14346.333333333334,13775.333333333334,13567.333333333334,13665.666666666666,13953.333333333334,13362.333333333334,13655.666666666666,13818.0,13522.666666666666,13908.0,13785.666666666666,13698.333333333334,13623.333333333334
1786495822.6493812,resting,fast,1786495821.887823,13734.333333333334,13444.0,13698.666666666666,14348.0,13778.333333333334,13567.333333333334,13665.666666666666,13956.333333333334,13364.333333333334,13651.0,13817.333333333334,13523.0,13908.666666666666,13779.333333333334,13698.666666666666,13621.333333333334
1786495822.6776502,resting,fast,1786495821.887823,13733.0,13441.666666666666,13697.0,14347.0,13777.666666666666,13567.666666666666,13664.0,13955.333333333334,13363.333333333334,13650.666666666666,13816.333333333334,13522.333333333334,13907.333333333334,13779.0,13697.0,13621.333333333334
1786495822.7057288,resting,fast,1786495821.887823,13733.0,13445.666666666666,13697.666666666666,14347.666666666666,13778.0,13567.333333333334,13664.333333333334,13952.0,13363.666666666666,13650.333333333334,13816.0,13519.333333333334,13909.666666666666,13778.333333333334,13697.333333333334,13620.0
1786495822.734198,resting,fast,1786495821.887823,13735.0,13447.333333333334,13699.0,14345.666666666666,13778.666666666666,13567.333333333334,13665.0,13948.333333333334,13364.333333333334,13653.333333333334,13816.333333333334,13518.333333333334,13910.666666666666,13781.333333333334,13696.0,13621.0
1786495822.762431,resting,fast,1786495821.887823,13736.0,13446.666666666666,13700.666666666666,14347.0,13780.0,13567.666666666666,13665.666666666666,13947.666666666666,13364.333333333334,13655.333333333334,13816.666666666666,13518.333333333334,13911.666666666666,13781.0,13695.666666666666,13621.0
1786495822.7910314,resting,fast,1786495821.887823,13735.333333333334,13447.666666666666,13699.666666666666,14347.666666666666,13780.333333333334,13568.666666666666,13664.0,13948.333333333334,13364.0,13656.333333333334,13816.333333333334,13519.0,13910.0,13782.333333333334,13694.0,13619.0
1786495822.8194358,resting,fast,1786495821.887823,13735.666666666666,13446.666666666666,13699.0,14346.333333333334,13781.0,13568.333333333334,13663.666666666666,13949.666666666666,13363.666666666666,13655.666666666666,13816.666666666666,13520.0,13906.0,13782.333333333334,13696.333333333334,13619.666666666666
1786495822.847708,resting,fast,1786495821.887823,13736.333333333334,13446.666666666666,13698.0,14344.666666666666,13780.333333333334,13568.0,13662.666666666666,13948.333333333334,13364.0,13654.0,13817.0,13519.333333333334,13906.0,13782.333333333334,13697.0,13618.666666666666
1786495822.876008,resting,fast,1786495821.887823,13737.333333333334,13445.666666666666,13693.0,14344.0,13781.333333333334,13567.333333333334,13662.0,13952.666666666666,13363.666666666666,13652.0,13818.0,13520.666666666666,13905.0,13782.333333333334,13699.0,13621.333333333334
1786495822.9045017,resting,fast,1786495821.887823,13736.0,13444.0,13691.0,14344.0,13780.666666666666,13566.333333333334,13660.666666666666,13952.333333333334,13363.333333333334,13653.333333333334,13818.333333333334,13520.333333333334,13908.0,13783.0,13699.333333333334,13622.333333333334
1786495822.9329555,resting,fast,1786495821.887823,13735.666666666666,13445.666666666666,13692.0,14343.666666666666,13781.333333333334,13567.666666666666,13662.666666666666,13951.666666666666,13362.666666666666,13654.666666666666,13819.333333333334,13519.666666666666,13908.333333333334,13783.666666666666,13701.333333333334,13623.666666666666
1786495822.9629896,resting,fast,1786495821.887823,13734.0,13445.0,13698.333333333334,14343.666666666666,13780.333333333334,13567.666666666666,13665.666666666666,13951.0,13363.333333333334,13656.666666666666,13818.0,13520.0,13910.0,13784.0,13700.0,13623.666666666666
1786495822.9895914,resting,fast,1786495821.887823,13733.333333333334,13445.333333333334,13701.0,14346.0,13777.0,13567.333333333334,13667.333333333334,13952.333333333334,13359.333333333334,13656.333333333334,13818.0,13520.0,13908.666666666666,13786.0,13697.333333333334,13622.333333333334
