ts,label,session_type,experiment_start_ts,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
1786740335.5437891,resting,fast,1786740335.3081021,13967.0,13455.0,13489.0,14175.0,13942.0,13528.0,13467.0,13825.0,13311.0,13459.0,13813.0,13699.0,13651.0,13859.0,13789.0,13442.0
1786740335.5459638,resting,fast,1786740335.3081021,13956.0,13454.0,13492.5,14175.5,13934.5,13525.5,13469.0,13829.0,13311.0,13456.5,13815.0,13696.5,13648.5,13853.0,13786.0,13448.5
1786740335.5468285,resting,fast,1786740335.3081021,13954.0,13453.666666666666,13492.333333333334,14167.0,13933.0,13522.666666666666,13465.0,13822.666666666666,13305.333333333334,13451.0,13809.0,13696.0,13645.666666666666,13849.0,13778.0,13446.0
1786740335.5476644,resting,fast,1786740335.3081021,13945.666666666666,13453.666666666666,13482.0,14163.666666666666,13925.333333333334,13522.0,13457.333333333334,13826.0,13298.666666666666,13448.0,13803.666666666666,13697.666666666666,13640.0,13847.0,13769.333333333334,13453.0
1786740335.552213,resting,fast,1786740335.3081021,13949.666666666666,13450.666666666666,13482.666666666666,14161.333333333334,13929.0,13517.333333333334,13456.666666666666,13826.0,13299.0,13444.333333333334,13803.0,13705.333333333334,13643.333333333334,13850.0,13769.666666666666,13459.333333333334
1786740335.5727077,resting,fast,1786740335.3081021,13942.0,13452.0,13484.333333333334,14167.333333333334,13921.0,13517.666666666666,13458.333333333334,13827.333333333334,13292.333333333334,13445.333333333334,13806.666666666666,13699.666666666666,13632.666666666666,13849.666666666666,13775.333333333334,13460.0
1786740335.60119,resting,fast,1786740335.3081021,13940.333333333334,13453.0,13498.0,14163.666666666666,13922.666666666666,13517.333333333334,13465.0,13820.333333333334,13296.666666666666,13448.0,13807.333333333334,13696.0,13636.666666666666,13851.333333333334,13775.333333333334,13456.333333333334
1786740335.6298308,resting,fast,1786740335.3081021,13942.333333333334,13453.333333333334,13497.333333333334,14158.666666666666,13924.333333333334,13520.333333333334,13463.666666666666,13816.0,13297.333333333334,13446.333333333334,13803.333333333334,13694.0,13635.333333333334,13845.666666666666,13770.666666666666,13456.0
1786740335.6579318,resting,fast,1786740335.3081021,13949.666666666666,13448.0,13498.0,14161.0,13934.666666666666,13521.666666666666,13467.0,13821.333333333334,13310.0,13449.333333333334,13806.333333333334,13705.666666666666,13649.666666666666,13850.333333333334,13771.0,13460.0
1786740335.6861398,resting,fast,1786740335.3081021,13953.333333333334,13444.0,13495.333333333334,14167.333333333334,13935.333333333334,13520.333333333334,13469.0,13828.333333333334,13311.333333333334,13447.333333333334,13811.666666666666,13710.666666666666,13651.666666666666,13850.0,13778.0,13463.0
1786740335.7147827,resting,fast,1786740335.3081021,13945.0,13442.0,13495.0,14174.333333333334,13923.333333333334,13518.333333333334,13470.333333333334,13831.0,13301.666666666666,13449.666666666666,13815.333333333334,13711.666666666666,13647.666666666666,13854.666666666666,13781.333333333334,13458.666666666666
1786740335.7433336,resting,fast,1786740335.3081021,13942.333333333334,13446.666666666666,13490.0,14175.0,13915.0,13520.0,13462.666666666666,13831.0,13297.333333333334,13449.666666666666,13806.666666666666,13712.333333333334,13645.666666666666,13855.0,13777.333333333334,13464.333333333334
1786740335.7716851,resting,fast,1786740335.3081021,13943.0,13446.666666666666,13492.333333333334,14172.333333333334,13913.333333333334,13522.666666666666,13461.666666666666,13827.0,13291.0,13450.666666666666,13800.666666666666,13712.333333333334,13635.0,13854.666666666666,13771.666666666666,13467.0
1786740335.7999845,resting,fast,1786740335.3081021,13942.0,13450.0,13485.333333333334,14168.666666666666,13920.0,13523.666666666666,13454.0,13825.333333333334,13301.0,13450.0,13795.666666666666,13709.333333333334,13637.666666666666,13854.333333333334,13767.666666666666,13464.0
1786740335.8296678,resting,fast,1786740335.3081021,13946.0,13448.666666666666,13489.666666666666,14166.333333333334,13926.333333333334,13523.0,13460.0,13822.333333333334,13301.0,13450.666666666666,13804.333333333334,13702.0,13634.333333333334,13855.333333333334,13771.0,13461.666666666666
1786740335.8567338,resting,fast,1786740335.3081021,13938.666666666666,13450.333333333334,13488.666666666666,14166.666666666666,13918.333333333334,13523.666666666666,13458.666666666666,13820.666666666666,13295.333333333334,13451.0,13806.333333333334,13696.333333333334,13633.0,13856.666666666666,13772.0,13457.666666666666
1786740335.8851295,resting,fast,1786740335.3081021,13947.0,13452.666666666666,13491.333333333334,14165.333333333334,13921.666666666666,13526.0,13464.0,13821.333333333334,13291.333333333334,13449.0,13812.0,13698.666666666666,13627.333333333334,13852.666666666666,13777.0,13463.0
1786740335.913844,resting,fast,1786740335.3081021,13944.0,13453.333333333334,13489.666666666666,14162.666666666666,13917.666666666666,13526.666666666666,13464.666666666666,13823.666666666666,13291.666666666666,13449.333333333334,13812.0,13700.333333333334,13632.666666666666,13852.0,13777.0,13460.0
1786740335.9419885,resting,fast,1786740335.3081021,13947.666666666666,13453.666666666666,13484.0,14163.666666666666,13928.333333333334,13524.666666666666,13461.0,13828.333333333334,13304.666666666666,13448.333333333334,13814.0,13708.0,13643.333333333334,13850.0,13781.333333333334,13464.333333333334
1786740335.9702518,resting,fast,1786740335.3081021,13943.0,13446.333333333334,13486.666666666666,14161.666666666666,13927.333333333334,13520.666666666666,13462.666666666666,13824.666666666666,13305.666666666666,13451.666666666666,13814.333333333334,13706.666666666666,13645.333333333334,13855.0,13784.666666666666,13461.666666666666
1786740335.9985504,resting,fast,1786740335.3081021,13945.666666666666,13447.666666666666,13488.0,14167.0,13928.666666666666,13521.333333333334,13460.666666666666,13821.333333333334,13307.0,13452.0,13808.0,13704.0,13645.0,13854.333333333334,13783.0,13458.666666666666
1786740336.0279682,resting,fast,1786740335.3081021,13948.0,13442.0,13494.333333333334,14166.0,13930.0,13515.333333333334,13467.0,13816.0,13303.333333333334,13451.666666666666,13810.0,13702.666666666666,13640.666666666666,13853.333333333334,13782.666666666666,13458.0
1786740336.0555267,resting,fast,1786740335.3081021,13945.0,13443.333333333334,13492.666666666666,14173.333333333334,13921.0,13518.333333333334,13467.0,13823.0,13295.333333333334,13453.0,13809.0,13703.333333333334,13639.666666666666,13853.333333333334,13780.666666666666,13463.0
1786740336.083974,resting,fast,1786740335.3081021,13941.666666666666,13436.0,13490.0,14171.0,13924.333333333334,13515.333333333334,13465.0,13820.0,13298.0,13451.333333333334,13807.666666666666,13704.666666666666,13641.0,13853.666666666666,13779.666666666666,13467.0
