ts,label,session_type,experiment_start_ts,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
1786685235.0331142,resting,fast,1786685234.8044016,13951.0,13464.0,13507.0,14162.0,13939.0,13542.0,13482.0,13822.0,13321.0,13459.0,13809.0,13709.0,13660.0,13852.0,13790.0,13478.0
1786685235.0352905,resting,fast,1786685234.8044016,13953.5,13463.0,13496.5,14163.5,13941.0,13539.0,13471.0,13824.5,13321.5,13458.0,13798.5,13710.5,13657.5,13849.0,13789.0,13477.5
1786685235.03614,resting,fast,1786685234.8044016,13954.0,13463.666666666666,13499.666666666666,14165.0,13939.0,13536.666666666666,13474.666666666666,13829.0,13319.333333333334,13457.0,13800.333333333334,13712.666666666666,13655.333333333334,13848.666666666666,13789.666666666666,13481.0
1786685235.0369194,resting,fast,1786685234.8044016,13954.666666666666,13460.333333333334,13495.333333333334,14169.0,13939.333333333334,13533.333333333334,13470.0,13831.333333333334,13318.0,13454.666666666666,13795.333333333334,13715.0,13654.666666666666,13845.666666666666,13787.333333333334,13482.666666666666
1786685235.0405967,resting,fast,1786685234.8044016,13952.666666666666,13457.0,13501.666666666666,14168.666666666666,13935.666666666666,13530.0,13477.0,13832.333333333334,13313.333333333334,13451.0,13802.666666666666,13715.0,13653.666666666666,13843.0,13789.0,13483.666666666666
1786685235.0413723,resting,fast,1786685234.8044016,13952.333333333334,13455.0,13499.0,14163.666666666666,13938.0,13530.333333333334,13474.666666666666,13825.666666666666,13313.0,13449.666666666666,13802.333333333334,13705.666666666666,13649.666666666666,13841.333333333334,13787.0,13472.333333333334
1786685235.0689354,resting,fast,1786685234.8044016,13950.333333333334,13458.666666666666,13503.0,14163.333333333334,13933.666666666666,13530.666666666666,13478.666666666666,13827.333333333334,13309.333333333334,13449.333333333334,13807.0,13706.0,13645.333333333334,13839.666666666666,13788.333333333334,13473.0
1786685235.0972407,resting,fast,1786685234.8044016,13946.0,13463.666666666666,13501.333333333334,14165.666666666666,13933.333333333334,13534.0,13478.0,13826.666666666666,13311.666666666666,13453.333333333334,13804.0,13707.666666666666,13643.333333333334,13843.0,13785.333333333334,13474.0
1786685235.125627,resting,fast,1786685234.8044016,13946.666666666666,13461.333333333334,13499.666666666666,14170.333333333334,13933.666666666666,13530.333333333334,13477.666666666666,13831.666666666666,13314.333333333334,13453.0,13803.333333333334,13717.333333333334,13650.333333333334,13843.666666666666,13786.333333333334,13484.666666666666
1786685235.1539574,resting,fast,1786685234.8044016,13949.333333333334,13459.666666666666,13500.333333333334,14166.333333333334,13938.0,13532.333333333334,13478.333333333334,13827.333333333334,13318.333333333334,13455.0,13804.0,13714.333333333334,13652.333333333334,13847.0,13787.333333333334,13479.333333333334
1786685235.1824305,resting,fast,1786685234.8044016,13955.333333333334,13459.666666666666,13501.666666666666,14166.0,13941.333333333334,13532.333333333334,13478.666666666666,13831.666666666666,13320.333333333334,13454.666666666666,13805.333333333334,13715.0,13655.0,13847.333333333334,13786.0,13480.666666666666
