ts,label,session_type,experiment_start_ts,fx,fy,fz,mx,my,mz
1786739951.5701637,resting,fast,1786739951.4553726,-4.579999923706055,-12.720000267028809,13.859999656677246,-0.09449999779462814,0.46799999475479126,0.11900000274181366
1786739951.7500963,resting,fast,1786739951.4553726,-4.579999923706055,-12.720000267028809,13.859999656677246,-0.09449999779462814,0.46799999475479126,0.11900000274181366
1786739951.7618427,resting,fast,1786739951.4553726,-5.320000171661377,-9.779999732971191,21.639999389648438,-0.23350000381469727,0.5105000138282776,0.00800000037997961
1786739951.772569,resting,fast,1786739951.4553726,-5.320000171661377,-9.779999732971191,21.639999389648438,-0.23350000381469727,0.5105000138282776,0.00800000037997961
1786739951.7832422,resting,fast,1786739951.4553726,-5.320000171661377,-9.779999732971191,21.639999389648438,-0.23350000381469727,0.5105000138282776,0.00800000037997961
1786739951.7940342,resting,fast,1786739951.4553726,-5.320000171661377,-9.779999732971191,21.639999389648438,-0.23350000381469727,0.5105000138282776,0.00800000037997961
1786739951.8046353,resting,fast,1786739951.4553726,-5.320000171661377,-9.779999732971191,21.639999389648438,-0.23350000381469727,0.5105000138282776,0.00800000037997961
1786739951.815363,resting,fast,1786739951.4553726,-5.320000171661377,-9.779999732971191,21.639999389648438,-0.23350000381469727,0.5105000138282776,0.00800000037997961
1786739951.8266208,resting,fast,1786739951.4553726,-5.320000171661377,-9.779999732971191,21.639999389648438,-0.23350000381469727,0.5105000138282776,0.00800000037997961
1786739951.83733,resting,fast,1786739951.4553726,-5.320000171661377,-9.779999732971191,21.639999389648438,-0.23350000381469727,0.5105000138282776,0.00800000037997961
1786739951.848222,resting,fast,1786739951.4553726,-5.320000171661377,-9.779999732971191,21.639999389648438,-0.23350000381469727,0.5105000138282776,0.00800000037997961
1786739951.8591294,resting,fast,1786739951.4553726,-5.320000171661377,-9.779999732971191,21.639999389648438,-0.23350000381469727,0.5105000138282776,0.00800000037997961
1786739951.8703506,resting,fast,1786739951.4553726,-5.320000171661377,-9.779999732971191,21.639999389648438,-0.23350000381469727,0.5105000138282776,0.00800000037997961
1786739951.8815787,resting,fast,1786739951.4553726,-5.320000171661377,-9.779999732971191,21.639999389648438,-0.23350000381469727,0.5105000138282776,0.00800000037997961
1786739951.892846,resting,fast,1786739951.4553726,-5.320000171661377,-9.779999732971191,21.639999389648438,-0.23350000381469727,0.5105000138282776,0.00800000037997961
1786739951.9039586,resting,fast,1786739951.4553726,-5.320000171661377,-9.779999732971191,21.639999389648438,-0.23350000381469727,0.5105000138282776,0.00800000037997961
1786739951.916386,resting,fast,1786739951.4553726,-5.320000171661377,-9.779999732971191,21.639999389648438,-0.23350000381469727,0.5105000138282776,0.00800000037997961
1786739951.927364,resting,fast,1786739951.4553726,-5.320000171661377,-9.779999732971191,21.639999389648438,-0.23350000381469727,0.5105000138282776,0.00800000037997961
1786739951.9384158,resting,fast,1786739951.4553726,-5.320000171661377,-9.779999732971191,21.639999389648438,-0.23350000381469727,0.5105000138282776,0.00800000037997961
1786739951.9498465,resting,fast,1786739951.4553726,-5.340000152587891,-9.619999885559082,21.280000686645508,-0.2395000010728836,0.5074999928474426,0.00800000037997961
1786739951.961206,resting,fast,1786739951.4553726,-5.340000152587891,-9.619999885559082,21.280000686645508,-0.2395000010728836,0.5074999928474426,0.00800000037997961
1786739951.9745324,resting,fast,1786739951.4553726,-5.340000152587891,-9.619999885559082,21.280000686645508,-0.2395000010728836,0.5074999928474426,0.00800000037997961
1786739951.9857185,resting,fast,1786739951.4553726,-5.340000152587891,-9.619999885559082,21.280000686645508,-0.2395000010728836,0.5074999928474426,0.00800000037997961
1786739951.9971771,resting,fast,1786739951.4553726,-5.340000152587891,-9.619999885559082,21.280000686645508,-0.2395000010728836,0.5074999928474426,0.00800000037997961
1786739952.0091312,resting,fast,1786739951.4553726,-5.340000152587891,-9.619999885559082,21.280000686645508,-0.2395000010728836,0.5074999928474426,0.00800000037997961
1786739952.020502,resting,fast,1786739951.4553726,-5.340000152587891,-9.619999885559082,21.280000686645508,-0.2395000010728836,0.5074999928474426,0.00800000037997961
1786739952.0318997,resting,fast,1786739951.4553726,-5.340000152587891,-9.619999885559082,21.280000686645508,-0.2395000010728836,0.5074999928474426,0.00800000037997961
