ts,label,session_type,experiment_start_ts,fx,fy,fz,mx,my,mz
1786736921.3626742,resting,fast,1786736921.0942347,-465.3445664966803,-190.05902563050347,703.2627743362245,14.254426922288022,-34.9008424872512,7.059031381750021e-20
1786736921.365372,resting,fast,1786736921.0942347,-469.21383664893847,-185.6184107105405,720.3606789905571,13.921380803290749,-35.191037748670404,7.100435380952999e-20
1786736921.371391,resting,fast,1786736921.0942347,-470.1583608954297,-183.76162501723866,716.5498348862939,13.78212187629303,-35.26187706715747,7.107329468398281e-20
1786736921.3735683,resting,fast,1786736921.0942347,-468.69821843358613,-181.28571828908377,712.6854172199819,13.59642887168145,-35.15236638251912,7.033648693777999e-20
1786736921.3756287,resting,fast,1786736921.0942347,-467.7029986116522,-184.01815504531055,711.8604807918309,13.801361628398435,-35.077724895874155,7.00514945911987e-20
1786736921.3775277,resting,fast,1786736921.0942347,-467.33905046458267,-183.44685820846428,708.4515927281982,13.758514365634934,-35.0504287848438,6.863866881942763e-20
1786736921.4037223,resting,fast,1786736921.0942347,-470.3808067255741,-185.94788086256096,716.3467278943081,13.946091064692279,-35.27856050441816,6.949324411528718e-20
1786736921.4313943,resting,fast,1786736921.0942347,-471.5195538899702,-184.77909424169832,712.551347878406,13.858432068127716,-35.363966541747885,6.905845953477014e-20
1786736921.459552,resting,fast,1786736921.0942347,-470.76382419857873,-185.80892326209312,717.9531805615197,13.935669244657188,-35.30728681489374,6.984906194179524e-20
1786736921.4880013,resting,fast,1786736921.0942347,-471.2133826336317,-183.8161978898454,727.7210807623114,13.786214841738602,-35.34100369752259,6.992886456021013e-20
1786736921.5164068,resting,fast,1786736921.0942347,-467.44838929018215,-177.89805332552385,719.8191425204577,13.342353999414602,-35.05862919676386,7.023466307131328e-20
1786736921.5451443,resting,fast,1786736921.0942347,-471.7640329486758,-181.68111966735285,732.9095111178431,13.626083975051603,-35.382302471150936,7.123091630682352e-20
1786736921.5732307,resting,fast,1786736921.0942347,-472.9294315609982,-181.57989479732555,732.8413738836625,13.618492109799636,-35.46970736707497,7.122648212637838e-20
1786736921.602478,resting,fast,1786736921.0942347,-475.4063305530294,-186.81515114930437,736.5755574221921,14.011136336197875,-35.65547479147738,7.128561266983456e-20
1786736921.630083,resting,fast,1786736921.0942347,-471.108950198151,-183.25237504484642,721.6038931568728,13.743928128363503,-35.33317126486175,7.015735382932046e-20
