ts,label,session_type,experiment_start_ts,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
1786739449.199068,resting,fast,1786739448.8772085,13956.0,13442.0,13507.0,14174.0,13936.0,13523.0,13476.0,13831.0,13317.0,13457.0,13812.0,13720.0,13644.0,13849.0,13793.0,13478.0
1786739449.203677,resting,fast,1786739448.8772085,13956.5,13448.0,13502.5,14172.5,13938.5,13527.0,13468.0,13832.0,13317.5,13455.0,13801.5,13717.5,13647.0,13848.5,13785.5,13478.0
1786739449.2047374,resting,fast,1786739448.8772085,13958.0,13451.666666666666,13500.666666666666,14172.0,13939.333333333334,13529.333333333334,13468.333333333334,13827.333333333334,13317.666666666666,13457.333333333334,13804.666666666666,13710.666666666666,13648.666666666666,13849.0,13788.666666666666,13475.0
1786739449.2098598,resting,fast,1786739448.8772085,13959.0,13457.333333333334,13500.666666666666,14173.333333333334,13941.666666666666,13531.0,13470.666666666666,13829.0,13318.333333333334,13454.333333333334,13805.666666666666,13711.0,13646.333333333334,13847.333333333334,13789.0,13476.333333333334
1786739449.2108653,resting,fast,1786739448.8772085,13955.333333333334,13459.0,13501.0,14173.0,13937.0,13532.0,13475.666666666666,13827.0,13316.666666666666,13456.333333333334,13811.666666666666,13705.333333333334,13646.333333333334,13848.0,13793.333333333334,13471.0
1786739449.2120647,resting,fast,1786739448.8772085,13953.666666666666,13454.0,13496.0,14173.0,13935.0,13529.666666666666,13476.0,13830.666666666666,13312.0,13451.0,13811.666666666666,13707.0,13637.666666666666,13841.666666666666,13791.333333333334,13467.333333333334
1786739449.2375445,resting,fast,1786739448.8772085,13947.666666666666,13446.333333333334,13493.666666666666,14169.333333333334,13929.666666666666,13522.333333333334,13472.666666666666,13827.333333333334,13308.666666666666,13445.666666666666,13811.0,13706.0,13641.0,13835.666666666666,13787.333333333334,13468.333333333334
1786739449.2659922,resting,fast,1786739448.8772085,13946.666666666666,13447.0,13494.333333333334,14171.0,13931.0,13521.666666666666,13471.333333333334,13831.0,13307.666666666666,13445.666666666666,13808.666666666666,13709.0,13635.0,13835.666666666666,13783.666666666666,13471.333333333334
1786739449.2942817,resting,fast,1786739448.8772085,13941.666666666666,13450.666666666666,13500.0,14171.333333333334,13930.666666666666,13522.0,13472.0,13833.0,13313.333333333334,13449.333333333334,13807.0,13713.0,13644.333333333334,13843.0,13783.0,13476.333333333334
1786739449.3228168,resting,fast,1786739448.8772085,13942.333333333334,13459.666666666666,13500.666666666666,14171.333333333334,13935.333333333334,13530.666666666666,13473.0,13834.666666666666,13316.666666666666,13458.333333333334,13807.666666666666,13714.0,13647.0,13851.666666666666,13786.666666666666,13475.0
1786739449.3512208,resting,fast,1786739448.8772085,13947.333333333334,13461.0,13501.333333333334,14171.666666666666,13936.666666666666,13530.333333333334,13474.666666666666,13833.333333333334,13316.666666666666,13456.666666666666,13812.0,13719.0,13652.0,13850.0,13790.666666666666,13479.0
1786739449.3797529,resting,fast,1786739448.8772085,13950.333333333334,13461.333333333334,13502.666666666666,14172.333333333334,13937.0,13528.0,13476.0,13828.666666666666,13314.666666666666,13449.0,13813.333333333334,13718.0,13652.333333333334,13843.0,13791.666666666666,13480.0
1786739449.4078994,resting,fast,1786739448.8772085,13955.0,13461.333333333334,13503.666666666666,14174.666666666666,13935.666666666666,13530.333333333334,13475.333333333334,13829.0,13312.333333333334,13449.0,13810.0,13718.0,13646.666666666666,13842.666666666666,13787.666666666666,13479.333333333334
1786739449.4362872,resting,fast,1786739448.8772085,13953.333333333334,13461.0,13505.0,14173.333333333334,13932.333333333334,13532.0,13477.0,13830.0,13311.333333333334,13448.0,13809.666666666666,13717.333333333334,13648.0,13841.666666666666,13788.333333333334,13477.333333333334
1786739449.464877,resting,fast,1786739448.8772085,13957.0,13459.0,13503.333333333334,14174.666666666666,13935.0,13533.333333333334,13473.333333333334,13835.333333333334,13312.666666666666,13456.333333333334,13807.333333333334,13719.333333333334,13647.333333333334,13848.666666666666,13788.666666666666,13479.0
1786739449.493051,resting,fast,1786739448.8772085,13957.333333333334,13460.333333333334,13504.333333333334,14175.333333333334,13937.0,13531.666666666666,13475.666666666666,13837.0,13315.333333333334,13456.333333333334,13811.333333333334,13719.333333333334,13653.0,13847.666666666666,13794.666666666666,13478.666666666666
1786739449.521637,resting,fast,1786739448.8772085,13958.0,13461.666666666666,13503.333333333334,14175.333333333334,13941.333333333334,13531.666666666666,13475.333333333334,13834.333333333334,13319.333333333334,13459.333333333334,13811.333333333334,13719.666666666666,13655.333333333334,13851.0,13794.666666666666,13479.666666666666
1786739449.5501688,resting,fast,1786739448.8772085,13957.0,13466.0,13505.333333333334,14174.666666666666,13939.333333333334,13534.666666666666,13479.333333333334,13830.333333333334,13319.333333333334,13458.666666666666,13814.333333333334,13720.0,13656.666666666666,13848.666666666666,13795.333333333334,13480.666666666666
1786739449.5785718,resting,fast,1786739448.8772085,13956.666666666666,13466.333333333334,13504.0,14174.333333333334,13935.0,13534.333333333334,13478.333333333334,13830.0,13315.333333333334,13457.333333333334,13813.666666666666,13719.666666666666,13653.666666666666,13848.0,13794.333333333334,13481.666666666666
1786739449.606641,resting,fast,1786739448.8772085,13958.666666666666,13464.666666666666,13502.0,14174.333333333334,13937.333333333334,13534.333333333334,13476.0,13832.0,13315.666666666666,13457.0,13813.0,13719.333333333334,13652.0,13848.333333333334,13794.333333333334,13483.0
1786739449.6350405,resting,fast,1786739448.8772085,13959.666666666666,13463.666666666666,13501.333333333334,14171.333333333334,13939.0,13531.666666666666,13475.666666666666,13833.333333333334,13316.0,13453.666666666666,13813.666666666666,13718.0,13651.333333333334,13848.333333333334,13794.0,13481.666666666666
1786739449.6635702,resting,fast,1786739448.8772085,13960.333333333334,13462.333333333334,13502.0,14167.333333333334,13943.333333333334,13532.666666666666,13475.666666666666,13830.0,13319.666666666666,13455.666666666666,13813.333333333334,13715.333333333334,13655.0,13850.666666666666,13793.666666666666,13480.0
1786739449.6937234,resting,fast,1786739448.8772085,13959.333333333334,13461.0,13504.666666666666,14168.333333333334,13942.0,13531.666666666666,13477.333333333334,13830.0,13318.333333333334,13455.0,13813.666666666666,13712.666666666666,13654.333333333334,13850.0,13792.333333333334,13476.666666666666
1786739449.7202206,resting,fast,1786739448.8772085,13954.666666666666,13462.333333333334,13504.666666666666,14168.0,13938.666666666666,13534.333333333334,13477.333333333334,13825.333333333334,13318.0,13456.0,13813.0,13710.666666666666,13653.333333333334,13848.333333333334,13793.0,13477.0
1786739449.7485027,resting,fast,1786739448.8772085,13954.0,13459.333333333334,13505.0,14170.666666666666,13938.666666666666,13533.333333333334,13477.333333333334,13828.0,13319.0,13455.333333333334,13812.0,13713.666666666666,13653.333333333334,13848.666666666666,13792.0,13479.0
1786739449.7770846,resting,fast,1786739448.8772085,13953.0,13459.333333333334,13503.333333333334,14170.333333333334,13937.333333333334,13531.333333333334,13475.0,13828.666666666666,13319.0,13452.333333333334,13812.333333333334,13716.666666666666,13653.333333333334,13846.0,13793.666666666666,13478.333333333334
1786739449.8055177,resting,fast,1786739448.8772085,13956.666666666666,13457.666666666666,13498.333333333334,14173.666666666666,13941.0,13531.0,13468.0,13834.333333333334,13319.333333333334,13455.333333333334,13803.0,13720.666666666666,13654.0,13849.333333333334,13789.0,13479.333333333334
1786739449.8338747,resting,fast,1786739448.8772085,13957.0,13457.666666666666,13496.0,14175.0,13940.666666666666,13529.333333333334,13466.0,13832.666666666666,13318.333333333334,13454.0,13800.333333333334,13719.333333333334,13653.0,13848.333333333334,13786.0,13478.333333333334
1786739449.8622851,resting,fast,1786739448.8772085,13958.333333333334,13458.333333333334,13497.666666666666,14174.666666666666,13942.666666666666,13532.666666666666,13468.333333333334,13828.333333333334,13319.666666666666,13457.666666666666,13800.666666666666,13714.0,13654.333333333334,13851.0,13787.0,13476.666666666666
1786739449.8918679,resting,fast,1786739448.8772085,13958.333333333334,13458.666666666666,13503.0,14174.333333333334,13942.0,13531.0,13475.666666666666,13828.666666666666,13319.0,13456.0,13811.666666666666,13715.333333333334,13653.666666666666,13850.666666666666,13791.666666666666,13477.0
1786739449.9194381,resting,fast,1786739448.8772085,13951.666666666666,13462.0,13503.333333333334,14174.333333333334,13938.0,13533.0,13477.0,13832.333333333334,13317.0,13456.333333333334,13816.0,13715.666666666666,13651.0,13851.0,13795.666666666666,13476.0
1786739449.94741,resting,fast,1786739448.8772085,13952.333333333334,13461.333333333334,13501.666666666666,14174.0,13938.0,13532.333333333334,13475.333333333334,13836.333333333334,13317.333333333334,13456.666666666666,13815.666666666666,13719.333333333334,13651.333333333334,13851.666666666666,13794.0,13480.333333333334
1786739449.9759266,resting,fast,1786739448.8772085,13950.333333333334,13461.0,13497.666666666666,14173.666666666666,13936.666666666666,13532.666666666666,13474.666666666666,13834.666666666666,13316.333333333334,13457.0,13814.666666666666,13718.333333333334,13650.333333333334,13853.0,13793.0,13479.666666666666
1786739450.0042048,resting,fast,1786739448.8772085,13956.666666666666,13460.0,13498.0,14172.666666666666,13939.0,13532.666666666666,13470.666666666666,13832.0,13317.666666666666,13453.666666666666,13810.333333333334,13719.0,13652.666666666666,13848.333333333334,13790.666666666666,13481.666666666666
1786739450.0325081,resting,fast,1786739448.8772085,13956.0,13461.666666666666,13497.333333333334,14173.333333333334,13939.0,13532.333333333334,13468.333333333334,13833.333333333334,13316.0,13451.333333333334,13806.666666666666,13720.333333333334,13653.0,13847.0,13791.0,13482.0
1786739450.0608673,resting,fast,1786739448.8772085,13956.666666666666,13464.333333333334,13503.333333333334,14169.666666666666,13939.666666666666,13534.333333333334,13469.333333333334,13836.333333333334,13317.0,13451.333333333334,13806.333333333334,13715.666666666666,13655.333333333334,13845.333333333334,13790.666666666666,13476.666666666666
1786739450.090722,resting,fast,1786739448.8772085,13957.333333333334,13464.333333333334,13504.666666666666,14171.333333333334,13940.666666666666,13533.0,13473.666666666666,13839.0,13318.333333333334,13454.333333333334,13809.666666666666,13713.0,13655.333333333334,13849.666666666666,13792.333333333334,13474.333333333334
1786739450.1177456,resting,fast,1786739448.8772085,13951.0,13463.0,13506.666666666666,14171.0,13936.666666666666,13533.666666666666,13479.333333333334,13837.333333333334,13314.333333333334,13455.666666666666,13814.0,13712.666666666666,13650.0,13849.333333333334,13792.0,13474.333333333334
1786739450.146249,resting,fast,1786739448.8772085,13952.666666666666,13462.333333333334,13505.0,14175.333333333334,13937.666666666666,13534.0,13477.0,13839.333333333334,13313.666666666666,13457.333333333334,13809.333333333334,13718.0,13645.0,13850.333333333334,13790.0,13481.0
1786739450.1744971,resting,fast,1786739448.8772085,13951.333333333334,13461.666666666666,13504.0,14174.0,13937.0,13535.333333333334,13477.333333333334,13836.333333333334,13312.333333333334,13457.0,13809.666666666666,13720.666666666666,13644.0,13849.666666666666,13789.666666666666,13483.0
1786739450.202824,resting,fast,1786739448.8772085,13957.333333333334,13462.0,13502.0,14174.333333333334,13938.666666666666,13535.0,13474.666666666666,13833.0,13312.666666666666,13457.666666666666,13807.666666666666,13720.333333333334,13645.0,13851.333333333334,13785.666666666666,13483.0
1786739450.231389,resting,fast,1786739448.8772085,13957.666666666666,13459.666666666666,13502.666666666666,14175.0,13938.0,13534.333333333334,13476.333333333334,13830.666666666666,13311.333333333334,13457.333333333334,13812.0,13718.666666666666,13647.666666666666,13851.333333333334,13787.333333333334,13481.0
1786739450.259538,resting,fast,1786739448.8772085,13957.333333333334,13461.666666666666,13504.333333333334,14174.0,13937.666666666666,13534.333333333334,13476.666666666666,13832.666666666666,13311.333333333334,13458.666666666666,13812.666666666666,13718.333333333334,13648.666666666666,13852.333333333334,13789.333333333334,13479.666666666666
1786739450.2880688,resting,fast,1786739448.8772085,13957.333333333334,13461.0,13506.333333333334,14172.666666666666,13939.666666666666,13531.333333333334,13477.333333333334,13835.666666666666,13316.333333333334,13455.0,13814.0,13719.666666666666,13652.0,13850.333333333334,13793.333333333334,13480.333333333334
1786739450.316591,resting,fast,1786739448.8772085,13954.333333333334,13462.666666666666,13506.666666666666,14171.0,13938.333333333334,13532.0,13478.0,13832.333333333334,13318.333333333334,13455.666666666666,13815.0,13717.0,13652.0,13848.666666666666,13795.666666666666,13480.666666666666
1786739450.3449254,resting,fast,1786739448.8772085,13955.0,13461.333333333334,13500.333333333334,14173.666666666666,13939.0,13531.666666666666,13473.666666666666,13831.333333333334,13318.333333333334,13455.0,13813.333333333334,13718.333333333334,13652.333333333334,13847.666666666666,13792.333333333334,13482.666666666666
1786739450.373472,resting,fast,1786739448.8772085,13954.666666666666,13461.333333333334,13498.666666666666,14176.0,13939.333333333334,13534.333333333334,13473.0,13830.666666666666,13318.333333333334,13458.333333333334,13813.333333333334,13718.333333333334,13653.0,13847.333333333334,13792.666666666666,13482.666666666666
1786739450.4014707,resting,fast,1786739448.8772085,13955.0,13460.666666666666,13498.0,14175.333333333334,13940.0,13531.333333333334,13473.0,13833.0,13319.333333333334,13456.0,13813.0,13720.333333333334,13655.333333333334,13850.0,13790.666666666666,13482.666666666666
1786739450.4299512,resting,fast,1786739448.8772085,13956.666666666666,13461.0,13503.333333333334,14173.0,13937.333333333334,13532.0,13476.333333333334,13833.0,13317.0,13455.666666666666,13813.0,13720.333333333334,13654.666666666666,13850.0,13791.333333333334,13482.666666666666
1786739450.4582613,resting,fast,1786739448.8772085,13957.333333333334,13464.666666666666,13503.333333333334,14172.0,13936.0,13532.0,13477.333333333334,13829.666666666666,13315.666666666666,13456.0,13813.666666666666,13714.666666666666,13653.333333333334,13852.333333333334,13790.333333333334,13477.666666666666
1786739450.4865475,resting,fast,1786739448.8772085,13960.666666666666,13461.666666666666,13501.333333333334,14173.666666666666,13936.666666666666,13530.666666666666,13477.333333333334,13831.333333333334,13315.333333333334,13457.666666666666,13813.333333333334,13716.666666666666,13652.333333333334,13852.0,13791.0,13479.333333333334
1786739450.5150175,resting,fast,1786739448.8772085,13960.666666666666,13460.666666666666,13501.666666666666,14173.666666666666,13938.0,13527.0,13478.333333333334,13832.666666666666,13317.333333333334,13456.0,13815.0,13715.333333333334,13651.0,13852.333333333334,13792.333333333334,13478.666666666666
1786739450.5434573,resting,fast,1786739448.8772085,13957.0,13457.666666666666,13502.666666666666,14173.333333333334,13935.666666666666,13526.666666666666,13478.0,13837.333333333334,13318.333333333334,13456.0,13814.333333333334,13720.0,13652.0,13850.666666666666,13792.666666666666,13482.666666666666
1786739450.5719557,resting,fast,1786739448.8772085,13956.666666666666,13458.0,13501.0,14171.666666666666,13936.0,13525.333333333334,13474.666666666666,13837.333333333334,13317.333333333334,13450.666666666666,13815.0,13719.0,13653.0,13848.0,13793.333333333334,13480.666666666666
1786739450.6003647,resting,fast,1786739448.8772085,13954.666666666666,13458.333333333334,13499.0,14172.0,13935.666666666666,13529.0,13474.0,13838.333333333334,13317.333333333334,13453.333333333334,13814.333333333334,13718.666666666666,13652.666666666666,13848.0,13793.333333333334,13479.0
1786739450.6290655,resting,fast,1786739448.8772085,13958.666666666666,13458.666666666666,13500.333333333334,14173.0,13939.0,13529.0,13474.666666666666,13837.333333333334,13317.333333333334,13452.666666666666,13813.333333333334,13719.666666666666,13650.666666666666,13848.666666666666,13792.666666666666,13477.0
1786739450.6570008,resting,fast,1786739448.8772085,13957.666666666666,13460.666666666666,13503.666666666666,14175.0,13938.333333333334,13534.666666666666,13473.0,13835.666666666666,13318.0,13458.0,13810.0,13720.0,13649.0,13851.666666666666,13791.666666666666,13476.0
