ts,label,session_type,experiment_start_ts,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
1787275033.2212563,resting,fast,1787275033.0510585,21575.0,20581.0,20085.0,20745.0,21417.0,20830.0,20039.0,20132.0,20072.0,20072.0,20537.0,20906.0,20071.0,21239.0,21362.0,20025.0
1787275033.2238464,resting,fast,1787275033.0510585,21575.5,20574.5,20076.5,20743.0,21413.5,20826.5,20031.0,20133.5,20070.0,20070.5,20533.0,20908.0,20069.0,21236.0,21362.0,20024.5
1787275033.224923,resting,fast,1787275033.0510585,21576.333333333332,20570.333333333332,20079.666666666668,20744.0,21411.333333333332,20824.666666666668,20034.0,20133.666666666668,20068.0,20069.333333333332,20535.0,20909.333333333332,20068.0,21234.0,21361.333333333332,20024.666666666668
1787275033.227201,resting,fast,1787275033.0510585,21574.333333333332,20568.0,20079.666666666668,20744.333333333332,21406.0,20823.0,20033.666666666668,20134.666666666668,20064.666666666668,20069.666666666668,20534.333333333332,20909.333333333332,20066.666666666668,21236.0,21360.666666666668,20026.333333333332
1787275033.231389,resting,fast,1787275033.0510585,21575.0,20568.0,20082.333333333332,20739.333333333332,21406.666666666668,20822.333333333332,20037.0,20128.0,20065.0,20067.666666666668,20536.0,20903.333333333332,20067.333333333332,21234.333333333332,21358.333333333332,20023.666666666668
1787275033.2326896,resting,fast,1787275033.0510585,21572.666666666668,20567.666666666668,20079.333333333332,20734.333333333332,21405.666666666668,20819.0,20033.333333333332,20118.666666666668,20064.666666666668,20066.0,20534.333333333332,20893.666666666668,20068.333333333332,21232.333333333332,21355.333333333332,20014.666666666668
1787275033.236164,resting,fast,1787275033.0510585,21573.333333333332,20566.0,20075.666666666668,20733.0,21406.0,20818.666666666668,20030.333333333332,20116.0,20065.333333333332,20064.333333333332,20530.333333333332,20894.333333333332,20067.0,21229.666666666668,21354.333333333332,20013.666666666668
1787275033.238042,resting,fast,1787275033.0510585,21573.0,20565.0,20076.666666666668,20740.666666666668,21405.333333333332,20818.0,20031.333333333332,20121.333333333332,20065.0,20067.666666666668,20531.0,20900.666666666668,20063.333333333332,21234.0,21357.0,20018.0
1787275033.2391365,resting,fast,1787275033.0510585,21575.0,20568.666666666668,20080.666666666668,20744.666666666668,21407.0,20824.0,20035.666666666668,20129.0,20063.333333333332,20071.666666666668,20531.333333333332,20909.666666666668,20060.0,21241.0,21360.333333333332,20028.333333333332
1787275033.24036,resting,fast,1787275033.0510585,21575.0,20563.666666666668,20082.0,20737.333333333332,21408.666666666668,20820.333333333332,20033.333333333332,20125.333333333332,20062.666666666668,20070.333333333332,20527.333333333332,20901.666666666668,20056.333333333332,21239.666666666668,21354.0,20021.333333333332
