id,label,session_type,start_ts,end_ts
1,resting,fast,1787250145.3158119,1787250483.9521794
2,push +X,fast,1787250483.9521794,1787250694.3290403
3,resting,fast,1787250694.3290403,1787250978.329052
4,push +X,fast,1787250978.329052,1787251176.4539464
5,resting,fast,1787251176.4539464,1787251279.3920944
6,push -X,fast,1787251279.3920944,1787251413.7945795
7,resting,fast,1787251413.7945795,1787251717.730982
