ts,label,session_type,experiment_start_ts,fx,fy,fz,mx,my,mz
1786492062.2518623,resting,fast,1786492062.170318,-10.220000267028809,-5.880000114440918,21.700000762939453,-0.34049999713897705,0.34450000524520874,0.0
1786492062.3307064,resting,fast,1786492062.170318,-10.220000267028809,-5.880000114440918,21.700000762939453,-0.34049999713897705,0.34450000524520874,0.0
1786492062.558508,resting,fast,1786492062.170318,-5.639999866485596,-4.840000152587891,17.520000457763672,-0.367000013589859,0.4805000126361847,-0.03150000050663948
1786492062.569657,resting,fast,1786492062.170318,-5.639999866485596,-4.840000152587891,17.520000457763672,-0.367000013589859,0.4805000126361847,-0.03150000050663948
1786492062.5804336,resting,fast,1786492062.170318,-5.639999866485596,-4.840000152587891,17.520000457763672,-0.367000013589859,0.4805000126361847,-0.03150000050663948
1786492062.591197,resting,fast,1786492062.170318,-5.639999866485596,-4.840000152587891,17.520000457763672,-0.367000013589859,0.4805000126361847,-0.03150000050663948
1786492062.602272,resting,fast,1786492062.170318,-5.639999866485596,-4.840000152587891,17.520000457763672,-0.367000013589859,0.4805000126361847,-0.03150000050663948
1786492062.6136148,resting,fast,1786492062.170318,-5.639999866485596,-4.840000152587891,17.520000457763672,-0.367000013589859,0.4805000126361847,-0.03150000050663948
1786492062.6250772,resting,fast,1786492062.170318,-5.639999866485596,-4.840000152587891,17.520000457763672,-0.367000013589859,0.4805000126361847,-0.03150000050663948
1786492062.6359289,resting,fast,1786492062.170318,-4.760000228881836,-5.579999923706055,18.0,-0.375,0.4869999885559082,-0.013000000268220901
1786492062.6466405,resting,fast,1786492062.170318,-4.760000228881836,-5.579999923706055,18.0,-0.375,0.4869999885559082,-0.013000000268220901
1786492062.6573522,resting,fast,1786492062.170318,-4.760000228881836,-5.579999923706055,18.0,-0.375,0.4869999885559082,-0.013000000268220901
1786492062.6679733,resting,fast,1786492062.170318,-4.760000228881836,-5.579999923706055,18.0,-0.375,0.4869999885559082,-0.013000000268220901
1786492062.678538,resting,fast,1786492062.170318,-4.760000228881836,-5.579999923706055,18.0,-0.375,0.4869999885559082,-0.013000000268220901
1786492062.689264,resting,fast,1786492062.170318,-4.760000228881836,-5.579999923706055,18.0,-0.375,0.4869999885559082,-0.013000000268220901
1786492062.7016666,resting,fast,1786492062.170318,-4.760000228881836,-5.579999923706055,18.0,-0.375,0.4869999885559082,-0.013000000268220901
1786492062.7123134,resting,fast,1786492062.170318,-4.760000228881836,-5.579999923706055,18.0,-0.375,0.4869999885559082,-0.013000000268220901
1786492062.7229505,resting,fast,1786492062.170318,-4.760000228881836,-5.579999923706055,18.0,-0.375,0.4869999885559082,-0.013000000268220901
1786492062.7348714,resting,fast,1786492062.170318,-4.760000228881836,-5.579999923706055,18.0,-0.375,0.4869999885559082,-0.013000000268220901
1786492062.7454224,resting,fast,1786492062.170318,-4.760000228881836,-5.579999923706055,18.0,-0.375,0.4869999885559082,-0.013000000268220901
1786492062.7559755,resting,fast,1786492062.170318,-4.760000228881836,-5.579999923706055,18.0,-0.375,0.4869999885559082,-0.013000000268220901
1786492062.7671692,resting,fast,1786492062.170318,-4.760000228881836,-5.579999923706055,18.0,-0.375,0.4869999885559082,-0.013000000268220901
1786492062.7778456,resting,fast,1786492062.170318,-4.760000228881836,-5.579999923706055,18.0,-0.375,0.4869999885559082,-0.013000000268220901
1786492062.7888973,resting,fast,1786492062.170318,-4.760000228881836,-5.579999923706055,18.0,-0.375,0.4869999885559082,-0.013000000268220901
1786492062.7996778,resting,fast,1786492062.170318,-4.760000228881836,-5.579999923706055,18.0,-0.375,0.4869999885559082,-0.013000000268220901
1786492062.8105967,resting,fast,1786492062.170318,-4.760000228881836,-5.579999923706055,18.0,-0.375,0.4869999885559082,-0.013000000268220901
1786492062.821679,resting,fast,1786492062.170318,-4.760000228881836,-5.579999923706055,18.0,-0.375,0.4869999885559082,-0.013000000268220901
1786492062.8341732,resting,fast,1786492062.170318,-4.760000228881836,-5.579999923706055,18.0,-0.375,0.4869999885559082,-0.013000000268220901
1786492062.845648,resting,fast,1786492062.170318,-5.800000190734863,-6.079999923706055,18.0,-0.38449999690055847,0.48649999499320984,-0.024000000208616257
1786492062.8562999,resting,fast,1786492062.170318,-5.800000190734863,-6.079999923706055,18.0,-0.38449999690055847,0.48649999499320984,-0.024000000208616257
1786492062.8670564,resting,fast,1786492062.170318,-5.800000190734863,-6.079999923706055,18.0,-0.38449999690055847,0.48649999499320984,-0.024000000208616257
1786492062.877775,resting,fast,1786492062.170318,-5.800000190734863,-6.079999923706055,18.0,-0.38449999690055847,0.48649999499320984,-0.024000000208616257
1786492062.888751,resting,fast,1786492062.170318,-5.800000190734863,-6.079999923706055,18.0,-0.38449999690055847,0.48649999499320984,-0.024000000208616257
1786492062.8999584,resting,fast,1786492062.170318,-5.800000190734863,-6.079999923706055,18.0,-0.38449999690055847,0.48649999499320984,-0.024000000208616257
1786492062.91115,resting,fast,1786492062.170318,-5.800000190734863,-6.079999923706055,18.0,-0.38449999690055847,0.48649999499320984,-0.024000000208616257
1786492062.921748,resting,fast,1786492062.170318,-5.800000190734863,-6.079999923706055,18.0,-0.38449999690055847,0.48649999499320984,-0.024000000208616257
1786492062.9323337,resting,fast,1786492062.170318,-5.800000190734863,-6.079999923706055,18.0,-0.38449999690055847,0.48649999499320984,-0.024000000208616257
1786492062.9430552,resting,fast,1786492062.170318,-5.800000190734863,-6.079999923706055,18.0,-0.38449999690055847,0.48649999499320984,-0.024000000208616257
1786492062.9537694,resting,fast,1786492062.170318,-5.800000190734863,-6.079999923706055,18.0,-0.38449999690055847,0.48649999499320984,-0.024000000208616257
1786492062.9647005,resting,fast,1786492062.170318,-5.800000190734863,-6.079999923706055,18.0,-0.38449999690055847,0.48649999499320984,-0.024000000208616257
1786492062.975369,resting,fast,1786492062.170318,-5.800000190734863,-6.079999923706055,18.0,-0.38449999690055847,0.48649999499320984,-0.024000000208616257
1786492062.9861262,resting,fast,1786492062.170318,-5.800000190734863,-6.079999923706055,18.0,-0.38449999690055847,0.48649999499320984,-0.024000000208616257
1786492062.9983428,resting,fast,1786492062.170318,-5.800000190734863,-6.079999923706055,18.0,-0.38449999690055847,0.48649999499320984,-0.024000000208616257
1786492063.0090995,resting,fast,1786492062.170318,-5.800000190734863,-6.079999923706055,18.0,-0.38449999690055847,0.48649999499320984,-0.024000000208616257
