ts,label,session_type,experiment_start_ts,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
1786735448.6833544,resting,fast,1786735448.5345504,13947.0,13453.0,13490.0,14160.0,13928.0,13521.0,13463.0,13830.0,13314.0,13450.0,13796.0,13705.0,13649.0,13835.0,13779.0,13483.0
1786735448.8364682,resting,fast,1786735448.5345504,13937.5,13456.5,13494.0,14161.5,13927.5,13525.5,13467.5,13827.0,13311.5,13449.5,13797.0,13704.0,13646.0,13833.5,13779.5,13480.5
1786735448.8378353,resting,fast,1786735448.5345504,13928.333333333334,13458.0,13491.0,14159.666666666666,13920.333333333334,13524.0,13466.0,13822.0,13311.333333333334,13446.333333333334,13796.333333333334,13702.0,13648.0,13830.0,13780.0,13478.666666666666
1786735448.8389983,resting,fast,1786735448.5345504,13925.0,13454.333333333334,13491.666666666666,14158.0,13917.666666666666,13521.0,13468.333333333334,13815.666666666666,13306.333333333334,13444.666666666666,13798.333333333334,13701.666666666666,13644.666666666666,13824.666666666666,13779.333333333334,13477.0
1786735448.8398037,resting,fast,1786735448.5345504,13929.0,13446.0,13484.333333333334,14154.0,13916.0,13513.0,13463.333333333334,13817.0,13307.0,13436.333333333334,13796.0,13701.0,13648.333333333334,13819.333333333334,13779.666666666666,13475.0
1786735448.8405564,resting,fast,1786735448.5345504,13939.666666666666,13442.666666666666,13488.0,14151.333333333334,13921.666666666666,13514.333333333334,13466.0,13814.333333333334,13304.0,13439.333333333334,13798.0,13699.333333333334,13644.0,13820.666666666666,13779.333333333334,13470.666666666666
1786735448.8412828,resting,fast,1786735448.5345504,13936.333333333334,13437.0,13485.0,14149.333333333334,13917.333333333334,13505.666666666666,13459.333333333334,13810.666666666666,13299.0,13429.333333333334,13792.333333333334,13694.333333333334,13637.0,13818.0,13778.0,13470.0
1786735448.86517,resting,fast,1786735448.5345504,13935.0,13444.666666666666,13492.0,14145.666666666666,13917.333333333334,13512.333333333334,13463.0,13803.333333333334,13298.666666666666,13436.666666666666,13793.666666666666,13689.333333333334,13635.0,13822.333333333334,13776.0,13465.0
1786735448.8938794,resting,fast,1786735448.5345504,13932.0,13444.0,13488.0,14145.0,13916.333333333334,13510.666666666666,13458.0,13805.666666666666,13301.666666666666,13436.333333333334,13789.0,13692.666666666666,13635.333333333334,13820.666666666666,13773.0,13468.333333333334
1786735448.922265,resting,fast,1786735448.5345504,13936.666666666666,13449.0,13490.333333333334,14145.333333333334,13921.666666666666,13517.666666666666,13464.0,13812.666666666666,13310.0,13440.0,13792.666666666666,13694.666666666666,13645.0,13824.333333333334,13769.0,13464.666666666666
1786735448.9503462,resting,fast,1786735448.5345504,13938.333333333334,13447.0,13489.666666666666,14152.666666666666,13921.0,13517.333333333334,13464.666666666666,13817.666666666666,13308.333333333334,13440.0,13792.333333333334,13700.0,13645.333333333334,13824.666666666666,13767.666666666666,13470.0
1786735448.978759,resting,fast,1786735448.5345504,13939.666666666666,13449.0,13490.333333333334,14156.666666666666,13920.0,13514.333333333334,13467.333333333334,13819.333333333334,13303.333333333334,13435.666666666666,13793.333333333334,13700.333333333334,13643.666666666666,13822.666666666666,13768.666666666666,13471.0
1786735449.0075479,resting,fast,1786735448.5345504,13941.0,13446.666666666666,13491.666666666666,14163.0,13919.0,13516.0,13468.0,13822.333333333334,13300.666666666666,13442.666666666666,13795.0,13704.333333333334,13640.0,13825.333333333334,13776.666666666666,13474.666666666666
1786735449.0367386,resting,fast,1786735448.5345504,13940.0,13443.333333333334,13491.0,14160.0,13920.0,13514.0,13466.333333333334,13821.0,13298.333333333334,13442.666666666666,13793.666666666666,13704.666666666666,13633.0,13824.333333333334,13777.666666666666,13475.0
1786735449.0641627,resting,fast,1786735448.5345504,13934.666666666666,13443.333333333334,13493.0,14160.333333333334,13921.0,13517.0,13467.0,13822.666666666666,13302.666666666666,13443.666666666666,13795.333333333334,13703.0,13635.666666666666,13826.0,13780.0,13473.333333333334
1786735449.092336,resting,fast,1786735448.5345504,13931.0,13449.0,13492.666666666666,14156.333333333334,13920.666666666666,13520.0,13466.333333333334,13818.333333333334,13305.0,13444.666666666666,13793.666666666666,13699.0,13637.666666666666,13827.666666666666,13777.666666666666,13469.0
1786735449.120972,resting,fast,1786735448.5345504,13930.666666666666,13445.666666666666,13489.333333333334,14155.666666666666,13918.0,13513.0,13463.0,13812.0,13306.333333333334,13440.333333333334,13795.0,13696.0,13642.333333333334,13826.333333333334,13777.666666666666,13467.666666666666
1786735449.149259,resting,fast,1786735448.5345504,13929.666666666666,13442.666666666666,13491.333333333334,14155.666666666666,13915.0,13512.666666666666,13462.333333333334,13808.333333333334,13306.333333333334,13443.333333333334,13792.666666666666,13691.333333333334,13643.666666666666,13830.0,13772.333333333334,13465.333333333334
1786735449.177466,resting,fast,1786735448.5345504,13928.666666666666,13442.0,13489.666666666666,14157.0,13916.666666666666,13513.666666666666,13462.666666666666,13806.0,13306.666666666666,13443.0,13794.0,13693.333333333334,13645.666666666666,13829.0,13773.333333333334,13469.0
