ts,label,session_type,experiment_start_ts,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
1786492062.5477176,resting,fast,1786492062.170318,13733.0,13455.0,13702.0,14339.0,13782.0,13574.0,13669.0,13947.0,13370.0,13657.0,13817.0,13527.0,13910.0,13775.0,13705.0,13633.0
1786492062.5500922,resting,fast,1786492062.170318,13732.5,13447.5,13705.0,14338.0,13780.5,13569.0,13669.0,13945.5,13368.0,13652.0,13815.5,13525.0,13906.5,13773.0,13704.0,13631.0
1786492062.5512009,resting,fast,1786492062.170318,13731.333333333334,13443.0,13705.0,14337.333333333334,13780.0,13566.0,13670.0,13945.666666666666,13368.0,13650.666666666666,13815.333333333334,13525.333333333334,13906.666666666666,13770.333333333334,13704.666666666666,13632.0
1786492062.5519333,resting,fast,1786492062.170318,13731.666666666666,13439.333333333334,13706.0,14338.0,13779.666666666666,13563.666666666666,13670.333333333334,13947.333333333334,13365.333333333334,13648.0,13815.0,13524.0,13901.666666666666,13766.333333333334,13704.333333333334,13631.0
1786492062.5527143,resting,fast,1786492062.170318,13730.666666666666,13442.333333333334,13704.666666666666,14338.666666666666,13779.0,13567.0,13670.0,13948.0,13364.666666666666,13650.666666666666,13814.666666666666,13524.333333333334,13899.666666666666,13767.333333333334,13703.666666666666,13630.666666666666
1786492062.5535069,resting,fast,1786492062.170318,13732.0,13448.0,13703.666666666666,14338.666666666666,13780.333333333334,13570.666666666666,13668.666666666666,13945.0,13365.333333333334,13652.333333333334,13814.0,13521.666666666666,13899.666666666666,13771.0,13699.666666666666,13626.333333333334
1786492062.5542467,resting,fast,1786492062.170318,13731.0,13449.666666666666,13702.333333333334,14338.333333333334,13779.0,13570.333333333334,13667.333333333334,13946.0,13365.666666666666,13650.333333333334,13812.666666666666,13522.333333333334,13901.333333333334,13772.333333333334,13700.333333333334,13627.0
1786492062.555113,resting,fast,1786492062.170318,13726.666666666666,13449.333333333334,13700.666666666666,14338.333333333334,13775.333333333334,13570.666666666666,13668.666666666666,13943.333333333334,13362.666666666666,13650.333333333334,13813.0,13518.666666666666,13899.666666666666,13771.0,13700.333333333334,13625.333333333334
1786492062.5557477,resting,fast,1786492062.170318,13726.333333333334,13447.0,13698.666666666666,14338.333333333334,13773.333333333334,13571.333333333334,13669.666666666666,13948.333333333334,13359.333333333334,13651.0,13813.666666666666,13521.0,13899.333333333334,13770.333333333334,13702.666666666666,13629.333333333334
1786492062.5563982,resting,fast,1786492062.170318,13726.333333333334,13446.0,13698.666666666666,14338.666666666666,13774.0,13571.0,13669.666666666666,13945.666666666666,13359.666666666666,13654.333333333334,13815.0,13521.333333333334,13899.333333333334,13770.666666666666,13701.0,13628.333333333334
