id,label,session_type,start_ts,end_ts
1,resting,fast,1787275033.0510585,1787275305.9576352
2,push -Z,fast,1787275305.9576352,1787275343.0191402
3,resting,fast,1787275343.0191402,1787275369.4508812
4,push +Z,fast,1787275369.4508812,1787275392.152107
5,resting,fast,1787275392.152107,1787275435.7818866
6,twist -Y,fast,1787275435.7818866,1787275489.5997152
7,resting,fast,1787275489.5997152,1787275614.4745948
8,push +Z,fast,1787275614.4745948,1787275641.5843465
9,resting,fast,1787275641.5843465,1787275652.4048173
