id,label,session_type,start_ts,end_ts
1,resting,fast,1787254643.421186,1787255021.8312593
2,push +X,fast,1787255021.8312593,1787255032.7892687
3,resting,fast,1787255032.7892687,1787255091.164994
4,push +X,fast,1787255091.164994,1787255138.413155
5,resting,fast,1787255138.413155,1787255336.313019
6,push +X,fast,1787255336.313019,1787255363.6756392
7,resting,fast,1787255363.6756392,1787255374.2559721
8,push +X,fast,1787255374.2559721,1787255397.3116026
9,resting,fast,1787255397.3116026,1787255434.5351186
