id,label,session_type,start_ts,end_ts
1,resting,fast,1787281229.9256365,1787281255.6526172
2,twist +Z,fast,1787281255.6526172,1787281311.102063
3,resting,fast,1787281311.102063,1787281320.618138
4,twist -Z,fast,1787281320.618138,1787281350.7233527
5,resting,fast,1787281350.7233527,1787281354.7722676
