id,label,session_type,start_ts,end_ts
1,resting,fast,1786740335.3081021,1786740364.6194193
2,twist +Z,fast,1786740364.6194193,1786740396.861293
3,twist -Z,fast,1786740396.861293,1786740414.1227374
4,resting,fast,1786740414.1227374,1786740446.7436619
